Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	gamma	A.1	A.2	A.3	A.4	Theta.1	Theta.2	Theta.3	Theta.4	psi.height	psi.treeLength	D.treeLikelihood
33180000	-6642.600095057059	-6170.296211622443	-472.30388343461607	0.18445926436859827	0.35633019202085553	0.22493437420861037	0.23427616940193374	0.037942578103212776	0.34484841703500635	0.07422369954401785	0.022240654579625024	0.4770948131925123	0.04364983754562967	0.4341975235882154	5	9	41	7	6289.511380540761	13981.399298853308	190.13344855499017	286.20625262218505	498.83632382774937	6212.190990791099	-6170.296211622443
33200000	-6629.313864042419	-6170.647674716635	-458.66618932578285	0.18771522255666284	0.3168214926527039	0.23313059911455578	0.2623326856760753	0.05532688911312179	0.34274778806692036	0.0637978346224555	0.03590559012858673	0.4668907573130538	0.03533114075586587	0.3561082320953475	3	9	46	4	11657.78354658979	14490.875753029215	147.12330355618192	358.0639506068335	456.9188041019384	5937.036845521982	-6170.647674716635
33220000	-6628.529980170349	-6156.544540131201	-471.9854400391481	0.206313942308521	0.2895933957379392	0.2291952465736709	0.2748974153798665	0.05032676430369386	0.37191703849399554	0.04675968962032934	0.03325932598906885	0.4638393291474912	0.03389785244542537	0.3375446442087899	5	6	49	2	11963.103349521338	12193.545797950366	271.7850664004391	173.15262319863854	505.2475882946668	5531.6909795713655	-6156.544540131201
33240000	-6643.103700156844	-6169.029748931674	-474.07395122517	0.16533910067026228	0.3299035014768307	0.2384879525635266	0.26626944528937824	0.051435002855526275	0.37201540922902215	0.054474913854421256	0.026619199043347894	0.4578321929638337	0.037623282053852715	0.3889760698220297	1	10	46	5	1259.6730837944954	7548.003539152448	204.2096923006904	499.3877220080056	501.04220728339027	6053.174945137227	-6169.029748931674
33260000	-6651.725439969639	-6173.136472918247	-478.58896705139284	0.19485725503258813	0.31637950165910733	0.24561292338828655	0.24315031992001546	0.04113767187532747	0.30994557745398427	0.07579166822481516	0.030261471980923667	0.5175887956412837	0.025274814823669823	0.3627601435663217	1	10	32	19	2608.6123846334667	7882.078884529765	336.986247437511	333.37888395318174	452.2467699480345	5811.048650822229	-6173.136472918247
33280000	-6635.102197989026	-6166.674185996681	-468.428011992344	0.21596916122424278	0.2946853142153056	0.24342859702042569	0.24591692754002295	0.03866276477447623	0.29729377416541536	0.05410981642503614	0.03555955854291166	0.5353505824332092	0.03902350365895534	0.3848695420763927	2	8	32	20	8172.136649196639	7033.815739713975	246.26578106832727	193.63920332884953	409.93307016909125	5650.466930107138	-6166.674185996681
33300000	-6651.811348454413	-6169.789592748543	-482.02175570586917	0.1973875432030807	0.34437086378033377	0.22213997162329932	0.23610162139328347	0.05905266591895068	0.3387305555048714	0.05948693342190542	0.029342075446104086	0.47465985449127235	0.038727915216900076	0.36577987697588515	5	5	19	33	3946.611888339201	8059.896522098276	616.8804255581214	208.1210091128654	382.3305708824765	5510.657055616839	-6169.789592748543
33320000	-6645.659390434617	-6165.276989923506	-480.3824005111112	0.18550660852012688	0.3085681153241059	0.2549911009441882	0.2509341752115764	0.06369194983855792	0.34969922048587854	0.07248245385103348	0.023727379240921713	0.452074548461893	0.038324448121719215	0.3880963344425985	9	9	30	14	13498.824782478587	478.1916104794949	250.48727786972353	219.80552394428975	449.8254089048306	5883.323778672549	-6165.276989923506
33340000	-6637.2020213594715	-6166.533535499586	-470.66848585988566	0.17499168974206192	0.3269621643571309	0.23071015246393112	0.2673359934368736	0.049581834782713156	0.3512843492907888	0.057271355151737716	0.025332371355508882	0.46663148313882397	0.049898606280431274	0.30582713025806574	12	19	26	5	7109.445660914195	315.2384554111707	170.91224465105842	525.0796324372368	527.1122966994146	5947.010927942367	-6166.533535499586
33360000	-6643.4972819997865	-6162.847762614495	-480.6495193852916	0.1900053565274216	0.3107834877590449	0.23256115119883608	0.26665000451469517	0.053436846801672565	0.34730662969106035	0.054815810804399394	0.03222997762712539	0.4766806146873121	0.03553012038843385	0.3743342254485887	9	28	23	2	14687.461066091766	338.462251798485	390.78118428693955	105.95222498610832	494.1357712864309	6655.267497101644	-6162.847762614495
33380000	-6638.719789851912	-6159.657715802011	-479.06207404990073	0.1975378006123417	0.31558962835038024	0.23913878933693072	0.247733781700345	0.053371219730956355	0.334692771678009	0.0549772909355513	0.04100936881452225	0.48121957427536843	0.03472977456559631	0.35516428415909673	13	33	15	1	7425.5163056119845	370.4444474985431	263.5468689426535	18.02029372802866	376.87594980938746	5228.509573046534	-6159.657715802011
33400000	-6626.434413909772	-6166.296494650353	-460.1379192594184	0.1807215091607195	0.3519501337482593	0.21174534551850036	0.2555830115725187	0.049573098626056376	0.3919116104148399	0.05604457104351969	0.023662903617587387	0.43187396982853465	0.04693384646946566	0.38822409781641065	11	12	35	4	8802.343520438677	440.41361487945693	213.87452623888856	497.8057824489528	383.36755596551285	5344.201957759546	-6166.296494650353
33420000	-6638.177126295061	-6162.819379266096	-475.3577470289651	0.1987253730885749	0.3013703110614562	0.2419899056993327	0.2579144101506342	0.035274367634818025	0.3438730897264907	0.06692553348364741	0.027391518168475803	0.48918453205545226	0.03735095893111955	0.34717348905335427	13	11	36	2	5299.977470038148	478.06529966174406	226.25791079767782	479.4302472310435	447.2390572501156	5647.971534543666	-6162.819379266096
33440000	-6632.09959843608	-6167.464549823007	-464.6350486130736	0.19516096531288682	0.3406890071161888	0.2255997084837237	0.23855031908719862	0.05408988714049253	0.3363434508851227	0.053534798922639674	0.03253590713284009	0.4847028746821688	0.03879308123674005	0.36181193312756715	13	2	19	28	5283.758497481429	309.10453447380235	139.85990789762482	211.79254141223095	431.35706281017445	5499.931436246595	-6167.464549823007
33460000	-6655.740024203398	-6172.229020383205	-483.51100382019297	0.17628114877530443	0.3207382000105992	0.2410765030656887	0.2619041481484057	0.043316416142864994	0.384323781794324	0.06740466813239618	0.028913180104948668	0.44323471668063125	0.03280723714483879	0.39371597559451255	4	12	7	39	2871.146398973201	3876.622714775154	713.5792732059743	199.27480460302635	376.4696792756654	5282.837297834619	-6172.229020383205
33480000	-6650.773810888765	-6179.90976127985	-470.86404960891525	0.1796218861848477	0.34776077271102956	0.23283218264178718	0.2397851584623336	0.053478354929431524	0.37655465582513853	0.05409478191500805	0.031220882212936833	0.4515851821207385	0.03306614299675059	0.36759614901265153	10	2	11	39	8800.225083561056	820.9544607706779	565.6449396963333	164.2460648498478	358.88110959903287	4988.158573604624	-6179.90976127985
33500000	-6666.723888053002	-6174.933121836528	-491.79076621647425	0.19737239828765946	0.3291455570592143	0.21429640642387804	0.25918563822924634	0.05028004846954939	0.3541756398283109	0.05817736917651187	0.03550209605802773	0.45363259761949826	0.04823224884810595	0.35796174491825555	2	14	9	37	5078.916528438715	11997.142346785877	420.8550466886075	360.92417376572945	401.9202444986651	5561.092707844533	-6174.933121836528
33520000	-6644.9775573576535	-6171.001006142528	-473.9765512151249	0.1729420697384579	0.3198464099941848	0.2390067798837807	0.2682047403835745	0.075029907773695	0.3835291015754452	0.04671104128243818	0.02709241236571793	0.4324939544160837	0.035143582586623985	0.3158339259447312	9	3	20	30	5621.163507466079	2865.9895796567303	477.26447317465374	176.06191830040547	356.74336129837474	5009.7202993826495	-6171.001006142528
33540000	-6631.879540459313	-6160.605885057495	-471.2736554018179	0.18792743237002502	0.32184905807410447	0.237341786561785	0.25288172299408346	0.04350915508194359	0.3735326318309719	0.07634090615515551	0.025102689746692605	0.4397257217234274	0.04178889546181291	0.38795970987204864	5	5	9	43	4090.239858151395	7060.0600423557635	909.1832614821424	190.35949232238332	444.1119550638797	5906.76802759672	-6160.605885057495
33560000	-6648.0129681541675	-6171.891403935588	-476.1215642185797	0.19150099238638243	0.31742727962565176	0.23327234473818462	0.25779938324977913	0.06062402670183053	0.32784324015644933	0.06053807291474864	0.03399463824633322	0.4723428532814712	0.04465716869917097	0.33856348489794763	1	11	10	40	3508.9172372081534	9227.82231049445	968.6334709118343	193.44741412067205	437.0759892154562	5862.139694873295	-6171.891403935588
33580000	-6643.66509105727	-6168.15290759518	-475.5121834620895	0.19220588938502003	0.31233270900297516	0.2489584844723722	0.24650291713963038	0.06274396633513775	0.3394713937511852	0.05572170632937049	0.029982698054737033	0.4652208980926425	0.046859337436930916	0.3141193492724008	15	7	4	36	5943.730759481249	928.5558403521567	133.26084038657723	232.0046939293555	389.019671876393	5222.791735353758	-6168.15290759518
33600000	-6612.842030608737	-6152.823738422585	-460.01829218615245	0.19807473059819602	0.35369510023455286	0.2251944600348693	0.22303570913237977	0.045919018923567076	0.38230431575453144	0.05683500760204206	0.032159120380107514	0.4369637144332401	0.045818822906515656	0.340646763112659	7	8	3	44	10886.791958045314	4557.530247408734	565.6247262316459	180.234544551351	361.8261886488952	4709.925912829625	-6152.823738422585
33620000	-6610.47892566871	-6162.855661245444	-447.6232644232661	0.23948311247714127	0.3195426948266755	0.20697057889320603	0.23400361380297519	0.044541354489369675	0.3627653514151979	0.043767727933224934	0.030523883762386534	0.4615671195817188	0.05683456281810622	0.36966710609615	4	8	8	42	4742.43795955747	6360.7392173147655	97.21467694598392	187.73508304949442	416.69676059276054	5419.336796843179	-6162.855661245444
33640000	-6610.697213091588	-6168.398714816415	-442.29849827517324	0.1882001127259261	0.34173399039917207	0.22698772299880113	0.24307817387609867	0.05508357098260349	0.3802206535413638	0.05900980733236693	0.021779267298850803	0.4369136807489571	0.04699302009586193	0.3243184248126124	7	5	8	42	18770.76084461258	13130.814733266014	56.77006377544622	127.6517845039166	329.55527317880166	4988.633626026074	-6168.398714816415
33660000	-6620.937964958679	-6154.863124494991	-466.0748404636875	0.20080729526871524	0.3412542177981216	0.22102851521152472	0.23690997172163653	0.04147806167945203	0.3694907706766415	0.057078109931557854	0.030247164979961636	0.4611042448103269	0.040601647922064006	0.33377822946214447	7	7	19	29	7674.710833566417	4185.867249223104	171.92735222873353	225.68023076921207	379.06166157920126	5311.987442591337	-6154.863124494991
33680000	-6622.221571473362	-6154.908653278686	-467.3129181946763	0.19285032151807063	0.3296059965194147	0.22347881054744717	0.2540648714150656	0.06020848732793583	0.3681062631931381	0.05969105844163634	0.02008633228233928	0.4345609380659058	0.05734692068904858	0.35565644584599976	11	4	14	33	7059.114195283906	2564.1260246936286	248.54648305776598	165.01758950581947	342.1434222850249	4993.701686392687	-6154.908653278686
33700000	-6638.104226870124	-6172.536848780467	-465.56737808965704	0.1899316639382853	0.357359524775694	0.19669370622070104	0.25601510506531777	0.0523984678938931	0.39750052042884354	0.06566217617913778	0.027724839422490946	0.4018800992878365	0.05483389678780204	0.3402133101081408	9	17	4	32	7748.957010530739	883.5425173882753	83.41470700340524	161.6066576225879	339.82384357006856	5076.482557656165	-6172.536848780467
33720000	-6628.883921177116	-6161.336046703616	-467.5478744734987	0.20673007343189004	0.32948580928870835	0.21725652479484772	0.24652759248455192	0.05219416017991784	0.32686597862759215	0.07770781886402686	0.02728000535961831	0.4721081417753419	0.04384389519350681	0.3815628106442494	8	1	9	44	11219.63411136447	14152.512194240322	1147.9490317956545	189.5279377904715	380.9567274426896	5646.610389343084	-6161.336046703616
33740000	-6614.107265383967	-6160.506302997607	-453.60096238636015	0.1807383054667334	0.3206700167732872	0.2323077082403204	0.2662839695196573	0.05850520738470044	0.36565929586671403	0.04694116251101765	0.02025223623885277	0.47083506035972095	0.037807037638998016	0.35157517833352975	2	6	8	46	6473.04202061799	11418.60955907255	405.666915501327	256.71740016088137	375.6611564013399	5471.71992477702	-6160.506302997607
33760000	-6626.554096798565	-6164.705298659611	-461.84879813895435	0.1948578722193113	0.3140542686695237	0.20978961532366935	0.28129824378749413	0.052779346253988065	0.37174669498299867	0.05919186402008208	0.02592247510485959	0.4511707099197735	0.03918890971830228	0.31912318621683355	7	1	2	52	12298.514325323244	22088.054725697275	1535.586874162948	212.208787982324	363.5310599290188	5395.497953428662	-6164.705298659611
33780000	-6619.404303490868	-6171.711733668638	-447.6925698222304	0.1614458443947721	0.3455563087795511	0.23336313617257162	0.25963471065310356	0.0638460126964393	0.4467363632859682	0.054464620570843635	0.021658722724832158	0.373468330039982	0.039825950681938706	0.3956082510520969	6	4	12	40	4670.544334747733	7666.169218691669	80.45645542060888	195.8720868259867	383.1983515700468	5092.55870507306	-6171.711733668638
33800000	-6648.042732984233	-6169.312875886025	-478.7298570982083	0.20735645961918667	0.31252671341265004	0.22573566986472765	0.2543811571034341	0.05233924512624121	0.35824659937557746	0.051999274326801764	0.026091349216621432	0.4642299397380864	0.047093592216675625	0.35077554819134277	5	5	15	37	4740.91942500192	7697.785298851679	441.07154528406994	308.4937480488044	488.07184879323984	6169.956075666768	-6169.312875886025
33820000	-6624.113811514477	-6150.914206658628	-473.19960485584807	0.1949883595386919	0.3389114667153163	0.20750027577537272	0.25859989797061783	0.04763075873418613	0.39453334056601735	0.05629813145783368	0.030057073798179075	0.4328279492814709	0.03865274616231688	0.33790920403024743	1	9	16	36	2845.8552039845013	7709.4014856683725	547.3863370853585	210.947543173818	431.4100766461994	5714.286066238029	-6150.914206658628
33840000	-6623.734173586719	-6146.631340643407	-477.1028329433122	0.2010091034476852	0.34095290665447753	0.22064060326874585	0.2373973866290902	0.06530926295900198	0.351986346873235	0.05990706333122102	0.025114741783153094	0.45456404446435633	0.04311854058903647	0.3242062538338898	6	4	15	37	5944.74186742397	21669.837047352532	804.1752803146788	194.99843851061527	414.4906929720077	5461.725245490922	-6146.631340643407
33860000	-6644.999444495059	-6168.429192520492	-476.5702519745678	0.19517719221852353	0.31116283696242086	0.24866206824108347	0.24499790257797083	0.045033979271856955	0.34537311432360557	0.0626216086215678	0.031180290793158396	0.4817237940704026	0.034067212919412525	0.3616372129635728	3	6	28	25	5249.52949110906	14084.786721839793	421.1288122179463	231.8914526244757	418.51945528353264	5907.61133979917	-6168.429192520492
33880000	-6651.208194894596	-6179.393777504519	-471.81441739007704	0.19591942348516034	0.32026336111944326	0.22716850721160248	0.25664870818379265	0.05191814535386501	0.3599800750773595	0.08375962318280007	0.031788289297824734	0.44173056463611726	0.03082330245203712	0.38560636827597594	7	3	21	31	7535.458172489125	16464.885027074066	256.0883908523675	186.30278342867868	414.1827549541451	5786.602538796767	-6179.393777504519
33900000	-6636.662027383597	-6157.615118010825	-479.0469093727713	0.22909340596631336	0.31690969523268775	0.20751960846133738	0.24647729033966026	0.03280065025984162	0.3569485748287669	0.04906898290067397	0.040255406225360564	0.4640578410123741	0.056868544772986564	0.3690366994201728	11	2	31	18	8658.417536581868	1930.989604409651	233.84829125117875	221.52444170587384	401.55312863848735	5751.53235248912	-6157.615118010825
33920000	-6643.827120580861	-6166.578895117948	-477.2482254629132	0.21915346282663742	0.3212655705806368	0.20998113947370278	0.24959982711902165	0.043738802596412	0.38022087528637655	0.06236860169678771	0.030687057797503126	0.4391006264395887	0.04388403618333543	0.4057938836551654	1	9	6	46	2073.5580896961205	5846.141569938749	2864.8586440912995	152.48262468320726	476.9123735061898	5781.07255910963	-6166.578895117948
33940000	-6619.024896610058	-6152.760176471887	-466.2647201381718	0.18725789557438652	0.3384669771597135	0.22957100533285493	0.24470412193304364	0.05049369572531472	0.37871693529784844	0.051365199741139615	0.037906200726253524	0.44640132312067665	0.03511664538877042	0.37678243297666375	4	6	3	49	11431.424589169439	8832.442750605887	203.01118912922684	203.91369168499196	398.002144114995	5626.099568738514	-6152.760176471887
33960000	-6645.00661147834	-6158.814564863243	-486.1920466150975	0.20591278074969227	0.3376319379575388	0.20134023769903245	0.255115043593735	0.049748197166802385	0.4063600840284432	0.047499084445879226	0.03989679045100417	0.42150595008814207	0.034989893819732415	0.3868484651675632	13	7	1	41	8681.467940237018	3147.3125151376134	513.9024400628498	234.22859253083604	451.14092172628193	6119.655066448377	-6158.814564863243
33980000	-6641.352942074233	-6165.453879463915	-475.89906261031854	0.19560310699896027	0.33047460181344596	0.21666465400604976	0.2572576371815425	0.05224060073765212	0.3477784862180062	0.05037367972932446	0.03721287668406441	0.472729400757933	0.03966495587302324	0.387290511356982	8	3	7	44	7462.208509196571	10794.346617585912	3613.979363217943	167.86628419439003	418.5110324215435	6114.562966221186	-6165.453879463915
34000000	-6630.450555129574	-6163.520874524467	-466.92968060510714	0.20136582183777296	0.3428633625317334	0.21396981230022072	0.2418010033302715	0.04363706500416531	0.35213564506040346	0.07188317587193646	0.037408080577466765	0.45195447357293356	0.04298155991309796	0.324618921430166	9	13	10	30	9572.59227842426	619.9719832962501	118.06749012327336	297.8838959518708	356.00373482820083	5055.745140507244	-6163.520874524467
34020000	-6647.649318373852	-6165.219896173354	-482.42942220049815	0.22226024861422786	0.29204693863942627	0.2279818305902869	0.2577109821560576	0.03223247001964317	0.36236820667892505	0.05708259577958966	0.03786924268878923	0.46144037906746743	0.049007105765588935	0.41904384422620017	9	19	9	25	7437.004126504118	575.3175627006033	300.7067925470058	143.96191966183673	455.56071512077347	5972.823979983078	-6165.219896173354
34040000	-6650.930669532107	-6170.277916041624	-480.65275349048227	0.19456689944672736	0.33038647760038925	0.21215556724696205	0.2628910557059201	0.04605466298319588	0.39244516568359816	0.06070379041246579	0.025326113049906188	0.4316840854363304	0.04378618243450719	0.3321313374981797	10	7	26	19	7597.677920477187	2392.881733376139	307.3893011505826	237.7005237604363	434.8353738117806	5527.092280473202	-6170.277916041624
34060000	-6636.417602463955	-6166.147555694968	-470.27004676898633	0.1864934242118108	0.326241237032297	0.23123899786002144	0.2560263408958696	0.045978749246229925	0.37032725907123437	0.06951733930181175	0.02968318116240185	0.45135535544958677	0.03313811576873894	0.37399641026867464	12	12	13	25	5849.923441019001	856.1713027701223	132.50955967193573	189.30039849501858	399.13978050452965	5163.397977919507	-6166.147555694968
34080000	-6626.366115997379	-6164.675530468798	-461.6905855285811	0.18184952521437425	0.34242147900428904	0.25062060264822417	0.22510839313311137	0.056445142151264484	0.365156825943379	0.0818391825592176	0.0169307191074973	0.44208480499640884	0.037543325242236435	0.39274623212741444	9	13	35	5	10579.758178902925	800.3889362626512	164.88433582168832	444.6240255387537	425.1146419981807	5236.602207516045	-6164.675530468798
34100000	-6620.1685928636725	-6158.166742388598	-462.00185047507404	0.20395948106586084	0.32653807151937025	0.2460975829081424	0.2234048645066253	0.038338189584685566	0.3490919550296069	0.06495456463120247	0.023038719968428094	0.4768472020290052	0.047729368757075404	0.34962283987397147	14	8	35	5	5593.697473821318	307.94295509075715	167.26993564636786	478.88665753033354	421.11540884818305	5402.247821245772	-6158.166742388598
34120000	-6626.63720488634	-6171.145990432179	-455.49121445416137	0.20002864995519323	0.3318829333245454	0.21759419495998944	0.2504942217602705	0.03530576932728568	0.3640202807785456	0.06775123306035888	0.042697822386785635	0.44631426435504734	0.04391063009198047	0.35402175802893243	12	10	36	4	10411.670366545295	409.7673192729826	120.15356814045847	439.51048549099403	467.25389589173074	5766.307039558316	-6171.145990432179
34140000	-6614.931685687266	-6166.487707815671	-448.44397787159545	0.20791780038462254	0.32456755275448346	0.22614264655603422	0.24137200030485842	0.05998638608429578	0.35985716218991637	0.05370635351890659	0.02602082303783304	0.44988315705965004	0.050546118109401725	0.34998055518150445	10	6	41	5	9097.825254917045	298.30381454658425	151.9811459464609	365.75305356489764	429.88256188508416	5309.996842025365	-6166.487707815671
34160000	-6618.762893266877	-6167.998562118032	-450.764331148845	0.19375641465105883	0.3253574107171131	0.22526968962219687	0.25561648500962997	0.05055019422005012	0.35488578706420476	0.06902396119852108	0.02410150854935849	0.46283511718585413	0.038603431782014884	0.32935322298210834	2	11	43	6	5764.619053666561	4936.39976351415	88.9962279829624	350.17512504653615	380.79645547637756	5717.647852179127	-6167.998562118032
34180000	-6607.408570801274	-6159.406714002768	-448.00185679850586	0.19306240757903698	0.31027797770052884	0.2572591723552451	0.23940044236518793	0.061056770668315316	0.3190230697218057	0.06301333993524637	0.03410230677542196	0.4873947383896537	0.03540977450956024	0.3650564706297157	7	6	45	4	8125.688499590287	7542.219496229742	89.79571678174555	383.9549036703696	427.27732758724073	5311.569899920629	-6159.406714002768
34200000	-6618.239701761033	-6157.070993459769	-461.16870830126425	0.2180579842191474	0.3191804714554441	0.23029639605711774	0.23246514826828962	0.052613769566776165	0.32919775199044227	0.06266076025184766	0.02644553547645834	0.4763974923047688	0.05268469040971008	0.35502037005889153	9	4	45	4	5944.903221248263	10138.513611826886	173.2556125352206	428.6748900963312	373.7974987940462	5322.928783319426	-6157.070993459769
34220000	-6628.711478203658	-6168.771141131151	-459.94033707250696	0.17818673398491766	0.30421733865787876	0.25139923225796673	0.2661966950992356	0.06689367201694257	0.33278378189839225	0.05245138588733948	0.029320794250389682	0.4843479314969259	0.03420243445001345	0.345276316744783	9	3	43	7	16919.45375995817	3862.4359478505644	173.81796444309614	312.3381966864742	382.7746797061079	5444.99925950384	-6168.771141131151
34240000	-6635.354796637624	-6165.544370344236	-469.8104262933875	0.16046172046970109	0.35018455216834116	0.22392986135348406	0.2654238660084725	0.05711295655761439	0.43001753146413746	0.0740529230227923	0.032166385867784225	0.3638675653812983	0.042782637706376664	0.3811115360557261	11	4	43	4	6038.246808622406	5164.853806772892	165.42143618152306	629.8770952309983	391.15168404675387	5145.4274860449905	-6165.544370344236
34260000	-6638.557749859441	-6168.378798613394	-470.1789512460474	0.20473711856012675	0.28781319331605937	0.2578226798323619	0.24962700829145087	0.058144229905639624	0.3511258892037725	0.057468902393421534	0.02973139874524066	0.47534109450068485	0.02818848525124416	0.3363474493591229	6	10	39	7	17165.953398393118	4922.634133796162	200.75890098052983	400.3688994300168	422.7358036089611	5730.650419186307	-6168.378798613394
34280000	-6626.907291269875	-6165.717691112427	-461.18960015744744	0.17676625150197306	0.31611107957132006	0.22588460595120044	0.28123806297550524	0.056067672295245966	0.35709735900297285	0.051310996230189414	0.03800892916352167	0.46686616145284576	0.03064888185522787	0.31704322250846617	3	9	46	4	5686.214328005687	6334.059331969599	237.00134408146187	612.3006426975583	531.7400402609718	6213.406213091103	-6165.717691112427
34300000	-6607.696651026989	-6160.551434791095	-447.1452162358938	0.184262839958217	0.3129883317287303	0.2518598409806731	0.25088898733237847	0.051049230851797835	0.33265763121305814	0.06693467342510992	0.02568284212741306	0.4778709806297077	0.04580464175291699	0.33683618918313674	9	3	46	4	10643.342325614474	1995.46000787877	140.73260185572977	449.0346132295169	455.76996193686915	5579.4846577465605	-6160.551434791095
34320000	-6621.776657853515	-6163.445852390822	-458.33080546269264	0.20049561600667826	0.3271947257965617	0.2101022218712142	0.2622074363255448	0.04504607646192665	0.33752435811960046	0.06526029084365695	0.03180835244685414	0.46885575286588704	0.051505169262078446	0.3426382122399471	12	4	40	6	7988.391208505735	5704.464426739861	125.13901319497002	457.0343778618317	411.41158527368674	5148.724830840367	-6163.445852390822
34340000	-6639.476900764313	-6164.590291076103	-474.886609688209	0.19729424170086451	0.31740516964705695	0.2249915991307574	0.2603089895213201	0.04339432436839971	0.33979556883233136	0.06302124518454204	0.03252961411247714	0.47521060187138237	0.04604864563087119	0.3559221675531659	8	9	41	4	9809.678729372223	2819.0891758552284	191.29215147384372	273.5336671551506	379.7557619117352	5462.8476971619775	-6164.590291076103
34360000	-6615.951521305215	-6161.594943596444	-454.3565777087707	0.21871834458976125	0.30631517355070287	0.24206955861390453	0.23289692324563024	0.0434937621756297	0.3105079626452765	0.05817332358574914	0.030831445248647536	0.5089278946948697	0.04806561164983133	0.37526118662553953	13	16	29	4	5900.6543065903825	180.33080820126798	158.1185529885832	631.8216974152735	426.0921984981109	5359.518643092974	-6161.594943596444
34380000	-6607.512314614886	-6169.07533016938	-438.43698444550625	0.18525497824910103	0.329550041519797	0.2395428386426014	0.24565214158849957	0.04747381962897537	0.3308331557298111	0.07556806369513656	0.028815615847193835	0.47388253171200534	0.0434268133868816	0.41950836417682225	13	5	40	4	7258.65066880157	340.98090609536837	80.59342617445277	577.4866459276271	413.6474478493183	5366.1765852033095	-6169.07533016938
34400000	-6617.889639326531	-6167.629703490687	-450.2599358358446	0.1804871188849565	0.3216945944925401	0.22243829398203757	0.27537999264046464	0.042274886818607374	0.3586789598358789	0.06031216119726725	0.031256667755111094	0.4601494143555218	0.04732791003761746	0.3388385315869341	14	18	22	8	8456.091250629115	177.54151582480924	134.9805343862316	382.1871886619057	478.42427816930984	6008.530099606001	-6167.629703490687
34420000	-6617.66304866013	-6164.715174325997	-452.94787433413217	0.2131636731820177	0.2983480397955971	0.24981268948971522	0.23867559753266876	0.041539963407703995	0.3236522049783724	0.06421015724141456	0.039188186095626756	0.487642270793547	0.04376721748333926	0.3594664395610208	15	42	3	2	7403.169387074729	91.2669008163555	494.6477701261044	163.75679685447233	400.5681051831824	5606.532996612692	-6164.715174325997
34440000	-6631.733613328173	-6170.38631270372	-461.3473006244527	0.21727786840318633	0.30620459464489774	0.22364106853993276	0.2528764684119818	0.050192854589117014	0.3573850274180569	0.04576773185758993	0.034705239577906104	0.4732713729404746	0.03867777361685949	0.38375078654845596	15	41	3	3	6293.206541714001	158.67842407677233	352.6927113662931	481.72180474799103	391.1136106550065	5658.200928006743	-6170.38631270372
34460000	-6634.931853705177	-6164.35757192034	-470.5742817848366	0.21316017358311345	0.29495159816529126	0.23253250780621515	0.2593557204453788	0.05780951748820239	0.34374102369342907	0.05677077419881343	0.02823875003112735	0.4790434045011638	0.034396530087268076	0.3685302524355191	18	40	3	1	4716.331734300363	155.66511961263043	333.8945737422279	815.9729793980265	462.0221988737707	5967.080968163499	-6164.35757192034
34480000	-6609.348231518019	-6165.152281992503	-444.1959495255155	0.16764940804793427	0.34408420398963174	0.21803247874441983	0.27023390921801294	0.04951703812199247	0.425033522490121	0.058706328177718425	0.02420619776327426	0.40619469793042473	0.03634221551647314	0.3311689435997614	17	26	14	5	6048.736344595855	106.57910467208372	105.64675664382393	566.6128642258016	396.8906317945728	4757.077443723942	-6165.152281992503
34500000	-6608.307727206395	-6163.584399733053	-444.7233274733419	0.21018779844527155	0.32892119617754006	0.23772502827246178	0.22316597710472552	0.0526570059084775	0.3208808159402504	0.0642743660792215	0.024895853787184622	0.48082294861183417	0.056469009673036114	0.41237041670661867	14	43	4	1	5048.208523246018	107.93928575583165	448.56317632987515	702.7839257028912	333.2973762516668	4802.270195541247	-6163.584399733053
34520000	-6629.360209235507	-6178.491457329622	-450.86875190588466	0.18342942364416023	0.331988242489747	0.2298324843885965	0.25474984947749535	0.05169157367602181	0.36032031036701084	0.06565391298440866	0.01879580541819272	0.4579718240274919	0.04556657352687838	0.35968605938183645	14	26	18	4	7865.459930258298	131.54136133349303	268.06921432577866	294.63170347436557	371.1014616003667	5449.01766512789	-6178.491457329622
34540000	-6637.148846402992	-6168.574928196167	-468.57391820682506	0.20706905204593504	0.28663686827019536	0.22309637057460738	0.28319770910926123	0.04810900358604954	0.3435481051630062	0.05310276505280476	0.0351100516136893	0.48148808468072063	0.03864198990373408	0.40579600691054407	13	25	18	6	11618.83929369616	242.83147227714377	126.99103240887486	343.0433198252578	467.85679704929044	6427.035674616557	-6168.574928196167
34560000	-6620.280947866842	-6160.152072898018	-460.12887496882473	0.19041218572984503	0.33634463872163267	0.21539644116262294	0.2578467343858984	0.0417993461334772	0.42041631684448055	0.048875954232086606	0.035594963353483625	0.4072894498405599	0.0460239695959168	0.30173907611275813	19	37	2	4	4879.971375564465	140.61601664662152	138.65775768046484	300.3157228880317	363.38604091824595	4925.9009153994275	-6160.152072898018
34580000	-6609.357278957171	-6163.043308600914	-446.31397035625656	0.19411272877638966	0.31584022746581103	0.23846743981264348	0.25157960394515483	0.05131040559876383	0.37315859929031064	0.050484596537578016	0.025492326390609894	0.46030095724216896	0.03925311494057334	0.35903455367023773	15	39	6	2	5689.050971874587	90.36565135132145	235.91129354354197	772.1393567305529	368.9870074079207	5121.147708852029	-6163.043308600914
