Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	shape	Theta	trait_pi.0	trait_pi.1	trait_pi.2	trait_pi.3	trait_pi.4	trait_indicators1	trait_indicators2	trait_indicators3	trait_indicators4	trait_indicators5	trait_indicators6	trait_indicators7	trait_indicators8	trait_indicators9	trait_indicators10	trait_rates.0	trait_rates.1	trait_rates.2	trait_rates.3	trait_rates.4	trait_rates.5	trait_rates.6	trait_rates.7	trait_rates.8	trait_rates.9	traitClockRate	psi.height	D.treeLikelihood	svs.relGeoRate_Fujian_Guangdong	svs.relGeoRate_Fujian_Guangxi	svs.relGeoRate_Fujian_HongKong	svs.relGeoRate_Fujian_Hunan	svs.relGeoRate_Guangdong_Guangxi	svs.relGeoRate_Guangdong_HongKong	svs.relGeoRate_Guangdong_Hunan	svs.relGeoRate_Guangxi_HongKong	svs.relGeoRate_Guangxi_Hunan	svs.relGeoRate_HongKong_Hunan	trait_D.treeLikelihood
1476000	-5946.272898787601	-5826.1261319319665	-120.14676685563428	0.3220959999429713	0.19078687150367643	0.24428489067346257	0.2428322378798876	8.479321255568008	0.2782477593681206	7.32108741925006	0.16166682532977425	0.3204828364238528	0.22944987951949214	0.09778339141725707	0.19061706730962236	1	1	1	1	1	1	1	1	0	1	0.14196095868253097	0.1995776928255567	0.01118718820784989	0.04258335039725493	0.12165211096326779	0.057494863987777006	0.16751570250024908	0.018100995881077046	0.11419522634805399	0.12573191020638133	0.49042093318021907	10.803015812152791	-5777.399826573901	0.14196095868253097	0.1995776928255567	0.01118718820784989	0.04258335039725493	0.12165211096326779	0.057494863987777006	0.16751570250024908	0.018100995881077046	0.0	0.12573191020638133	-48.726305358065915
1477500	-5952.770924632649	-5830.543038177164	-122.22788645548567	0.333897315491968	0.18595972676610797	0.21736855173257946	0.2627744060093425	8.234927015235229	0.4410927542427542	7.362821609842672	0.18338320740756942	0.20664437820649623	0.12421839463353486	0.2842687551860554	0.2014852645663427	1	1	1	1	1	1	1	1	1	0	0.26261781194073003	0.1618882193062109	0.013803968697284952	0.04258335039725493	0.1104695570895336	0.007925705767022062	0.05066187265848415	0.23532695277951793	0.11419522634805399	5.273350159062107E-4	0.2034727117319586	10.863612566703335	-5783.1617439827605	0.26261781194073003	0.1618882193062109	0.013803968697284952	0.04258335039725493	0.1104695570895336	0.007925705767022062	0.05066187265848415	0.23532695277951793	0.11419522634805399	0.0	-47.38129419440359
1479000	-5952.230547849862	-5830.55543122959	-121.67511662027191	0.3260473476607686	0.19291844811756137	0.21736855173257946	0.2636656524890885	9.24472427244205	0.3202278214041276	9.458872664871935	0.14674598298739994	0.20664437820649623	0.16085561905370435	0.2512564844281899	0.2344975353242082	1	1	1	0	1	1	1	1	1	1	0.26261781194073003	0.10941765238905943	0.023341404058867348	0.04258335039725493	0.0979275830741682	0.012016262707942102	0.09167565518687612	0.23532695277951793	0.10465779098647159	0.020435536479111054	0.21481680981539572	10.558090827748993	-5783.183132116618	0.26261781194073003	0.10941765238905943	0.023341404058867348	0.0	0.0979275830741682	0.012016262707942102	0.09167565518687612	0.23532695277951793	0.10465779098647159	0.020435536479111054	-47.37229911297179
1480500	-5949.858624867614	-5825.47582177536	-124.38280309225392	0.34185823650332126	0.19356938343244323	0.21736855173257946	0.24720382833165405	9.86493607370746	0.37734112626921484	6.1510203159833505	0.16355665779506537	0.20539277512429202	0.14529654732824313	0.09424561253283029	0.3915084072195678	1	1	1	1	1	1	1	1	1	1	0.3245372287450095	0.10941765238905943	0.023341404058867348	0.04258335039725493	0.1720371648556927	0.012016262707942102	0.06357138416254206	0.1395937164885856	0.09246629971593398	0.020435536479111054	0.46940277765969385	10.54136400278536	-5775.9401308072	0.3245372287450095	0.10941765238905943	0.023341404058867348	0.04258335039725493	0.1720371648556927	0.012016262707942102	0.06357138416254206	0.1395937164885856	0.09246629971593398	0.020435536479111054	-49.53569096815976
1482000	-5955.461963620178	-5833.765490789857	-121.69647283032114	0.3407116197738061	0.20193684718355254	0.2101477047109853	0.24720382833165405	9.877550416970264	0.34709245171293934	5.154914814035408	0.20339174846456287	0.20539277512429202	0.2400965785093303	0.09627844667368878	0.2548404512281246	1	1	0	1	1	1	1	1	1	1	0.3454886740445152	0.07239656470135611	0.023341404058867348	0.04258335039725493	0.10729184875455666	0.012016262707942102	0.15761165447241707	0.1395937164885856	0.09246629971593398	0.007210224658569703	1.0210702490617152	10.246926919657284	-5784.478562486582	0.3454886740445152	0.07239656470135611	0.0	0.04258335039725493	0.10729184875455666	0.012016262707942102	0.15761165447241707	0.1395937164885856	0.09246629971593398	0.007210224658569703	-49.28692830327547
1483500	-5957.113668410703	-5829.673943936165	-127.43972447453822	0.34834742134416663	0.20193684718355254	0.20251190314062473	0.24720382833165405	9.877550416970264	0.3215027754052345	4.430697986511647	0.05982513179799431	0.3075400864272217	0.37570546158153373	0.2179711656984099	0.03895815449483889	1	1	1	0	1	1	1	0	1	1	0.3388051861265658	0.07239656470135611	0.1550932251462421	0.07795625956212941	0.0786024275076316	0.030612073412365187	0.1576416741917311	0.06493045932294886	0.016751905370458814	0.007210224658569703	0.5315649065933206	10.674141940190774	-5784.059668594344	0.3388051861265658	0.07239656470135611	0.1550932251462421	0.0	0.0786024275076316	0.030612073412365187	0.1576416741917311	0.0	0.016751905370458814	0.007210224658569703	-45.61427534182149
1485000	-5948.751547406246	-5823.790662145123	-124.9608852611227	0.3413747500514754	0.19991427761120573	0.21150714400566278	0.24720382833165405	8.324894608298589	0.4083540696793932	7.046791374028256	0.047115640444641255	0.20925934248341527	0.1562097688887009	0.19524427957101	0.3921709686122311	1	0	1	0	1	0	0	0	1	0	0.28672357434772344	0.02774914307802554	0.17456876609808714	0.15069215148873996	0.0786024275076316	0.030612073412365187	0.10142476619808097	0.018281720738825023	0.016751905370458814	0.11459347176006107	0.4859675992341821	10.501924701277865	-5777.273353289267	0.28672357434772344	0.0	0.17456876609808714	0.0	0.0786024275076316	0.0	0.0	0.0	0.016751905370458814	0.0	-46.517308855855994
1486500	-5948.58077460228	-5825.693040533637	-122.88773406864357	0.347469320740317	0.1918188548929041	0.21287099717835484	0.24784082718842204	10.122560550259301	0.34763295595568217	7.501266187392289	0.0425285112360793	0.19709003859663995	0.12877344140433533	0.30033312803098133	0.3312748807319626	1	0	0	0	1	1	0	1	1	0	0.12624637111726222	0.044706617496745024	0.17456876609808714	0.15041444760194245	0.3282288846757427	0.029436055781200947	0.04216996723169654	0.018281720738825023	0.016751905370458814	0.06919526388803793	0.37391125133336894	10.81194009215368	-5780.438756833071	0.12624637111726222	0.0	0.0	0.0	0.3282288846757427	0.029436055781200947	0.0	0.018281720738825023	0.016751905370458814	0.0	-45.25428370056535
1488000	-5949.5506229867215	-5828.357720502669	-121.19290248405296	0.33865342578490154	0.1918188548929041	0.2254160430047531	0.24411167631743924	9.017538873154189	0.27691303267926426	7.087510364639594	0.23760615553518916	0.19709003859663995	0.05845545332988693	0.2660461467552791	0.24080220578300332	1	0	0	1	1	1	0	0	1	0	0.09897652319150393	0.044706617496745024	0.12837278527535695	0.15041444760194245	0.27512408762650775	0.05670590370695923	0.04216996723169654	0.018281720738825023	0.11605268324242395	0.06919526388803793	0.21339657553766306	11.178191420132906	-5781.923684317938	0.09897652319150393	0.0	0.0	0.15041444760194245	0.27512408762650775	0.05670590370695923	0.0	0.0	0.11605268324242395	0.0	-46.43403618473104
1489500	-5943.971325095524	-5825.477715702574	-118.49360939295012	0.33068302791223486	0.19765780003856362	0.2254160430047531	0.2462431290444464	8.301815253807312	0.42971935412562734	6.635256080449604	0.15533600261867575	0.32205429031203775	0.20210577320743134	0.12239582687773468	0.19810810698411896	1	1	1	1	1	1	1	1	1	1	0.09897652319150393	0.04021213855638886	0.032574062149304264	0.1562799864382819	0.2065920680418267	0.12058132803471294	0.21686049622276138	0.06577897692787946	0.058195640773038404	0.003948779664300919	0.28603430179666867	10.463119993772278	-5778.90351429003	0.09897652319150393	0.04021213855638886	0.032574062149304264	0.1562799864382819	0.2065920680418267	0.12058132803471294	0.21686049622276138	0.06577897692787946	0.058195640773038404	0.003948779664300919	-46.574201412543175
1491000	-5950.143863499834	-5827.257046968123	-122.88681653171089	0.33068302791223486	0.19765780003856362	0.22068089706744623	0.25097827498175324	8.608884050929557	0.5054139542766708	8.95902966285384	0.26325602875457393	0.17306195406058913	0.20210577320743134	0.1634681369932851	0.19810810698411896	1	1	1	1	1	1	1	1	1	1	0.23221546100180995	0.05545522229026614	0.032574062149304264	0.1562799864382819	0.25543650805114515	0.06455301761163215	0.05119220267883429	0.06577897692787946	0.08256578318654453	0.003948779664300919	0.2898273931481318	11.290159150885556	-5781.292812070173	0.23221546100180995	0.05545522229026614	0.032574062149304264	0.1562799864382819	0.25543650805114515	0.06455301761163215	0.05119220267883429	0.06577897692787946	0.08256578318654453	0.003948779664300919	-45.96423489795024
1492500	-5955.746886124899	-5837.892625052649	-117.8542610722501	0.3402548650363281	0.182830292985543	0.2269076762316667	0.2500071657464601	9.77002476253793	0.2792143089342979	7.156080652090722	0.21836275325546997	0.21680298999987585	0.24089797857664805	0.1634681369932851	0.16046814117471953	1	1	0	1	1	1	1	1	1	0	0.17309470631884277	0.1206878722290097	0.12066868212547725	0.1824812047622007	0.16734188807497216	0.08811303351467357	0.03261164107600688	0.06577897692787946	0.03280454895958429	0.016417446011351977	0.19191784227336464	10.62578393553695	-5789.502093003254	0.17309470631884277	0.1206878722290097	0.0	0.1824812047622007	0.16734188807497216	0.08811303351467357	0.03261164107600688	0.06577897692787946	0.03280454895958429	0.0	-48.390532049395304
1494000	-5957.9633368028635	-5833.196066386661	-124.76727041620275	0.3549609832407304	0.17931927852238924	0.2040926474080978	0.2616270908287805	9.007230498372522	0.4329809166497134	9.64095165112245	0.17381999788096497	0.21680298999987585	0.15253569725872063	0.19861847206612354	0.2582228427943135	1	1	1	1	1	1	1	1	1	1	0.3542899221815477	0.07109931663147126	0.029493498569603274	0.13775682377938853	0.18329685828920908	0.09240593778819324	0.03261164107600688	0.06577897692787946	0.016849578745347378	0.016417446011351977	0.6249040901754656	10.519970208767996	-5785.315807495667	0.3542899221815477	0.07109931663147126	0.029493498569603274	0.13775682377938853	0.18329685828920908	0.09240593778819324	0.03261164107600688	0.06577897692787946	0.016849578745347378	0.016417446011351977	-47.8802588909938
1495500	-5955.4641509497515	-5834.770960131276	-120.69319081847532	0.33062527774130396	0.17931927852238924	0.2284283529075242	0.2616270908287805	10.141955342389224	0.44378229346415465	6.460520189439801	0.17381999788096497	0.2419756337704998	0.17656003427120615	0.1388793849872102	0.2687649490901174	1	1	1	1	1	1	0	1	1	1	0.3148794693066245	0.11522868249507967	0.005500200974449941	0.01764524669334826	0.11538099065001432	0.14611941386070662	0.2273492345644468	0.024629736698629282	0.016849578745347378	0.016417446011351977	0.3402590279498943	10.86334397947003	-5788.058254533027	0.3148794693066245	0.11522868249507967	0.005500200974449941	0.01764524669334826	0.11538099065001432	0.14611941386070662	0.0	0.024629736698629282	0.016849578745347378	0.016417446011351977	-46.712705598249215
1497000	-5955.197967049137	-5832.552806953803	-122.64516009533453	0.36979745349394716	0.17624594396298762	0.21118705807740995	0.2427695444656531	10.412285037368532	0.4644441250982614	7.226625602349312	0.1422935460351826	0.17894475271658267	0.10668107593352992	0.4015291572543941	0.17055146806030913	1	1	1	1	1	1	1	1	0	0	0.5074935502962619	0.05645081325088248	0.008920984103739316	0.09577918665286335	0.11538099065001432	0.06965420106362756	0.0900922396897173	0.022961009536193244	0.016849578745347378	0.016417446011351977	0.6761198350493717	10.513968908038292	-5786.652247296971	0.5074935502962619	0.05645081325088248	0.008920984103739316	0.09577918665286335	0.11538099065001432	0.06965420106362756	0.0900922396897173	0.022961009536193244	0.0	0.0	-45.90055965683195
1498500	-5968.407278841303	-5846.053653441307	-122.35362539999663	0.35276149268504564	0.18906922305998938	0.21456675985753781	0.243602524397425	7.5788774995835055	0.4024915204946972	5.212686028663803	0.1422935460351826	0.21675736254215872	0.20306487029628487	0.26733275306606313	0.17055146806030913	1	1	1	1	1	1	0	1	1	1	0.3142791199254687	0.11820609862886253	0.01734247293332908	0.09577918665286335	0.07047736219119793	0.007898915685647503	0.0900922396897173	0.03352236319070229	0.10411008890408802	0.14829215219812206	0.7917604849192145	10.517751475082092	-5797.263821040501	0.3142791199254687	0.11820609862886253	0.01734247293332908	0.09577918665286335	0.07047736219119793	0.007898915685647503	0.0	0.03352236319070229	0.10411008890408802	0.14829215219812206	-48.78983240080571
1500000	-5947.345813046319	-5832.738603179156	-114.60720986716312	0.3533262240036547	0.18384291577910236	0.21078713004285546	0.2520437301743853	9.230679220296482	0.3177153414358122	7.033419625420861	0.1422935460351826	0.2287203239134035	0.20306487029628487	0.2553697916948183	0.17055146806030913	1	1	1	1	1	1	1	1	1	1	0.10930176645584125	0.11820609862886253	0.01734247293332908	0.09577918665286335	0.27545471566082536	0.19477905574555943	0.0900922396897173	0.0030529609504466905	0.07482370415089677	0.021167799131657006	0.4094462684955944	10.966708492541114	-5787.22054183582	0.10930176645584125	0.11820609862886253	0.01734247293332908	0.09577918665286335	0.27545471566082536	0.19477905574555943	0.0900922396897173	0.0030529609504466905	0.07482370415089677	0.021167799131657006	-45.51806134333593
1501500	-5951.159529804042	-5833.691737697324	-117.46779210671791	0.36221458102645787	0.1836331559550138	0.21078713004285546	0.24336513297567072	7.793672285888458	0.3177153414358122	7.652234374037188	0.1675978135541742	0.24436801574629888	0.12342992898369065	0.30852274860576356	0.15608149311007113	1	1	1	1	1	1	1	1	1	1	0.1231289512337603	0.08375711632322433	0.07879877404785474	0.2539502926837869	0.27729685433336937	0.0724673825329423	0.0034854061277388437	0.0012108222779026938	0.08473660130776228	0.021167799131657006	0.4055573410003544	10.319232365503966	-5787.722940420136	0.1231289512337603	0.08375711632322433	0.07879877404785474	0.2539502926837869	0.27729685433336937	0.0724673825329423	0.0034854061277388437	0.0012108222779026938	0.08473660130776228	0.021167799131657006	-45.968797277187754
1503000	-5950.300140505537	-5831.381811975706	-118.91832852983023	0.3561465733283503	0.19087261960332993	0.21051375934944916	0.24246704771886848	8.289280331331755	0.4118423552316048	7.230498979140731	0.1573779951325628	0.18822562024135717	0.14788590713414326	0.30852274860576356	0.19798772888617167	0	1	1	0	1	1	1	1	1	1	0.037948611273734764	0.08375711632322433	0.023631392498031145	0.2883736913079651	0.2516395266105935	0.0724673825329423	0.11146385704436966	0.04167708738950819	0.08473660130776228	0.004304733711867466	0.14345387892798325	10.540166457975653	-5782.902961992746	0.0	0.08375711632322433	0.023631392498031145	0.0	0.2516395266105935	0.0724673825329423	0.11146385704436966	0.04167708738950819	0.08473660130776228	0.004304733711867466	-48.478849982960305
1504500	-5944.700520772568	-5830.149897580956	-114.55062319161176	0.3561465733283503	0.19375017760300453	0.20763620134977456	0.24246704771886848	9.161505158126097	0.28756979233027796	5.006398726704231	0.2990076982513623	0.1513038321905146	0.14788590713414326	0.2304551734366986	0.1713473889872797	1	1	1	1	1	1	1	1	1	1	0.06924239511048508	0.07726790407632977	0.023631392498031145	0.2883736913079651	0.2393941853570076	0.0724673825329423	0.08017007320761935	0.04167708738950819	0.08027603647718166	0.027499852042928558	0.5741636837035969	10.801003253108192	-5782.748290369718	0.06924239511048508	0.07726790407632977	0.023631392498031145	0.2883736913079651	0.2393941853570076	0.0724673825329423	0.08017007320761935	0.04167708738950819	0.08027603647718166	0.027499852042928558	-47.40160721123786
1506000	-5951.29696415138	-5833.203842706113	-118.09312144526706	0.3489316235004181	0.19886979223886542	0.20763620134977456	0.2445623829109398	9.062533931695006	0.5005269467107637	6.984729123383215	0.2854652870361735	0.1452521780981502	0.12932021406371294	0.23744878781434015	0.2025135329876217	1	1	1	1	1	1	0	1	1	1	0.09793231457937086	0.10271462105234822	0.10061804425939316	0.009113166929861	0.29536507451246413	0.0724673825329423	6.922569829278524E-4	0.23458644751490215	0.08027603647718166	0.006234655158607431	0.18847694052390437	10.537521075512418	-5786.880372726822	0.09793231457937086	0.10271462105234822	0.10061804425939316	0.009113166929861	0.29536507451246413	0.0724673825329423	0.0	0.23458644751490215	0.08027603647718166	0.006234655158607431	-46.32346997929098
1507500	-5953.646302842088	-5832.231178377712	-121.41512446437513	0.34020358390742467	0.18927638183278006	0.2259576513488534	0.2445623829109398	7.4136699093063365	0.34558803418037654	8.921961884583048	0.1692833083545221	0.1684939662481928	0.1965224229178768	0.26318676949178516	0.2025135329876217	1	1	1	0	1	1	1	1	1	1	0.09793231457937086	0.020424042819925464	0.00565662995285968	0.009113166929861	0.3738329039934024	0.1315462382055361	0.1264953807849236	0.066300948296571	0.14597013445334603	0.022728239984202637	0.20491505856202158	10.648997225174329	-5786.122276445497	0.09793231457937086	0.020424042819925464	0.00565662995285968	0.0	0.3738329039934024	0.1315462382055361	0.1264953807849236	0.066300948296571	0.14597013445334603	0.022728239984202637	-46.10890193221545
1509000	-5957.872393922545	-5838.565194218635	-119.3071997039097	0.35246118991466807	0.18927638183278006	0.21370004534161002	0.2445623829109398	8.923943542205278	0.39360765142910004	5.564447356722848	0.15620640914443867	0.21724436155495275	0.1965224229178768	0.21002782871754108	0.21999897766518925	1	1	1	1	1	1	1	1	1	1	0.1915118587691667	0.19505954992302754	0.00565662995285968	0.13171672745996368	0.10570679477693096	0.1602886589521938	0.034755845444098765	0.08219538607358443	0.07038030866397055	0.022728239984202637	0.2412827328315168	10.700422122016251	-5793.717565030262	0.1915118587691667	0.19505954992302754	0.00565662995285968	0.13171672745996368	0.10570679477693096	0.1602886589521938	0.034755845444098765	0.08219538607358443	0.07038030866397055	0.022728239984202637	-44.847629188372494
1510500	-5949.443169780364	-5828.069090131034	-121.3740796493305	0.32742249845226473	0.19817714479758963	0.22105954910683223	0.25334080764331146	8.923943542205278	0.3543021704952984	7.240134881722528	0.1565822434014075	0.18726409777615344	0.3102078819625659	0.10652899200787742	0.2394167848519943	1	1	0	1	1	1	0	0	1	1	0.22937571003989804	0.023874467879694536	0.02311983889072742	0.011115018697516674	0.10570679477693096	0.12478215974098815	0.07330763107726199	0.3334889967614024	0.05250114215137587	0.022728239984202637	0.31247794902477866	10.565578096213727	-5781.722131989297	0.22937571003989804	0.023874467879694536	0.0	0.011115018697516674	0.10570679477693096	0.12478215974098815	0.0	0.0	0.05250114215137587	0.022728239984202637	-46.34695814173686
1512000	-5961.2070784203315	-5837.4801052995845	-123.72697312074662	0.3316848833452504	0.1939147599046039	0.22105954910683223	0.25334080764331146	7.638654856101126	0.25629462076462883	6.167559013824708	0.15919625144371483	0.18726409777615344	0.29404314761252653	0.3124876161143463	0.04700888705325748	1	1	0	1	1	1	1	1	1	1	0.2419267088741631	0.1727379784349496	0.04730273958726528	0.011115018697516674	0.10570679477693096	0.006113806418988343	0.07330763107726199	0.107830092708781	0.1290706732330892	0.10488855619105256	0.5032640281225444	11.217653481725872	-5792.352774185907	0.2419267088741631	0.1727379784349496	0.0	0.011115018697516674	0.10570679477693096	0.006113806418988343	0.07330763107726199	0.107830092708781	0.1290706732330892	0.10488855619105256	-45.127331113677656
1513500	-5943.840984416362	-5821.722136811096	-122.1188476052655	0.33345013705331383	0.1975898042557895	0.22105954910683223	0.24790050958406246	10.483811045135134	0.33086552854620715	5.260403441911339	0.15187975212456634	0.22308743937795655	0.27913316830377166	0.19096517636871052	0.15493446382499343	1	0	1	0	1	1	0	1	1	0	0.24746257793170182	0.06079076449981853	0.04730273958726528	0.14691345085176666	0.09824484693792584	0.006113806418988343	0.029698065230091806	0.107830092708781	0.1297055107005913	0.12593814513306809	0.3806379597556037	10.899306906927203	-5776.20901488081	0.24746257793170182	0.0	0.04730273958726528	0.0	0.09824484693792584	0.006113806418988343	0.0	0.107830092708781	0.1297055107005913	0.0	-45.51312193028588
1515000	-5956.73253522654	-5836.178742211483	-120.55379301505636	0.33345013705331383	0.18915306996866418	0.22105954910683223	0.2563372438711878	8.951935060535982	0.48370136563883415	7.7068075306053725	0.15187975212456634	0.20956578085172006	0.27913316830377166	0.2380996345173916	0.12132166420254883	1	1	1	1	1	0	1	0	1	1	0.14513913141645776	0.2648332612481202	0.061272212912334756	0.20034313223482852	0.06990615407712444	0.01066847095178568	0.05401203369989867	0.029769348148771316	0.1297055107005913	0.03435074461008604	0.6319814994499768	11.241780405358114	-5790.828185091355	0.14513913141645776	0.2648332612481202	0.061272212912334756	0.20034313223482852	0.06990615407712444	0.0	0.05401203369989867	0.0	0.1297055107005913	0.03435074461008604	-45.35055712012804
1516500	-5947.573025264743	-5827.332775156169	-120.24025010857345	0.33345013705331383	0.18569046467361244	0.22105954910683223	0.2597998491662395	8.826331786176997	0.23234275921805553	6.454000009232427	0.09601952623749777	0.24062856329551852	0.25498332649528793	0.27161630488110333	0.13675227909059098	1	1	1	1	1	1	1	1	1	1	0.3513123848233164	0.18307802497996123	0.06008426095855103	0.16433016076147666	0.08628387183769451	0.01066847095178568	0.05401203369989867	0.030957300102555037	0.020835576045227885	0.038437915839531524	0.5234776488825865	10.692778340337336	-5782.594954699834	0.3513123848233164	0.18307802497996123	0.06008426095855103	0.16433016076147666	0.08628387183769451	0.01066847095178568	0.05401203369989867	0.030957300102555037	0.020835576045227885	0.038437915839531524	-44.737820456335605
1518000	-5944.68614466904	-5822.12621820087	-122.55992646816993	0.33431940979409236	0.18855149976777097	0.21978674494032077	0.2573423454978139	8.889171335478625	0.35287662508552214	7.011377892158528	0.12169917325537051	0.24062856329551852	0.16453450172457404	0.33638548263394447	0.13675227909059098	1	1	0	1	1	1	0	0	1	1	0.1779849658623207	0.031569345360060314	0.03526355093012774	0.0022588984341820606	0.06874282740002255	0.06951145552409932	0.30772800088278807	0.1489382578550911	0.12725883908195257	0.03074385866935424	0.24386837910662196	10.901713509074492	-5776.648872563555	0.1779849658623207	0.031569345360060314	0.0	0.0022588984341820606	0.06874282740002255	0.06951145552409932	0.0	0.0	0.12725883908195257	0.03074385866935424	-45.47734563731522
1519500	-5963.648882190307	-5838.560608511466	-125.08827367884115	0.3229178649531722	0.21329864410767202	0.21925998707939245	0.2445235038597613	7.886277855285522	0.34774428027864623	9.182833598781947	0.09405423338175843	0.19284998170225925	0.25192080684680274	0.2894832683642118	0.17169170970496628	1	1	0	1	0	0	1	0	1	1	0.5428995864490256	0.031569345360060314	0.07718025876021678	0.0022588984341820606	0.06874282740002255	0.02759474769401029	0.09066902056797219	0.13160855291679455	0.008752588609431011	0.01872417380828336	1.4071637817208846	10.614378573223629	-5790.918540019236	0.5428995864490256	0.031569345360060314	0.0	0.0022588984341820606	0.0	0.0	0.09066902056797219	0.0	0.008752588609431011	0.01872417380828336	-47.642068492229626
1521000	-5959.433245302251	-5840.221526227787	-119.21171907446404	0.3229178649531722	0.19564724242123446	0.23691138876583	0.2445235038597613	8.710885514337106	0.22847457030811363	6.68084932839204	0.09405423338175843	0.19284998170225925	0.25192080684680274	0.2894832683642118	0.17169170970496628	1	0	0	0	1	0	1	0	0	1	0.148497308890694	0.08871104362570718	0.08369911778819245	0.0022588984341820606	0.05406563485332604	0.02678865890477393	0.055776918356244515	0.16790598631375825	0.2493657295691868	0.12293070326393343	1.6096378569004828	10.78054669916935	-5791.180783258882	0.148497308890694	0.0	0.0	0.0	0.05406563485332604	0.0	0.055776918356244515	0.0	0.0	0.12293070326393343	-49.04074296890464
1522500	-5953.123370860052	-5829.584197007678	-123.53917385237445	0.33493576573588224	0.19320998570629258	0.2270688301703252	0.24478541838749798	7.599744860277208	0.505066797669452	8.200554498184353	0.11673497670717023	0.19151809740025863	0.2919990203906844	0.23210369136093068	0.1676442141409545	1	1	1	1	1	1	0	0	1	0	0.013960410654948976	0.2763935683953989	0.15569289816528434	0.128888701455056	0.12883781174099918	0.02678865890477393	0.055776918356244515	0.0031497742261797773	0.06168320479949506	0.14882805330161797	0.45896854893965777	10.297579917530374	-5782.9931583225025	0.013960410654948976	0.2763935683953989	0.15569289816528434	0.128888701455056	0.12883781174099918	0.02678865890477393	0.0	0.0	0.06168320479949506	0.0	-46.59103868517595
1524000	-5953.715049508916	-5829.377118918002	-124.33793059091346	0.3357017742384215	0.19073154214535049	0.2220253675144095	0.2515413161018165	8.77367745877811	0.3775489559865809	7.73767339292803	0.14484292692734652	0.16341014718008234	0.2919990203906844	0.2825557952452257	0.11719211025665947	1	1	1	1	1	1	1	1	1	1	0.023716172059304923	0.07099507360278426	0.07708990477789818	0.05313994982845896	0.12266410386395676	0.23218715369738857	0.13437991174363068	0.006914039245686081	0.06168320479949506	0.21723048638139517	0.5520026548768536	10.376219851338776	-5779.253425830205	0.023716172059304923	0.07099507360278426	0.07708990477789818	0.05313994982845896	0.12266410386395676	0.23218715369738857	0.13437991174363068	0.006914039245686081	0.06168320479949506	0.21723048638139517	-50.123693087797925
1525500	-5957.48116091952	-5831.379244607948	-126.10191631157218	0.3405237958323472	0.18282144548611637	0.21532923473966215	0.26132552394187225	7.854737241538362	0.3625509063086352	8.5950284892581	0.1528370717398545	0.16341014718008234	0.21190078814674457	0.34833064942197733	0.12352134351133974	1	1	1	1	1	0	1	1	1	1	0.023716172059304923	0.07099507360278426	0.10023280870130928	0.0696952285759423	0.23159376666230996	0.06464148239930892	0.31375712594259186	0.024317473932856062	0.047832941860275174	0.05321792626331588	0.40351693916358744	10.521863405071901	-5784.010442366316	0.023716172059304923	0.07099507360278426	0.10023280870130928	0.0696952285759423	0.23159376666230996	0.0	0.31375712594259186	0.024317473932856062	0.047832941860275174	0.05321792626331588	-47.3688022416318
1527000	-5951.3593296803865	-5825.376340615298	-125.98298906508813	0.3405237958323472	0.19869034513496003	0.21839856861727283	0.2423872904154179	8.393393745843701	0.32556587983855084	5.832786255307468	0.16399978297458798	0.2015718803001844	0.2681271392093553	0.30005609962354707	0.06624509789232368	1	1	1	1	1	1	1	1	1	1	0.15739426530517833	0.06210866038043844	0.014368451272643662	0.2110294077229419	0.14151693582555094	0.16994879933416748	0.06692545654475948	0.05425946594725202	0.047832941860275174	0.07461561580679121	0.30904731924613177	10.840646930721896	-5778.40736708726	0.15739426530517833	0.06210866038043844	0.014368451272643662	0.2110294077229419	0.14151693582555094	0.16994879933416748	0.06692545654475948	0.05425946594725202	0.047832941860275174	0.07461561580679121	-46.968973528038525
1528500	-5962.402210504962	-5834.317443150351	-128.08476735461008	0.33521203888360085	0.19869034513496003	0.20211085555431316	0.26398676042712393	9.783920404138017	0.5067721263943386	6.56560597150862	0.4039713206926265	0.1509670397207888	0.11087442329171804	0.15962883674922346	0.1745583795456417	1	1	0	1	1	1	1	1	1	0	0.15739426530517833	0.14382179745053442	0.017187107355298978	0.14632665552519947	0.08514847193755165	0.2250898160475287	0.01178443983139827	0.05425946594725202	0.0843723647932656	0.07461561580679121	0.29596262595395806	10.633448305573038	-5783.8277381193275	0.15739426530517833	0.14382179745053442	0.0	0.14632665552519947	0.08514847193755165	0.2250898160475287	0.01178443983139827	0.05425946594725202	0.0843723647932656	0.0	-50.48970503102367
1530000	-5963.286409121857	-5835.995896771438	-127.29051235041875	0.3640237752792579	0.1906322057752934	0.20515548068921577	0.2401885382562309	10.975531569138797	0.5152612859850821	10.538126530231233	0.12679986706532764	0.2520383515353054	0.3766753846727311	0.1988821452431935	0.04560425148344084	1	1	1	1	1	0	1	1	1	1	0.24551467076176317	0.07336135660137218	0.09095618898134476	0.13653431294149238	0.0313225727299561	0.11265542400036894	0.01178443983139827	0.08836579512153403	0.12146911472135355	0.08803612430941526	0.5277540354097007	10.331076267744782	-5789.166915094111	0.24551467076176317	0.07336135660137218	0.09095618898134476	0.13653431294149238	0.0313225727299561	0.0	0.01178443983139827	0.08836579512153403	0.12146911472135355	0.08803612430941526	-46.828981677327334
