Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	gamma	m.Hong_Kong_New_York	m.Hong_Kong_New_Zealand	m.New_York_Hong_Kong	m.New_York_New_Zealand	m.New_Zealand_Hong_Kong	m.New_Zealand_New_York	Theta.Hong_Kong	Theta.New_York	Theta.New_Zealand	psi.height	psi.treeLength	Mascot	D.treeLikelihood
11700000	-1963.3246479806978	-1908.313429737174	-55.011218243523956	0.34928419440937214	0.22831827093282656	0.20318028578942957	0.2192172488683774	6.539975520102672	0.003371487411429187	0.7141455347782554	3.3896670914565403	0.5984857060270856	0.35421059865961124	0.41563487612957056	0.49695722627678596	0.5453861278886906	1.0461289200952402	1.5660407587057046	1.5107592995632333	3.807872004630584	23.545885856573353	-48.60507674958399	-1908.313429737174
11715000	-1948.057759944116	-1911.7317814467415	-36.325978497374564	0.3318850576153296	0.22752270489954204	0.21953768298308837	0.22105455450204572	4.584591368325606	0.004102463146168046	0.10799015386833959	0.31835130476826146	0.2296914865357626	3.2337934810750637	0.5793429001811166	0.6409808857010318	1.259233295142507	0.8353957774474482	1.3937544045172543	0.5843437031296099	3.838390277246754	18.017859913408408	-33.28493495837705	-1911.7317814467415
11730000	-1948.0037041550447	-1903.1433134920487	-44.860390662996004	0.33555872090430455	0.2333420554386236	0.20157156031967752	0.22952766333740013	5.160799566316687	0.0042130877917953774	0.4929437173328539	0.7671186728538749	1.262651605959804	0.19644824661221041	0.5716925460989024	0.571980292374478	0.6901042888780681	0.9404913634219711	1.400495321882739	0.40050527373601424	3.369390423089304	20.46736274239118	-42.92998962919734	-1903.1433134920487
11745000	-1934.4825792345168	-1902.39259741787	-32.08998181664683	0.32336257502815946	0.2425541012071576	0.21111120639798872	0.22297211736670003	4.892111319662046	0.00408276889669017	0.27759131878801924	0.8621394949938594	0.07076764856868308	0.6470105493125444	0.5373640617716583	1.9723348678559445	0.018801174688070667	1.1670543809007592	0.5614219684528159	0.3335381415274694	3.2432516336701935	16.480772858954197	-31.15048911877742	-1902.39259741787
11760000	-1971.5499494122191	-1914.893320019823	-56.656629392396134	0.3207282068262295	0.19619165494604127	0.2228053458188945	0.2602747924088405	4.863698431965047	0.0039549453859085105	1.0555743068249495	1.3811939817129812	2.261499484717904	0.12007311486071795	0.5775871727652686	0.08531839651513325	2.1319599726666856	3.7050594122802383	3.147844542475339	0.4532479881373863	4.890169678036557	28.00037328279563	-47.82112032773376	-1914.893320019823
11775000	-1948.7467179761127	-1905.9511251440263	-42.79559283208631	0.3201213712489423	0.22310567365532208	0.21496964808173952	0.24180330701400174	3.941553124056995	0.003907343454368234	2.0066423059796596	2.173184948310596	0.09521741529524295	1.5682355164484743	0.2855731454898726	0.4316447794588405	1.7868685484765183	3.2296356723482638	0.720228945510514	0.481384193554235	3.497898075818482	18.433082767077476	-36.103309128379024	-1905.9511251440263
11790000	-1954.0896826602052	-1903.3619864830844	-50.72769617712077	0.3150750941597547	0.23456605562117647	0.212269996428018	0.23808885379105657	4.945118386295603	0.0032749619232698792	2.586240285477522	4.4116167291310235	0.13830668062082718	0.1963158143402377	0.14960832784439249	0.23387153978987874	0.3666661920684979	3.395525565307928	0.6976041311078756	2.3056778373471882	3.7973941363004116	21.534410555231627	-41.77510207640411	-1903.3619864830844
11805000	-1961.5302047710145	-1906.4973343297313	-55.0328704412831	0.34485150598137304	0.22979909124872847	0.2123854822587854	0.2129639205111189	4.294211353679491	0.003193169171435863	12.729910148110394	0.10465137459151147	1.155898630052098	0.6046338426169334	3.745024271512865	0.6078389118847151	0.468783140595199	3.8726905942234846	3.081085627638934	0.4092429013288639	3.917751422103752	22.242122062527486	-41.920465604120984	-1906.4973343297313
11820000	-1953.789003047083	-1904.6647503455927	-49.12425270149048	0.32594814347595397	0.24118985029753265	0.20014900729696797	0.23271299892955136	8.052957124677702	0.004584979469167949	0.21041577896462296	0.12886057532465495	1.3385337777935644	2.361924300440574	1.2090127443437486	1.1097407511699378	2.729519673227073	0.7633450086912594	5.1963157531883555	1.5613377494126588	3.4116744649186788	18.465754229995856	-38.91730556245986	-1904.6647503455927
11835000	-1955.5064682296886	-1907.5461414233819	-47.96032680630664	0.33186776517138594	0.2330395053617606	0.2415578972406709	0.19353483222618859	4.919213329337712	0.003826338052853859	0.2716595609834635	0.41472551548181874	0.5032716713116633	1.2255900113188645	1.2054951252055932	0.4195835031079391	1.8643712486861135	1.0525816525189817	0.5417088021542106	0.8802655243034887	4.176201668525951	22.22924884663232	-45.05537057499459	-1907.5461414233819
11850000	-1943.4916759769703	-1910.6621664851898	-32.829509491780634	0.35645727874291	0.22786145600030758	0.21349376631872322	0.20218749893806529	4.2549692868650855	0.005397110887735505	1.541056700110134	1.4849410079004013	1.5080335301375751	1.274271602928614	0.2536615224928817	0.21195446955873695	0.4417311811132197	0.264810934108817	1.9434644418489393	0.20970715950525157	2.86765349281155	14.663952528943467	-28.593335910356693	-1910.6621664851898
11865000	-1950.7946842950496	-1901.3033362914232	-49.49134800362635	0.3332112585742999	0.21931798373730815	0.21617058772919376	0.23130016995920397	7.972754650369563	0.0034390851989227855	0.4340750784934081	1.2654462125492356	1.2683409180174003	0.27290239601713767	1.1235094523546894	0.7126787759446893	0.49435727893935555	2.90899368783534	1.254473478298098	0.32353647066440144	4.463381338938966	22.268458006440085	-43.676322504339865	-1901.3033362914232
11880000	-1954.4282224756819	-1911.2003831639172	-43.22783931176464	0.32214961624510996	0.23553495300787147	0.2054617454610474	0.23685368528597672	5.861968887723819	0.003597751074395732	0.03197038250900086	1.7970027169182343	0.05165345165273459	2.0394477423950157	0.099735789585713	1.794485106173419	0.040883178054104914	5.683565501464337	0.5483933623452937	0.17225269515471148	3.2838189756099196	20.559221117247624	-37.43288517821854	-1911.2003831639172
11895000	-1943.7114690228943	-1907.6377686863666	-36.07370033652775	0.34782717192385554	0.231065213032781	0.19783963905878074	0.22326797598458845	6.972324357388776	0.00424202150299952	0.1672353773747149	1.1927201783831256	0.4977943819161222	4.36964560286482	0.656716093802938	0.6602257253480595	0.052631957099457054	0.3816735787074391	0.45077097189484533	1.4702118486292544	2.9381151968067014	15.946556931483336	-31.412084457743116	-1907.6377686863666
11910000	-1958.7585089401373	-1907.3204964896572	-51.43801245048004	0.33827772366327186	0.2210753844753968	0.20866379816307148	0.2319830936982657	3.8907640697214485	0.00397388335212731	37.70527788687463	2.0078847933407036	0.17772803799559417	0.8258143989814682	0.19311919158379218	0.5205805637790903	0.836713368471657	2.0180328723342544	2.3249888052153826	0.15559655647127946	2.720534248518107	17.070852207672722	-41.146250616739394	-1907.3204964896572
11925000	-1957.9971156239817	-1913.4522104710245	-44.5449051529572	0.30517065868091964	0.2181861762773833	0.2341277177034879	0.24251544733821492	6.375148151736582	0.0034647586371843015	0.5574599760838526	3.0427610225481683	1.1965476720375892	0.6305777919054116	0.1347000480254244	0.25771805089483335	1.2448334799283391	0.2555416465693006	2.180707162599936	1.0272582614746315	3.91577719932198	21.770011297619504	-38.307919752201535	-1913.4522104710245
11940000	-1942.0541575584643	-1909.0864428380346	-32.96771472042983	0.334878936314161	0.21857256804514363	0.19892762609587863	0.24762086954482232	5.602588833198404	0.005458554901107561	0.4310288662813119	0.7840262715319808	0.345473813474974	0.08444700892582493	0.969870275855958	0.4901372882575556	2.0173256305139184	0.7500649435752382	1.1045628946247097	0.29848626148721036	2.9114366992403604	16.03361871772108	-30.764533145833347	-1909.0864428380346
11955000	-1947.6435308099747	-1902.6428185604336	-45.000712249541074	0.3474805692755857	0.21626217198298	0.2038971993752254	0.23236005936621457	7.3159856467850855	0.004227844563708588	0.08058645367772226	4.736032664440726	0.5375582999674078	2.5301746577339244	0.02548122534502936	0.9703918105647156	0.758167004346447	1.2474676889429586	0.4241259972760943	0.9902861138629357	3.268718630156474	18.088151086988635	-38.202540013782176	-1902.6428185604336
11970000	-1948.4061206199547	-1908.4729267649864	-39.933193854968344	0.35290974680033155	0.21858297318897812	0.2220038682341099	0.20650341177658615	6.151118749999502	0.003923198657226476	0.3197139935716677	1.3616031523798013	0.04355003864581121	1.6277723649906635	0.11395129838935449	0.5797082748463387	0.47145605670285484	2.2253289758858683	0.8325402664986717	0.44331599535566923	3.803291713319187	20.17771476252244	-37.11810193538124	-1908.4729267649864
11985000	-1945.6645024432096	-1907.3567242971512	-38.30777814605838	0.33918765616384405	0.22360097111658261	0.20052685413061994	0.23668451858895906	5.104454315785981	0.0030151399686757312	0.05382666857216717	0.17668459177070972	0.05969034861646615	0.005342291831722204	0.260462271341789	0.1378577256436411	0.35972350096074796	0.8095027489238013	2.44531826279577	0.2809272794940479	4.35562099041399	21.88356332450801	-38.37382541458492	-1907.3567242971512
12000000	-1949.2645747944387	-1906.3997560853632	-42.86481870907556	0.32798532173531264	0.24948447848744676	0.21032166140148129	0.2122085383757652	2.9437684620947406	0.0035915080280801465	5.646404647968924	1.6305185399904516	0.021671548730497727	1.9419131474179068	0.015495453605798034	0.487284346614483	0.29129530752603056	2.493525612356132	0.6532016237878367	0.32004349279786515	3.669248140994992	19.802085492869224	-37.40452193179614	-1906.3997560853632
12015000	-1954.9547838146677	-1901.9814475679427	-52.97333624672501	0.3435466759817878	0.22688397975097957	0.21186713990283795	0.21770220436440044	4.954678089120524	0.0033939767157305884	0.3476541716164918	0.7408559499201626	0.32431041866914523	0.6612193476861828	0.5136601831924806	1.5132523694604914	0.685177320086035	1.4027179461518355	0.494494833342244	0.8293552910921175	4.074881867960555	24.395709790093797	-50.30269326869644	-1901.9814475679427
12030000	-1941.3018730751592	-1905.6567879997478	-35.645085075411245	0.3639960270950367	0.20622763966209248	0.21353039367595086	0.2162459395669258	4.542826654323362	0.0042521193919387145	19.65805822379728	1.1954934678631666	0.27214749437611935	3.309175953159742	0.05723151231242184	0.8021263928404342	1.3272633947054828	0.37715748548956957	2.8337736061321928	0.23866760489376543	3.389974655856599	15.441412484433648	-25.384631500911347	-1905.6567879997478
12045000	-1946.8649464699363	-1903.9668328192602	-42.89811365067602	0.3202847074507259	0.21734567242393665	0.21841329420327021	0.2439563259220731	5.327603796126633	0.0032624687250567847	0.31389759511940507	1.1943589598930209	0.16889951672241504	1.3125760543113811	0.2582549085504445	0.012117078954537473	0.5291778546877285	0.26209109682772946	4.236364488455119	0.43542929797476937	3.4882134887460006	21.08902404529858	-39.1876389441056	-1903.9668328192602
12060000	-1962.9919806599926	-1905.9297870052997	-57.062193654692905	0.3285720280665735	0.22556840758025118	0.2109770611362522	0.234882503216929	5.095047828211722	0.002941357975271226	20.39595765697491	0.23565844793550444	0.014677210571027697	0.8483199222379438	0.0651206478415901	0.35990698744396615	1.936836500219815	1.404760190084174	4.14563285824937	0.5430602179018628	3.7983516946806244	25.424806164189054	-46.737495282865176	-1905.9297870052997
12075000	-1958.3171546307037	-1920.941758031286	-37.375396599417606	0.33529271205682887	0.22484350057978705	0.21603903642450176	0.2238247509388881	3.3958626010761868	0.00356201539071968	1.1443402221231582	0.49633508411126226	0.44346208561720973	1.8545893024003277	0.1612673488210301	0.40245429922223663	0.5581085564767716	1.6619656813280383	0.48408895516912065	0.29850909710389306	4.048129643233857	19.47002791310038	-34.970105186676335	-1920.941758031286
12090000	-1954.4743452730327	-1911.4333215034246	-43.041023769608145	0.29408969459855094	0.2649201873696847	0.20981092661693768	0.23117919141483234	7.30135588004191	0.004217069334194322	21.390414504872606	0.4841003529516283	0.3178094413092352	1.4108932121049482	0.2580737070467412	0.061285234245123506	2.6300337201402852	0.4957056619312158	3.931011513134029	0.23944589639772684	3.102976734438318	17.481674248940845	-33.039174299844504	-1911.4333215034246
12105000	-1952.5094995108054	-1911.3898128098576	-41.11968670094776	0.3559878522602555	0.21165379960915512	0.1895333722501387	0.24282497588045637	6.814005636069626	0.004162502548440047	1.3502726712625528	0.37095392488686785	0.5456407090862737	1.9128188007670954	0.2896154915161725	0.7827563715063359	0.9631570358535968	1.266100124900068	0.40743171242815884	0.6864309423167239	3.5043724726468746	18.39343624686682	-37.319535289056994	-1911.3898128098576
12120000	-1944.574272571642	-1907.0769019054758	-37.49737066616636	0.3355346340768674	0.22671109035346912	0.20692547697967925	0.23082879858998992	6.6683014081585235	0.0036604392517884765	0.9992520379186963	0.4380912543066493	0.012809976727551827	1.2536781574510591	0.12092877834757576	0.13087047954441067	0.8221176225299468	0.6238442828552598	3.9725320910015363	0.4632212286788656	3.337230984910724	17.839834647726242	-33.76227954043501	-1907.0769019054758
12135000	-1958.2308574801439	-1903.8331365509457	-54.3977209291981	0.3468394734905525	0.2277330196656979	0.20667676356803527	0.2187507432757202	7.359170767937447	0.003906478401134878	0.1518740505530643	1.5972803449314643	0.18381253708286077	3.154144465283637	0.3475232607196043	1.3188430242236917	0.807194687476843	0.3885708781591113	1.3689133576463777	1.0809148813728886	3.6478574571459967	21.50858793159552	-49.07381575159532	-1903.8331365509457
12150000	-1945.6312680321203	-1906.068001112372	-39.56326691974829	0.324466641194802	0.23117292811095289	0.2234405025559885	0.22091992813826275	5.470473142368896	0.004719473487544323	1.605665160168554	2.3389207147828643	0.1695349985576791	0.9208697664096182	0.1411795499905823	0.6973043933128147	1.7183239550594764	0.32293063354644846	5.398328810434677	0.15196380953158353	3.3572138447819757	17.748706488511843	-31.924726572523575	-1906.068001112372
12165000	-1962.772346229451	-1908.5598026794462	-54.21254355000473	0.33007447100974757	0.2607969221359662	0.19060485681603012	0.21852375003826208	9.069263019252546	0.0034057813916611585	0.44629849119781334	0.38424748648585716	0.21972819889104236	0.4045173906143243	3.5101858169967834	1.2690734098736243	0.08892802498943982	1.2552277293140002	2.215272635000045	1.0243734047334083	3.639514534756485	22.590994280572353	-47.354181915455705	-1908.5598026794462
12180000	-1954.7007018680354	-1906.929584343287	-47.771117524748334	0.32379610363045236	0.2006932716463109	0.227077835965913	0.24843278875732955	8.277115860549356	0.004564570233284337	2.2740221747017086	0.27769671037551136	0.18594510742351666	4.034985240827606	0.018970102682447136	0.17000086566113354	0.7521339980064614	2.8445362875317453	0.612740366081997	0.7166434254836734	3.468245732919579	19.13516152668306	-41.16633571964881	-1906.929584343287
12195000	-1948.8662936085811	-1905.2475351431806	-43.61875846540057	0.3357170324693391	0.22759498092395483	0.22638377625986897	0.2103042103468428	7.463342144689168	0.003989010900871072	0.3779610633070027	2.15124471397464	0.06162903780313935	0.6870732211525208	0.10750568161977522	0.36019209471387803	0.0912609516302086	6.972735528143409	0.5865661242496681	0.34667902488206287	3.7020353558888712	19.651011285707398	-38.71972870978701	-1905.2475351431806
12210000	-1956.9806949034498	-1907.617214583222	-49.36348032022775	0.3691199614949253	0.19361900732160736	0.19655043681651044	0.24071059436696274	7.066061028250714	0.003398794423446923	9.252376876310972	1.3396736946361474	0.043114473618739595	1.6340399688959515	0.14393877911157218	0.7099571742887566	0.4121506412681918	1.7211335166124067	0.5548525920592228	1.6126751566307242	3.494565745415798	21.09888655252105	-41.4050447408793	-1907.617214583222
12225000	-1942.7377002287628	-1906.3972491561226	-36.340451072640334	0.30416940714592783	0.23910479435768534	0.21120202349126774	0.24552377500512484	4.976081047851199	0.004732391539896355	0.48666557328508064	0.6257928984698852	0.14011113644235593	1.3622499428140458	0.07083966210545775	0.2637238860201878	1.178581747044318	0.5077245540630249	2.0903028214718833	0.9389393596964084	3.317900832229364	18.269919864152026	-34.36290917273364	-1906.3972491561226
12240000	-1936.6645483535417	-1906.8122916991106	-29.852256654431216	0.3087757995154395	0.23003946145249138	0.22779312979681993	0.23339160923525498	5.01672582383115	0.004551604206491421	0.48074570432427427	1.0333569042744546	0.2565030767188164	1.4504448753185404	0.6818121755650397	0.10853989865169524	2.262754366763505	0.19154398808852316	2.068191185905676	0.3778244871520571	2.7716804510780806	15.028052047813988	-26.01095270388913	-1906.8122916991106
12255000	-1948.7964930903509	-1903.7725069799046	-45.02398611044631	0.31843599137492945	0.2199197223976704	0.22896225916944613	0.23268202705795993	5.028234256600671	0.003511907990418287	3.7550101172785126	1.90859179249992	0.07311129412668119	0.9059016791133604	0.22938924079158846	1.0959685156924657	0.2207231361293279	1.2132555065636288	1.216256078574114	0.5079500394135078	4.228330188792656	21.705948021005863	-39.875065703986934	-1903.7725069799046
12270000	-1951.298093885834	-1903.099319748327	-48.198774137507215	0.3278103654220901	0.23274614479954256	0.20772311234101018	0.2317203774373631	5.9552082415100225	0.003959954670481071	1.7953052504959244	1.1690927234265889	0.8498433121447626	2.571411266088242	2.235540625686644	0.7549806170862869	0.6049756380738278	1.391449401172201	1.8825713833387427	0.8118730856267501	3.3864980416202166	18.54148809965542	-39.34278413901235	-1903.099319748327
12285000	-1938.805463609144	-1906.9540454374878	-31.851418171656086	0.34381779220861935	0.21001929401624106	0.21390678589457507	0.2322561278805704	8.229908644724876	0.003823040827583894	0.5052233550941857	1.022562566789781	0.10524784136903902	1.1764976212396252	0.7930726018851241	0.038382221302521405	0.706058922961944	0.2917008264559132	0.7493962336996576	1.0016237663045562	3.553148020656705	17.066319283607857	-29.692224343028414	-1906.9540454374878
12300000	-1950.489006443426	-1911.427295404928	-39.06171103849811	0.36824420748716025	0.21963940838571833	0.19041266594164577	0.22170371818548149	7.304040722549576	0.004048793095139714	0.19182010590187235	0.1824554608613116	0.11463783470297892	1.4958645523595488	0.08744754448165318	0.4042028571185027	0.482176677303437	1.1635254429090611	5.672635971457719	0.6589930733822396	3.910986075675935	19.646702729047384	-35.18332108365689	-1911.427295404928
12315000	-1955.6442063674315	-1912.276922334997	-43.36728403243458	0.3418405470970231	0.20659683584141053	0.20833422068695073	0.2432283963746215	5.6379892590328	0.004546717387813934	0.14645464911130848	0.7710572699863047	2.2021151078982535	0.8801421199169437	0.7483678734662067	0.1230500657743437	1.159949959703423	0.4855037639633832	2.0982700155303173	0.57616255178105	3.9565893507016985	20.133103296755788	-40.057036934745256	-1912.276922334997
12330000	-1956.1453475010494	-1905.9834958563915	-50.161851644657865	0.33057295244850626	0.20233924325493244	0.2309751686580957	0.2361126356384715	9.423400216387334	0.0038664235699379973	0.5630692674687678	2.596439089832031	0.22665874958229384	0.44309389387583786	0.5827836949558703	0.4643376383407162	0.6980869561185368	4.055063200673468	0.41924088565716267	1.5387309274615122	4.275516831940932	23.147858150187904	-43.42670991774916	-1905.9834958563915
12345000	-1973.3304964132765	-1914.4904261997044	-58.84007021357204	0.3578231291387636	0.22921012581926106	0.20575327641264932	0.2072134686293318	4.231299596141655	0.002361673807624284	1.0377430841593644	0.03885055728533568	0.11042744926399772	1.6644997684078926	0.35095434195287883	1.0548969481339139	0.1684754580526073	2.3108391684690437	2.5652589746107854	0.981881363474228	4.938347390384142	29.879120417693635	-50.72287504333218	-1914.4904261997044
12360000	-1950.384631033793	-1908.7441622271904	-41.64046880660281	0.32279049862547515	0.21979704814012654	0.23435177667651697	0.22306067655788717	3.2057404648620262	0.003878471843708359	0.8087905948488665	0.685040332860135	0.552100802642478	0.09936872600909133	0.03411629617528326	0.8604447313705645	0.5097895068636689	1.113075182998289	1.8604210129177663	0.2350264900148865	3.3328965478027253	18.951040292955245	-40.32519889172234	-1908.7441622271904
12375000	-1955.743484362258	-1908.444908221611	-47.29857614064684	0.34681118463832283	0.23118556796327216	0.20431898024125392	0.21768426715715694	5.05384850264286	0.004176014381107139	0.49326943080821495	0.128644532789801	0.37855072294671605	2.985392232601152	1.0790979031772234	0.6351965293502257	0.6094552370075673	1.0870849731764867	2.9529001056435455	0.8681540866660006	3.290885617418623	20.97812325797084	-41.82198830099554	-1908.444908221611
12390000	-1953.676335047157	-1921.09220240666	-32.58413264049709	0.3680001789084994	0.1915077702839711	0.22293108339288112	0.21756096741465417	4.552490197656646	0.004305420093255466	0.21232976104743154	0.07884956037323251	0.0967301948647407	0.24870457518020947	0.6042334098140781	0.9533987509107991	0.29290405197778324	2.1896592059787094	0.38615436888182164	0.7428571861634131	3.6003095952562902	18.542383879703678	-32.69005043627744	-1921.09220240666
12405000	-1950.5966636624312	-1910.4996586761029	-40.09700498632831	0.33387750185460185	0.21868174850060051	0.21794977637776072	0.22949097326704263	5.385643997221044	0.003909219381159274	0.16955938548471367	1.470545597092165	0.042964938612216216	5.333577103561531	0.2248846177550854	0.6666202148892091	1.7431998989919202	0.5607161539023511	1.0536622172508976	0.1957880312554699	3.109271345470731	16.77022246096963	-33.74911919448566	-1910.4996586761029
12420000	-1956.8855511019983	-1917.517012131097	-39.36853897090113	0.3761347105513616	0.20094277745917113	0.19617186517364543	0.22675064681582732	4.2492990995845945	0.005420918614667968	0.39450102549070154	0.42170711685154544	0.0025728940363004696	1.2287344237511357	0.1434962064586145	0.2125987749510758	0.432525741097555	1.3895691616598937	1.3180103886150045	0.22104394072299702	3.3090384489197553	20.153483297275326	-38.86313004503244	-1917.517012131097
12435000	-1941.2515163774247	-1904.0569964138826	-37.19451996354206	0.341793397251087	0.2306050543494163	0.20524130043870198	0.22236024796080034	5.37798687525778	0.004963844542138852	0.2199615519262279	0.7315444201458463	1.2933174326810062	5.545507848486316	0.256853708779249	0.9276613284176247	0.5945858654962725	0.4595712921310138	0.5852328670708467	1.674054718114165	2.651295023105075	14.844505354625754	-30.619931310032765	-1904.0569964138826
12450000	-1944.5180199599533	-1907.281374448805	-37.236645511148325	0.31709962986188517	0.23321191296829336	0.2188686853204211	0.23081977184940594	5.820490745272716	0.004267085835054411	0.2539115270667405	4.801986733844479	0.3165029299238798	1.4352505978497183	0.03972368553280772	0.8022563173199465	0.23608881229303433	0.535117945625294	0.776216093244811	0.5489669608143296	3.303421024828092	16.715580801283334	-33.01156018772387	-1907.281374448805
12465000	-1947.2635988539603	-1906.0413014418843	-41.22229741207583	0.3365071083899425	0.23766421382695663	0.19814198504392339	0.22768669273918335	5.441348711618554	0.0032923697775806052	0.02736598411128944	0.07861298683297646	0.4396941181111234	0.7244937381577871	0.014924603303889143	0.5204609113551575	0.38672570900220155	1.6378846099046063	2.393221959792505	0.3731818986027313	4.232926207389109	23.07887200975358	-39.994757271953084	-1906.0413014418843
12480000	-1957.7996390145647	-1908.6790213159998	-49.12061769856505	0.3365494770959556	0.24465680847877305	0.19581054025704173	0.22298317416823554	7.260897949710069	0.0038086227576505675	5.02017224354832	0.6104665076155769	0.5205655674672768	1.3283059591737394	0.35150227558859887	1.3399600396091114	1.039294314554041	2.484137962994299	0.7040037353942352	0.27927346807853737	3.3200875004947696	20.685066771488998	-41.95760171206483	-1908.6790213159998
12495000	-1952.9150206365005	-1921.3395148864995	-31.57550575000089	0.31199821567645564	0.2232316594602715	0.2136135338514435	0.2511565910118356	5.235297911981693	0.003758462755288371	0.9862222534421295	0.007232701183848099	1.738770153379603	1.30748505754109	0.2807173119318572	0.8312928571938425	1.091182265769046	0.21923097427522267	0.20259911110465545	1.6542971955421035	3.0222867891610727	14.657819931737466	-27.42033131924201	-1921.3395148864995
12510000	-1946.2047233794735	-1907.6189658164772	-38.585757562996456	0.35793141747570534	0.21280452145653855	0.185146549366553	0.2441175117012094	4.7836590447259955	0.004382427268794187	0.8476589773372997	0.5171027122794848	1.121417308330829	2.174330967265313	0.01724004343520547	0.40844780279018655	0.8888718619741193	0.5957575614354271	2.967525843800935	1.513450766056349	3.0569975442672064	16.231244617364865	-33.25748275104722	-1907.6189658164772
12525000	-1950.3696308985482	-1910.7274377697765	-39.64219312877153	0.33825562361304484	0.230973226150631	0.2006561829252584	0.230114967311072	6.072182657729443	0.004146589389407799	0.8296909758639723	0.0992980138135648	0.7132650928614674	0.6261935737144952	1.3171388729336513	0.34526698613435325	1.2916127480077861	9.86914181409216	0.7252084891352839	0.13000484913441396	3.119492612752524	18.1413520275901	-31.80100746194868	-1910.7274377697765
12540000	-1958.3745262344014	-1914.5694582785811	-43.80506795582036	0.3396237690976812	0.2368117486146654	0.1969359908046546	0.22662849148300485	4.483448927325708	0.0043767576321412415	0.49226273986576524	0.9123731960549187	0.500392870708889	0.8933364060368658	0.6624475993075049	0.2969865666701765	0.2101726129368053	0.39471111950480015	1.7642310823214107	1.2455995543151184	3.209770554509358	19.693945209292945	-42.060507249894656	-1914.5694582785811
12555000	-1937.632044055865	-1903.6446984627178	-33.98734559314717	0.3340168282161461	0.2204409626633389	0.20582778203691307	0.2397144270836081	7.588548389713847	0.004726304552301869	1.4820449844628898	2.061512064494871	0.012512078260744902	2.95429527811436	0.21503738925128188	0.10713612670984986	0.5068123057228654	0.3624481349944438	6.498744552963651	0.6075816027975753	2.7123414403689066	15.256013542315118	-25.797100385825054	-1903.6446984627178
12570000	-1949.2902027282369	-1904.0885810741047	-45.20162165413216	0.3472906575030459	0.19541110357750477	0.2166690951308846	0.24062914378857075	5.448715879263949	0.003417494319424041	0.16980914521524104	0.2958000356988475	0.3941203478461203	0.9363594120950786	0.6270750417949776	0.06070636348979968	1.604809198445573	0.792059887203441	2.0271083680744018	1.1033927840668438	4.275372600675724	22.159975795635024	-42.315091169291	-1904.0885810741047
12585000	-1946.4115959144376	-1907.4853514613778	-38.92624445305979	0.3496360232554209	0.23597663403416955	0.1972697631343073	0.2171175795761083	7.82530436320841	0.004904534429399441	0.4965693135131265	1.0371661125226959	0.206338338707924	0.6595114801241416	0.5481927050721721	0.33465890478242694	0.3088583903266797	0.6161131089304853	0.5373932614469735	2.0180558659167933	3.396240078932507	17.50206911182788	-37.05243753811121	-1907.4853514613778
12600000	-1956.8933288767748	-1911.3544215085635	-45.53890736821133	0.33838910336968636	0.21312799974735874	0.23033195457891725	0.21815094230404364	7.500494952312289	0.0029467526617238666	0.23866766405551543	0.03948941313509976	0.13966503721081733	1.1080744796182362	0.2721051049034646	0.3729466297236874	1.3847319639457463	1.999176275139107	0.6840739014377284	0.337754395210022	3.5852086040871964	22.223437374972228	-42.37386411445726	-1911.3544215085635
12615000	-1943.786246935539	-1908.970741404345	-34.81550553119411	0.3586061489689934	0.21189685508337464	0.21038638677922994	0.21911060916840797	7.032171787753332	0.004491538223595443	0.028985715590432386	1.5885184850200345	0.3327319095013403	1.3197088666967662	0.22619486595084878	0.031083312518603697	0.7214345697894236	0.48151521995494784	3.7682085646225625	0.18479754640861734	3.3802020193242863	18.551735711093205	-31.99048711532692	-1908.970741404345
12630000	-1950.7318090922224	-1908.0427349938323	-42.68907409839022	0.322825397610203	0.22040652464057098	0.2277791781292907	0.22898889961994134	5.531744716606944	0.004117161743064596	11.882284779197636	0.5182820592117926	0.5876203031848625	2.972605953163556	0.4715366017608489	0.346055264583158	0.05528212793978511	1.0885082802321304	2.2067805087285657	0.5870631452442759	3.7307476960256807	17.96712424112405	-34.89725594364684	-1908.0427349938323
12645000	-1945.3581982137623	-1905.0790998981445	-40.27909831561784	0.34010149103303794	0.2136815609569561	0.212440149666489	0.2337767983435229	7.73383885294199	0.004608729056611236	0.653751133796879	0.8420162363593566	0.24462707932325212	3.134701130939289	0.31668069868392124	0.3401831048900212	2.4185255974490394	1.0648748518647755	2.13116754594121	0.6117656146828002	3.6389401267546235	17.4375237567943	-33.43578194242047	-1905.0790998981445
12660000	-1958.2817226420043	-1910.1762407032688	-48.105481938735444	0.32690066140436413	0.23372722745569458	0.20067867796688935	0.23869343317305786	6.692263551854421	0.0041235797891953216	0.39432422257777794	0.6005294862357573	1.248152965379039	0.6223963455270162	0.955624569882475	0.5505197818618198	0.008063351927509387	1.2577435347291503	1.0418870469287307	0.9758371782929933	3.8044413781714246	21.562723597708576	-45.572647177498766	-1910.1762407032688
12675000	-1956.0453470301586	-1907.575965734673	-48.46938129548566	0.3364163482686558	0.2384673195557625	0.19392190949918825	0.2311944226763994	5.796168595318584	0.003273802951529453	0.2587343980027953	1.1485835036099488	0.5720752518493524	0.700217963605927	2.03099450286993	0.716035718775101	0.49155811510682923	4.849245831785883	1.785791042538389	0.14748884989711925	3.763506833347971	21.565293304343125	-40.64062307933124	-1907.575965734673
