Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	shape	groupSizes1	groupSizes2	groupSizes3	groupSizes4	Theta.0	Theta.1	Theta.2	Theta.3	psi.height	D.treeLikelihood
20180000	-6609.048764403283	-6173.275389281556	-435.77337512172676	0.19852671087019594	0.34108322007282266	0.23391128310202539	0.2264787859549543	0.0562573108318203	0.3437736225118768	0.05209513364573486	0.029410165406216444	0.4698220159977544	0.048641751606596347	0.3710035346153895	10	32	12	8	16516.68743615176	141.1945622092162	85.13897651882813	325.56300843396957	515.2559471201092	-6173.275389281556
20200000	-6620.574766073187	-6160.847727343739	-459.7270387294473	0.16564944159842662	0.3010045326951531	0.26573243623351	0.26761358947290853	0.06609719575550557	0.33751738453454616	0.049505844018293735	0.023857330926404755	0.4932334108679525	0.02978883389729634	0.3909255279655068	11	47	3	1	6909.295655417772	234.9793864191357	723.6962306346389	731.9479056957878	438.3949809406727	-6160.847727343739
20220000	-6633.2932060036355	-6170.8978844015355	-462.3953216021003	0.19458908403537492	0.3129756202468128	0.2130461510091882	0.2793891447086224	0.05704019110532047	0.3958299254299432	0.053343189493140215	0.026774298618639246	0.42818464784349447	0.03882774750946156	0.3451475647770309	12	46	3	1	8478.205003021072	186.06292796878287	566.9830049482464	128.2476005962339	440.72673594024116	-6170.8978844015355
20240000	-6612.672449964681	-6159.74166207	-452.9307878946809	0.2020410113420897	0.30894340954028493	0.22850303763545457	0.260512541482169	0.06060784209274601	0.3185464321648868	0.05188457879114794	0.0349324644470827	0.49477197335860484	0.03925670914553088	0.355335199200251	12	46	2	2	8069.953690089662	189.25478057760776	630.4398125874927	3.486754150329642	411.83208851522005	-6159.74166207
20260000	-6618.799953691947	-6164.511774556484	-454.2881791354634	0.19327325084058047	0.3278984947528542	0.22209535948474146	0.25673289492182216	0.050269737882680146	0.3664990969366826	0.06412722538837852	0.02240531892564437	0.45744436663988003	0.039254254226733246	0.39531591391610105	13	29	18	2	8507.229218532722	169.60615295319664	246.31576282796215	10.487828865171071	434.62923641629334	-6164.511774556484
20280000	-6619.217495293259	-6161.65261875294	-457.56487654031895	0.17874989786455336	0.31747054717340917	0.24971446240704995	0.25406509255498566	0.05666886942010985	0.36053931510458415	0.07103705717511014	0.024387253175488854	0.4498618705602361	0.03750563456446984	0.3439672769654727	14	28	17	3	6508.797186120635	109.49998019519975	192.5763326281244	61.81604943865737	411.67065786261946	-6161.65261875294
20300000	-6618.7332513264455	-6174.119894271469	-444.6133570549761	0.18943672954396823	0.3325324208197787	0.20572377394406874	0.2723070756921825	0.03942496516161555	0.3932345048340684	0.06953681825374314	0.038894532350767404	0.4286592254370796	0.030249953962724757	0.30543305870785464	13	44	3	2	6747.52128498971	124.98414153711208	292.84338381720494	59.16562538072213	325.40616651782835	-6174.119894271469
20320000	-6619.375192216018	-6164.3328579304525	-455.04233428556535	0.1959596556265671	0.29181588929497193	0.22633425959104225	0.28589019548741695	0.0707868306370862	0.3419349658770676	0.04607674659292248	0.02834949970541073	0.46301280115308774	0.04983915603442405	0.31965548097996904	12	43	5	2	10708.332949117843	145.12009904785793	489.2645489692007	203.33049021080797	440.1091227929742	-6164.3328579304525
20340000	-6641.314549634443	-6176.077230616451	-465.23731901799204	0.18660696259143592	0.3250542341279037	0.23724290278591637	0.2510959004947422	0.06024262522702339	0.3497369334673799	0.08401306491591892	0.02954203797264263	0.4426525786774993	0.03381275973953481	0.3324419650474561	15	34	8	5	3922.466651626856	241.87066684882925	125.64013548414795	376.87990065298555	510.6283796921436	-6176.077230616451
20360000	-6618.658252384103	-6166.170413619722	-452.48783876438154	0.1847993939193661	0.34027795334282235	0.2297454327228343	0.24517722001497558	0.054207311589188095	0.3636154950451851	0.06817822581104899	0.02093387831431616	0.4495099729029213	0.043555116337339425	0.3974497596222091	13	44	1	4	9167.029535470758	182.1272429005768	176.13723027326594	452.5406670801983	520.5620640713776	-6166.170413619722
20380000	-6609.531629247005	-6154.271270221465	-455.2603590255407	0.17372249344894738	0.372568375077536	0.20646251673215904	0.247246614741356	0.04538294008474223	0.39380081928481553	0.048780417824285036	0.02791043440413936	0.43962564430852064	0.044499744093496205	0.3519437334851214	15	31	8	8	5926.256988776374	113.93991313059108	79.71520124035204	158.38353960164244	404.70248752413687	-6154.271270221465
20400000	-6596.0431836467405	-6157.940337268374	-438.1028463783666	0.187010171707043	0.3163570981462367	0.21731250735879998	0.2793202227879188	0.0710957244751226	0.37387754178983557	0.05058024780248359	0.02818531837255357	0.43372844458713855	0.04253272297286518	0.35863701476092513	14	39	5	4	7767.107227840398	106.68562075547223	95.75743767627907	138.94316268323996	351.89808853028865	-6157.940337268374
20420000	-6591.490333766615	-6148.789335650534	-442.70099811608105	0.192282645192897	0.3284777845574483	0.2197903119468706	0.25944925830278237	0.05702965939725077	0.38727117789466486	0.04854271720935141	0.02810505809333649	0.4404139040984467	0.038637483306948786	0.3491085040043879	14	43	3	2	7910.672779846855	103.7647863527596	350.022509483259	149.33233970754537	420.653121744318	-6148.789335650534
20440000	-6606.082186519724	-6157.14120288875	-448.9409836309742	0.21073049839403263	0.3154573567784901	0.22571654601284877	0.2480955988146267	0.05611492224426734	0.33690085152047755	0.0514236581787588	0.02713620310013707	0.47471777793247805	0.05370658702388022	0.3604518355486778	14	36	7	5	7093.256227884828	114.8144557860455	106.76787441806418	468.72041906860403	409.81548994793303	-6157.14120288875
20460000	-6619.656527653924	-6156.301316066289	-463.3552115876358	0.19630494131784665	0.3272669245173156	0.2070756132710381	0.2693525208937974	0.05931396799126465	0.36152760583137017	0.05106851757733945	0.031129807356580757	0.4584597899428257	0.038500311300618345	0.3612915935129738	11	41	8	2	12100.418355897695	159.71775612642062	350.3218149694344	212.2735389431618	518.9656158268002	-6156.301316066289
20480000	-6608.338606664862	-6160.199520124442	-448.13908654042035	0.18971179699337848	0.34039266238459004	0.24071120975087013	0.2291843308711593	0.05929966392045883	0.3521534928008086	0.055184642259212255	0.027281671043018048	0.4576467787589095	0.04843375121759172	0.3575957983019115	15	21	22	4	9531.856063099583	135.57446223841436	122.56097186925196	337.2191290631673	445.9743795389897	-6160.199520124442
20500000	-6642.024057898362	-6164.04192604943	-477.9821318489317	0.208964085578205	0.3093860826543593	0.22761078765828258	0.2540390441091512	0.044199951756066974	0.31902056599294193	0.050805003873207744	0.03212427259946439	0.5136740168756709	0.04017618890264702	0.38392198436560016	11	9	37	5	16341.048606191283	1927.537116273208	122.41098892049125	299.91993177969584	504.60052589784755	-6164.04192604943
20520000	-6646.9096483254625	-6164.135898009198	-482.77375031626406	0.206325893155272	0.33310283087254955	0.19766423657268195	0.26290703939949434	0.04345698256648288	0.3455211940224768	0.04660794430796243	0.030148133535812	0.5023431025225302	0.03192264304473466	0.346786364756263	10	13	25	14	8982.183019369542	812.139226768852	238.5450450018699	322.5035579134485	540.0150863223898	-6164.135898009198
20540000	-6638.785127803546	-6165.88877933534	-472.8963484682062	0.2092924454747035	0.3045478144309782	0.22174029036988877	0.26441944972442705	0.049505996630676306	0.33415427613615745	0.056199076937809955	0.025045630064416787	0.4903943081110065	0.04470071211993217	0.3667565403173414	12	2	42	6	6445.909796386667	2408.860441467268	213.12923753281916	364.8418636975285	467.9697749105807	-6165.88877933534
20560000	-6644.052458896964	-6163.30092707701	-480.7515318199539	0.20176529203521004	0.29359880469094	0.26876308223942985	0.2358728210344175	0.05169242146215961	0.28389303447808945	0.05329730443217132	0.024302276151158386	0.545068254846355	0.041746708630065306	0.36191376734817604	14	1	33	14	7976.3688562715815	2386.65667202426	271.25642360750703	346.8652933971261	519.8237221143473	-6163.30092707701
20580000	-6638.7492059486185	-6157.70737659989	-481.04182934872824	0.17622045016192425	0.3460917629893277	0.23086493773106517	0.24682284911768024	0.052217533461945756	0.3489776983266039	0.0735769334159128	0.028170138882689197	0.4648297172407041	0.03222797867214329	0.42798870414736934	14	15	31	2	11084.173851582924	244.12201113869563	255.6979215033299	226.94120554478272	439.99083727874665	-6157.70737659989
20600000	-6609.847027973374	-6151.412559435733	-458.43446853764107	0.2000657486278092	0.33510554593451614	0.2089295728290372	0.2558991326086349	0.05292519461181157	0.4022704502006351	0.05204238552627001	0.027597081845082017	0.42289389285334444	0.042270994962855905	0.28656016814753743	12	7	41	2	4386.136361001875	573.8084931807972	182.7840370335882	104.0109431133412	399.2407176001521	-6151.412559435733
20620000	-6635.786839180019	-6158.46234282695	-477.32449635306983	0.21596542822242554	0.2875430776138486	0.21802051875794098	0.2784709754057824	0.04410132437237583	0.3502726279764956	0.05190365064706557	0.03944654641307034	0.47287596741799665	0.041399883172994874	0.32430272918634445	12	1	46	3	9611.1752834579	1282.5839854783542	346.2880401592944	61.5925727588821	422.5394161025933	-6158.46234282695
20640000	-6609.687790234135	-6153.1899061620525	-456.49788407208257	0.20279928081862644	0.31219129940924367	0.22170509348145662	0.2633043262906711	0.053400730175022566	0.35106898716016305	0.05488757818881358	0.036353193902389225	0.46397455753933975	0.04031495303427061	0.40197559003041994	3	11	45	3	7178.651930033829	5246.73968449658	233.2954419719895	45.77478646211245	308.58285115838214	-6153.1899061620525
20660000	-6621.789323875895	-6156.859807567913	-464.929516307982	0.19631397051469474	0.3112379837707189	0.24259936325442022	0.24984868246016376	0.04189692779166075	0.3588229764318444	0.07336908524470255	0.03213132588367234	0.44862828887799866	0.04515139577012025	0.4172483210933718	3	8	50	1	23862.986942015807	12436.315104721574	226.52427861430922	85.55505795392062	373.2127681353391	-6156.859807567913
20680000	-6619.064254791282	-6151.903542212802	-467.1607125784801	0.20480293736307276	0.31983371771128144	0.2126081099216733	0.26275523500396997	0.048930347750919576	0.3849766138312363	0.05564187613385309	0.035199463554974796	0.4340474671561575	0.04120423157285773	0.32770040759975605	6	5	50	1	8990.045114184584	18398.034381875434	229.8748736888157	29.25522765385422	364.2475486854758	-6151.903542212802
20700000	-6624.22642291698	-6163.488385561339	-460.7380373556409	0.18505673473272966	0.30908897940322294	0.2456783579707865	0.2601759278932583	0.05157220444076094	0.3921823701757927	0.06730068335184	0.024047946878158796	0.42337250392162834	0.041524291231818306	0.36637154903000607	3	9	49	1	7974.34841023429	7277.781459135194	228.05316128107856	49.12271088170121	345.4476209148822	-6163.488385561339
20720000	-6619.460412131828	-6153.040827383876	-466.4195847479522	0.19475828278282456	0.29349396413380285	0.24153766217551753	0.27021009090785253	0.04365034051546389	0.3586682951258421	0.0693793850278147	0.027663678975259946	0.460944764243889	0.03969353611172939	0.3358700999766753	6	4	49	3	4930.402734202288	5770.829954635371	258.6130697160498	65.90348567590561	387.5371442650594	-6153.040827383876
20740000	-6624.575978081988	-6158.681239502201	-465.8947385797869	0.2032765882973674	0.3229455695694441	0.23301449692228315	0.24076334521090287	0.040939490559190356	0.36211737097300883	0.048751858324462466	0.03276812263660751	0.4731111071564993	0.04231205035023064	0.3338737425886046	11	13	34	4	5970.150666413634	1012.7237312693334	175.98954341596064	205.72730149436742	433.1528932123282	-6158.681239502201
20760000	-6594.594447592392	-6147.561818087069	-447.0326295053232	0.18273024752871367	0.32846352137723395	0.24116167211445577	0.24764455897959411	0.05228788796643337	0.364769283973777	0.06393209473294854	0.03288093132300417	0.4356836032320638	0.050446198771772206	0.3519181888795284	8	11	36	7	7826.403157103417	2954.4237140535647	88.82110234592399	264.8085684976853	359.173433553401	-6147.561818087069
20780000	-6617.027479073258	-6161.023620751785	-456.0038583214737	0.17766119129441466	0.33551631120293873	0.22426225545957476	0.2625602420430695	0.04679505216467615	0.38765388555609276	0.07222913739380583	0.03486239325955624	0.4192320657068226	0.03922746591904541	0.3787144880101201	8	8	26	20	8133.921096161538	2191.1304190655605	114.71276962430272	197.02413268390546	333.8548214020656	-6161.023620751785
20800000	-6604.772615321681	-6156.583698271722	-448.1889170499588	0.18106779146254046	0.33624476967266287	0.22870404889366344	0.2539833899711309	0.05509811042243524	0.37311517135963346	0.07059535969639262	0.03265033713970704	0.4324756295740768	0.03606539180775371	0.39897732486249793	11	9	19	23	5949.303150582942	687.8798808798631	130.40471776775226	238.14540535250669	332.53293924657356	-6156.583698271722
20820000	-6606.2789688302755	-6160.612840580078	-445.66612825019735	0.1923956886456974	0.34597112766551813	0.2072267814377436	0.2544064022510386	0.03694650470519697	0.42240381334689936	0.05900800125669334	0.02947915423441269	0.41619370675273337	0.03596881970406328	0.3164973399877616	13	12	29	8	4546.7279159710315	132.8217224971707	95.7286186875239	323.73663600040874	398.00038374011143	-6160.612840580078
20840000	-6624.314179151208	-6164.46799996294	-459.8461791882685	0.1713667489740641	0.35682786119718407	0.21823283301080768	0.2535725568179418	0.04379417117687497	0.4003150581088564	0.07493711513673812	0.025495295167259718	0.4104201831863506	0.04503817722391926	0.39620538176478964	12	11	34	5	11723.773327901668	202.2703890028372	149.4813831413157	404.0288280656867	435.1491285764499	-6164.46799996294
20860000	-6618.281409512604	-6165.153870454795	-453.1275390578097	0.20057735645342747	0.32774793844207784	0.24139215875150277	0.23028254635298942	0.05825506912853024	0.3776882273309321	0.049215811156670175	0.032687463931657904	0.4463612415186039	0.0357921869336047	0.3301557359918222	12	9	28	13	4853.342778865938	367.91818306206306	183.73332755409376	278.2919851671482	316.8346423974779	-6165.153870454795
20880000	-6612.437438308124	-6159.948340581649	-452.4890977264752	0.1973952829234489	0.3190842512430368	0.23839757967753736	0.24512288615597455	0.040685571369737085	0.39558650084998437	0.07111733186693954	0.029676793242031037	0.43192121858193805	0.031012584089368668	0.3574619663934911	13	27	15	7	7703.956265505041	196.63019890569817	87.05654246723927	495.3644021134958	494.41268163812873	-6159.948340581649
20900000	-6592.4462315880055	-6155.348981513053	-437.0972500749525	0.18050168334965452	0.3275392817372722	0.255679006704294	0.23628002820877705	0.0555483973339102	0.3369010396378569	0.06867733940659738	0.02022730443491202	0.478651539081528	0.03999438010519418	0.3315089219239348	12	3	42	5	11606.050505671326	88.22622228882658	101.87586161224932	467.78548447927267	435.01301996820126	-6155.348981513053
20920000	-6617.660911584008	-6161.736326103142	-455.92458548086563	0.17852098394566576	0.33424625257536167	0.23160822575488133	0.25562453772408883	0.04820008496032879	0.40779339167834616	0.05429586274525214	0.02498824448660883	0.4157962993839145	0.048926116745548316	0.3641556390642182	11	4	43	4	13100.267197709023	1439.5831488117133	152.94362878889467	555.3111888142205	456.0812995375229	-6161.736326103142
20940000	-6606.570236399101	-6153.830304738789	-452.7399316603125	0.18922639818213793	0.3345574553856448	0.23358932153838988	0.24262682489382517	0.042639927926881524	0.34298759744469864	0.07717346579166137	0.031064589283196095	0.46395612951704807	0.04217829003651296	0.37954271279550117	8	9	34	11	7062.688250428519	1365.1799227591705	171.51406539649184	261.6785780180371	412.5928190390188	-6153.830304738789
20960000	-6612.572103122155	-6169.758380752182	-442.81372236997265	0.18380323855946393	0.345378654894083	0.20856637234417064	0.26225173420228015	0.04311506251608815	0.4247442166492497	0.057590448635347256	0.03416483652155126	0.40046851917617327	0.03991691650158892	0.35522968714371567	10	4	38	10	7494.020107205917	2339.2974764800424	102.06381105277435	196.82667332124367	413.5842434725965	-6169.758380752182
20980000	-6606.465920710858	-6169.570373513923	-436.8955471969347	0.21346752818295597	0.31467145653954676	0.22787940597339093	0.2439816093041041	0.04366900351868458	0.3457467617289838	0.053122313972835386	0.02781374139101943	0.481440608620798	0.0482075707676774	0.31850041381813493	10	3	40	9	9270.806485671748	851.3094359683229	105.12895568215482	259.06315001691195	402.87936148204744	-6169.570373513923
21000000	-6604.5186535967605	-6167.412863803372	-437.10578979338834	0.20173839941184402	0.3184194885522029	0.2013717820181705	0.2784703300177803	0.053564699312871285	0.4074536712182138	0.05587477612829267	0.03261266881705507	0.39935069865142053	0.051143485872145275	0.34103051413254226	11	1	46	4	7899.443793485607	1956.5266352841513	100.83151866315605	492.96756214386636	376.0865640321747	-6167.412863803372
21020000	-6621.334322726005	-6178.810069795037	-442.52425293096826	0.20030810703472773	0.32350734956289995	0.21469839213906833	0.26148615126330166	0.037707282863472684	0.39118630132721477	0.04998949869417274	0.02144496315774441	0.4573036585759075	0.04236829538148644	0.3844083395941073	12	1	39	10	10820.888450610011	374.07873804628105	98.89131451136338	356.12141760475055	612.7127981370372	-6178.810069795037
21040000	-6607.804813935671	-6167.767745539596	-440.03706839607486	0.18226083805481166	0.34742096218561636	0.21802210494689878	0.2522960948126708	0.04806108280555933	0.4024050046322811	0.05809009129885992	0.02064758561544878	0.4295785679738469	0.04121766767400257	0.31465980310993835	10	2	46	4	12321.517036182646	5831.986079428455	131.87236082875611	240.5194310993761	428.6375598474458	-6167.767745539596
21060000	-6622.666070782443	-6177.680883770855	-444.985187011588	0.22813509117880293	0.30193456985670863	0.22781878507707787	0.2421115538874083	0.038286107328483775	0.35103116916593574	0.06012929536811482	0.025017364150342235	0.47495537623057577	0.05058068775654645	0.3161094757587009	9	2	46	5	7803.686676903262	2901.3432249212437	113.37307107039256	229.3868187761978	370.44786152575426	-6177.680883770855
21080000	-6616.642607905534	-6166.602210362637	-450.04039754289585	0.20258377750853868	0.33372869065411376	0.21444669348285322	0.2492408383544919	0.04603871959210094	0.35266365700304847	0.06918702986897349	0.022834843047720436	0.46629867744303083	0.04297707304512465	0.3205586633299817	10	6	41	5	12778.306962788649	778.7806341056348	118.30062837880992	432.2240756313609	491.47679416962455	-6166.602210362637
21100000	-6607.609144298545	-6164.260294474662	-443.3488498238829	0.18347678997619513	0.30820010613088555	0.23643723850994658	0.27188586538297027	0.05169048188106402	0.3668496512149812	0.06350571472139892	0.024801484138381444	0.4547025813084034	0.03845008673576997	0.3626886183967976	11	11	36	4	7268.8005629741865	264.1246564651573	93.08938750180174	409.9823867703344	386.4603384681844	-6164.260294474662
21120000	-6608.977208056211	-6164.3529646216	-444.6242434346104	0.16449162053959496	0.32133734445797035	0.2616034928883232	0.2525675421141089	0.062262595159901055	0.3806699789499043	0.06632559799858231	0.02224882625119656	0.42584792018555034	0.04264508145486463	0.34009056882788247	11	28	19	4	7179.378514745313	208.55977012523658	91.76844477606902	570.7175133156514	342.09784573209237	-6164.3529646216
21140000	-6611.126628454453	-6154.912192853145	-456.2144356013077	0.17852781920804492	0.3812479931748745	0.20858899360471225	0.23163519401236587	0.03739213484279957	0.44426566621119024	0.06268480741950569	0.019785507712647987	0.39823731605903867	0.03763456775481722	0.3399459802711278	9	18	31	4	7413.525326889314	454.308508956224	162.00067689223724	381.018838160635	350.99899309234894	-6154.912192853145
21160000	-6620.909110166369	-6173.461341816935	-447.44776834943434	0.18083684066895025	0.3184200362814091	0.2584476679414007	0.2422954551082375	0.03902068180327799	0.3700718230308432	0.0645585527433547	0.02696420896048683	0.4557761523539499	0.0436085811080867	0.3257381659960372	12	18	27	5	7311.133730558321	289.99109505048256	102.63598191728302	594.206069315779	393.5116639354676	-6173.461341816935
21180000	-6611.111664766862	-6157.989304466899	-453.122360299963	0.193135745736048	0.33691314850368276	0.22479411105246214	0.24515699470780475	0.05205650887380879	0.3684230586952915	0.06509293774401749	0.0234779713644844	0.4487444913622864	0.04220503196011062	0.3275927557196858	11	14	26	11	8404.348361953145	462.4161098962497	149.83699291035572	179.1648347488683	391.45486717623396	-6157.989304466899
21200000	-6625.581297538245	-6169.774752428992	-455.80654510925353	0.17088539212169584	0.35177549358605753	0.23558413577739096	0.2417549785148533	0.041414948325452915	0.3868918256690914	0.08052567578705272	0.024964251372128647	0.42936758760812394	0.03683571123814971	0.3590166287556767	13	43	3	3	10443.55783545657	167.86236404405523	467.387476656688	7.64653400870695	364.5532231779343	-6169.774752428992
21220000	-6631.967723230292	-6169.675296012704	-462.2924272175879	0.18439323433954505	0.3025824394706643	0.24499115427863913	0.26803317191114895	0.046937921597983656	0.2966596059594404	0.0653949600656021	0.029666747899757033	0.5222719451778083	0.039068819299407996	0.3709922303319855	15	40	2	5	5389.955072045638	186.54554798976298	263.46253556961545	479.0136237112235	446.11080819187345	-6169.675296012704
21240000	-6633.585915542707	-6178.448192935145	-455.13772260756235	0.20327364573182286	0.2972019617613132	0.24150950266110502	0.2580148898457563	0.037366772916116384	0.37239573680551874	0.05794401237335473	0.026860856108838434	0.44764117672181153	0.057791445074359654	0.32685001987717116	16	26	16	4	9439.901144126292	144.70155723355919	125.60776750773802	553.7207739779782	338.8980974752311	-6178.448192935145
21260000	-6610.456725984354	-6168.882148581146	-441.5745774032085	0.19204007569855533	0.3071875082735682	0.2417647114935029	0.259007704534371	0.04658963265757096	0.36731003970159426	0.057348175279295546	0.020048002921996204	0.4639409732518054	0.04476317618773708	0.3691666945135314	12	20	25	5	12853.028631100678	123.64388342787603	147.28218306412717	318.9849247751058	414.39583786289876	-6168.882148581146
21280000	-6602.060200572887	-6164.2659547989515	-437.7942457739359	0.2107733276321014	0.3300346228879577	0.1993984502622776	0.25979359921766076	0.0462158757121376	0.3784143762169904	0.05635502778367419	0.027273653659323084	0.4376946159754799	0.05404645065239429	0.3542906260087804	11	31	15	5	11276.361147150976	148.2259474247261	79.4791695184341	355.63604734891214	352.7940754801273	-6164.2659547989515
21300000	-6613.764997856867	-6159.007190541514	-454.75780731535235	0.18262928013670202	0.3218778952847065	0.2285987479009984	0.2668940766775904	0.05151065928367034	0.3631393078914373	0.05392056729488919	0.02624645175555638	0.4617323320694279	0.04345068170501853	0.3154932050639167	13	17	27	5	7705.749419155677	217.55845891757343	122.73499190355764	477.68481017227504	387.86838152139484	-6159.007190541514
21320000	-6625.849758924784	-6163.699822595342	-462.14993632944135	0.19769657289571008	0.3375598280648322	0.22936595920399966	0.23537763983545532	0.04907359913402858	0.3477208923033815	0.057471069661844655	0.04062941544907797	0.4593897348178643	0.04571528863380256	0.3663229701593458	13	8	36	5	10710.468788256167	179.73373064525367	163.99337402016695	497.483169463392	444.58859302186994	-6163.699822595342
21340000	-6619.1975630012785	-6158.306380265928	-460.8911827353505	0.19374268710472545	0.33396551704369415	0.22421548456817195	0.24807631128340543	0.059712509006173836	0.4076956880233865	0.05894058235805638	0.027196845727026672	0.410742245226537	0.03571212965881927	0.3391952404801806	14	13	25	10	8037.114529048938	368.7359294617188	126.71847944863053	391.1118642272035	434.572437736573	-6158.306380265928
21360000	-6615.100528237557	-6163.815936749383	-451.2845914881743	0.18585558263208968	0.3464700624155207	0.22911170791785285	0.23856264703453378	0.05295393524725935	0.34606033365447864	0.07023046969043802	0.021626167663573843	0.461038769667926	0.048090324076323986	0.343478292469299	12	31	12	7	6701.009025813118	147.39677146344897	192.55548337046318	833.823328453264	400.0436618698755	-6163.815936749383
21380000	-6629.969986790616	-6171.051737558909	-458.9182492317071	0.19318173783837478	0.3154101739674607	0.24777040023107735	0.2436376879630841	0.04718324552277555	0.32624470344687323	0.058600989318711855	0.02770449803577474	0.4997450406337003	0.04052152304216417	0.3948083239161644	11	38	7	6	9269.128082724474	209.19709468691417	214.0479137222254	410.06605153613316	450.3935446080385	-6171.051737558909
21400000	-6609.502590533657	-6154.396850184622	-455.10574034903453	0.1810402793411691	0.3354590099539803	0.22324513247943503	0.26025557822541245	0.04811192377199788	0.401730408480997	0.054364705635920337	0.026685671576532073	0.4280128918152663	0.041094398719286246	0.33693964071209903	11	46	1	4	7312.724616198807	132.94499253127069	312.05157146331453	1043.6915464964497	506.2434902029152	-6154.396850184622
21420000	-6610.172244853355	-6161.146412779231	-449.025832074124	0.197312938336403	0.3494009099577245	0.21551564403171938	0.23777050767414995	0.04716442927127438	0.4072068428927738	0.04525594271741921	0.02477640613152058	0.4335757461471656	0.042020632839846285	0.3181298945852732	11	45	3	3	8127.0550589743725	228.89982318255187	519.5081319548123	30.42380713054728	426.61887438753155	-6161.146412779231
21440000	-6599.333350123103	-6161.973864817246	-437.3594853058562	0.19216811798782088	0.32165665497535695	0.23275927930282447	0.25341594773399456	0.05287320010183932	0.36879829497955646	0.06983075027808318	0.027060883822515067	0.44743849203884795	0.03399837877915793	0.3295370189096048	11	47	1	3	6436.047426313334	103.36592783213166	849.2162246402382	19.25357914430208	403.7666145436251	-6161.973864817246
21460000	-6604.972932740268	-6150.613441017348	-454.35949172292055	0.20802480935897738	0.31848883666040584	0.2345622407482941	0.2389241132323196	0.056430514128658515	0.34921716588267887	0.061740954187615216	0.026941725178202904	0.45556760667327884	0.050102033949565736	0.346389570389016	13	38	8	3	5508.672574213059	188.82933341831003	639.7713025888388	77.64091933752425	375.400087792276	-6150.613441017348
21480000	-6617.478761812662	-6160.715571604331	-456.76319020833097	0.18766955966854137	0.34260255018303015	0.21693137453639547	0.25279651561203004	0.04095260552598411	0.38651192682555346	0.06512064464289309	0.025643625875843977	0.4381814989992623	0.04358969813046307	0.3157464219659305	16	42	1	3	9187.599395597865	104.86584385700462	510.81137629436137	180.00351739625103	507.17366733950695	-6160.715571604331
21500000	-6598.103405094636	-6167.517636018827	-430.5857690758089	0.1748966940539738	0.3732584677074469	0.20740819103361274	0.24443664720496358	0.05392003757416884	0.38604846006475624	0.06936613967950511	0.024553912324817136	0.4214447308485205	0.044666719508232	0.35058077896762124	14	39	6	3	4171.927427843251	87.04894699029106	325.54205442651624	23.851562117717865	349.0387995320757	-6167.517636018827
21520000	-6617.360032637105	-6159.000972017683	-458.3590606194225	0.20680742925753837	0.29819955035434653	0.25024883820824495	0.24474418217986735	0.04279253277500429	0.3536034121107777	0.05681786522097294	0.024208793317732905	0.48306752300613737	0.03950987356937463	0.33287255484320616	15	43	3	1	9670.941628048156	162.7875617601429	480.238814209399	449.0097517800609	417.61650094553056	-6159.000972017683
21540000	-6636.211794829066	-6173.841525510508	-462.3702693185577	0.1960900965651383	0.3472084344664843	0.21127089818647282	0.24543057078190164	0.04042422345287285	0.3750714325739659	0.058767339221854585	0.021458309681834743	0.45635653485995026	0.047922160209521544	0.3442906635509593	15	31	8	8	5650.090357281715	226.10930741695643	84.95964016672038	284.261000040061	419.6460922530217	-6173.841525510508
21560000	-6606.675491867442	-6159.013812606537	-447.66167926090554	0.21375700226560132	0.31714025605886764	0.2210308633897785	0.24807187828574964	0.06251279938439921	0.3251933434645924	0.07134178153425061	0.026397160340529566	0.46877623235510774	0.04577868292112029	0.36366153925886935	16	9	32	5	4126.872753900299	113.0958740011535	90.26315505404612	302.66307499086355	379.4849221789638	-6159.013812606537
21580000	-6600.3103726622285	-6157.350061335128	-442.9603113271007	0.17749716145489228	0.35902400079490526	0.22502647845085072	0.2384523592993488	0.041561878050211026	0.38680485977996565	0.07325863538040034	0.031647771755383095	0.42227659119744293	0.044450263836596726	0.30689552425715466	13	16	25	8	4894.793685936096	189.95401164538487	124.13311965337154	292.5048300361804	368.84842678797736	-6157.350061335128
21600000	-6623.800517640583	-6155.04848349016	-468.75203415042347	0.20754058932530967	0.3194282297480829	0.20137848502975564	0.271652695896849	0.043710512615340626	0.41248639230339407	0.05095575779580591	0.03574294619359386	0.4121219193828613	0.04498247170900397	0.38010434522133363	14	31	8	9	6867.174069352235	218.0034425587821	99.68972083914545	186.28053742617982	397.13353896116183	-6155.04848349016
21620000	-6625.459026702292	-6171.365495371493	-454.09353133079907	0.18770804277168862	0.3206313435905	0.21235489965772852	0.27930571398008003	0.04264850191829536	0.36946142526398545	0.047939608061542925	0.02968676966817191	0.4607661448725341	0.04949755021547	0.3685935287795541	16	14	19	13	6183.142268849781	81.63232707662658	125.28491864067617	267.1992422514734	482.11607342571784	-6171.365495371493
21640000	-6619.815483264214	-6159.5930039823115	-460.22247928190285	0.1734437031667613	0.34479735730173605	0.23189046552783965	0.24986847400366047	0.054528082510203114	0.377130600192436	0.06916805139361464	0.030312671832688185	0.43132894122843624	0.03753165284262161	0.36060989240245545	18	38	4	2	4092.2479840638207	149.8884482055226	369.10932516732424	77.7503247048442	460.5054396906292	-6159.5930039823115
