Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	codon_0.treeLikelihood	codon_1.treeLikelihood	codon_2.treeLikelihood
1910000	-6068.413388755707	-5461.694792077529	-606.7185966781781	0.47899754109908216	0.2306764768287083	0.09819116634751206	0.19213481572469931	0.318022056557669	0.4198509575595818	0.08549806723204245	0.17662891865070712	0.32148880992516465	0.3492985631058331	0.09286935967104976	0.23634326729795269	7.412731572383538	11.436858968434066	10.065617937860393	0.7669299246842523	0.9840008151706687	1.2479594026435816	0.0020910214759606643	34.113777007688434	59.5035440840427	573.6744703137736	-1438.6459103020848	-1774.5222690042467	-2248.5266127711975
1920000	-6087.34650738933	-5469.245795907964	-618.1007114813664	0.5018332422120466	0.20966641052649831	0.0823709076016577	0.20612943965979919	0.33011151855280857	0.43120879824362235	0.08846737705827534	0.1502123061452941	0.29660773776199406	0.4102142707716527	0.0883629068536014	0.20481508461275205	7.781687943628061	9.174589807232147	11.944994570001892	0.6754483742030545	0.9461569252591595	1.3768492166054258	0.0021375227375279825	42.807499244083	58.43568299167795	592.0583616455681	-1431.6353698423745	-1779.1818323467708	-2258.428593718819
1930000	-6097.195436482634	-5494.601363518681	-602.5940729639531	0.4254658130798719	0.2558584933796567	0.12313333268388063	0.19554236085659243	0.28985284695323665	0.42356048661402745	0.09390942294114793	0.19267724349158832	0.29673789453734645	0.45352662134110433	0.07411428108543228	0.17562120303611722	6.831917936875483	9.562758500707746	14.766561018830021	0.6319911178925691	0.9477908051044359	1.4184656537548705	0.002144250005033233	37.14451852573079	57.81553010953218	563.7110933158684	-1436.797168575966	-1781.6921053500896	-2276.1120895926256
1940000	-6088.568055448255	-5478.082179022854	-610.4858764254016	0.4342793627343023	0.2954117661877028	0.09198492243149795	0.17832394864649861	0.34095326975207546	0.4245681525553672	0.09542563318326357	0.13905294450929417	0.34561188370758844	0.3502222736728037	0.0891466412217243	0.21501920139788383	7.903549199925307	6.447513791355533	9.350995111663938	0.752094613717124	0.9705508154954032	1.2761740689480363	0.002217480717609465	49.24544350365551	55.5534212744971	577.984904181247	-1442.685432605709	-1783.1577901704675	-2252.2389562466774
1950000	-6061.583399767041	-5467.775053584168	-593.8083461828727	0.47408234475304384	0.23526703446178018	0.11179214288294274	0.17885847790223483	0.30349271478239837	0.40529306552501937	0.09325037554089291	0.19796384415168972	0.29780131232479135	0.37729160458827876	0.10170470730965833	0.22320237577727184	7.59965016946612	7.532826401693454	10.191363251360322	0.6965234778091032	0.9383992146441554	1.3636321812506	0.0023736689965900243	31.99823110239144	54.387407306710074	543.5619647447836	-1438.8287032586657	-1775.441818111664	-2253.5045322138385
1960000	-6075.545469926073	-5477.988017885744	-597.5574520403288	0.49718807282061	0.22002804246947208	0.08626403356030168	0.1965198511496178	0.27870555463725377	0.44973100123266213	0.09991672129633467	0.17164672283374988	0.3066491131096892	0.4034785666104602	0.08614747802326546	0.20372484225658535	6.907668201211482	8.515631502414983	10.262908651263507	0.6242125155739003	0.9654751173244358	1.4085229028901167	0.0022909647672168082	36.88638047607124	53.04666647169332	543.1116267947153	-1440.254054525154	-1778.7732932748734	-2258.960670085717
1970000	-6066.408846234474	-5460.827429151379	-605.5814170830953	0.45050284037385924	0.2518869312624988	0.09892337412167378	0.19868685424196986	0.3141123626570229	0.4248841949914622	0.08447814031361937	0.17652530203789601	0.2706467202874538	0.41408596759737026	0.10039969556467265	0.2148676165505035	8.7427943005645	9.139339757354001	10.199815708576615	0.6158436899270406	0.9273189930675748	1.4550080012431383	0.002112118893370122	41.394813373159906	57.839890940821505	576.9987259801485	-1434.8749198541968	-1772.1991092120554	-2253.753400085127
1980000	-6086.2671109509865	-5500.549211385225	-585.7178995657614	0.48062951707446266	0.2708682577173236	0.06962509601859627	0.17887712918961907	0.30228547745966317	0.40290036473966806	0.09532091031650151	0.1994932474841676	0.37333543956106696	0.3161139954690668	0.08165622248674037	0.22889434248312596	8.523295415482547	8.685429685851252	11.863850610849438	0.7199282945721858	0.9277011007062118	1.351036929933857	0.0022912422506489887	37.092397740454686	53.53910287360207	514.0512912299959	-1440.5927007006592	-1787.1562737998177	-2272.8002368847483
1990000	-6071.191013178298	-5477.399001574214	-593.7920116040843	0.48578025151720416	0.25232611304845176	0.07941905844720908	0.18247457698713662	0.29616869899106846	0.42077173550668184	0.10073519648818571	0.18232436901406437	0.319990422307615	0.3871821171953701	0.08194009823676092	0.21088736226025412	7.030977918754157	9.451306350317411	12.457456564589702	0.5990986470127295	1.0111398285014894	1.387852470423943	0.002450547904298555	32.89267585027756	54.77851636737226	534.4108670953287	-1439.073253461114	-1779.5020453377808	-2258.823702775319
2000000	-6067.049529193342	-5485.613190802331	-581.4363383910108	0.47900883744735623	0.23769241020141677	0.0984542441013455	0.18484450824988308	0.29204952531530537	0.46047844554880957	0.08378816252076406	0.16368386661512146	0.3165292643870745	0.3857656527828311	0.07647450855983937	0.2212305742702552	5.471298890435717	9.613096660134323	11.718132696183128	0.6694504663004844	0.9984730307257605	1.3305024575751923	0.002498951948185763	30.08211201123918	52.98938173368382	513.4003256660769	-1439.872064692262	-1779.503342859653	-2266.2377832504158
2010000	-6071.627223106311	-5481.821703059891	-589.8055200464206	0.42983664975873426	0.26311540472330064	0.09764529506914527	0.2094026504488214	0.2922037706372431	0.44054221889413264	0.10963284175244264	0.15762116871618206	0.306639106833317	0.3797960350097087	0.06843770047805399	0.2451271576789205	7.27528309308687	8.310386539327652	10.32614531615345	0.6639082906971819	0.908121555896477	1.4263697166953815	0.0023455315953022074	35.498676908331944	54.66464004652866	534.6103275343893	-1440.0951618598783	-1781.8655963608817	-2259.8609448391308
2020000	-6053.203006358087	-5469.1013878190415	-584.1016185390451	0.4591299596594433	0.25472937164065296	0.09638914144381483	0.18975152725609057	0.2768849414277586	0.41649342355864327	0.10152714716573953	0.205094487847859	0.33133183757830165	0.39202605335771795	0.07294333829258594	0.2036987707713946	7.136239135424864	10.28140847909762	10.57450186434524	0.7029674732241262	0.9352000788459529	1.3604180073262329	0.002446100901055659	32.94465791151094	52.01031981559664	510.7289902448668	-1432.598189553926	-1777.2733264698106	-2259.229871795305
2030000	-6076.345317078448	-5483.525535578388	-592.8197815000597	0.46286183821983085	0.26726023736004084	0.10625663649414421	0.1636212879259858	0.32844422689602903	0.4057667253823658	0.10183734859315514	0.16395169912845034	0.3381147168002294	0.3632782136162566	0.08256526173379691	0.21604180784971724	9.063488511444374	10.397870696397742	10.48729092862315	0.6841279893628393	0.9666202930960393	1.3477475651095223	0.0024604120200222577	37.52974309488529	55.69989339497541	531.802807128648	-1441.4750545075672	-1784.1420872474428	-2257.9083938233784
2040000	-6078.079316067312	-5490.690388357507	-587.3889277098054	0.43349700932741253	0.2908941575246784	0.1032801978251417	0.172328635322769	0.3157867468972713	0.3980746271239933	0.10598173287497202	0.1801568931037637	0.3278321861440096	0.40448079710469886	0.0682673648532092	0.1994196518980826	6.303987719101292	10.199790620359328	10.795940243235377	0.7412545612703486	0.9965446440626268	1.2609686735302235	0.002527835128307008	31.781175221743837	54.66151431582824	525.5247479013078	-1438.0782661367484	-1781.5260503708616	-2271.0860718498966
2050000	-6082.210337348837	-5489.322038246936	-592.8882991019007	0.4551481403821719	0.25185549939214297	0.1010690436733725	0.1919273165523143	0.2699504345291909	0.4479373707810821	0.08352977209539372	0.1985824225943336	0.32599610987039357	0.37277156820683377	0.07899761603676017	0.22223470588601274	6.4449299077037825	9.581287196315246	8.723522828355764	0.6621408976115593	0.9851739199229383	1.3510763295969928	0.0023278593759092337	35.1427871340942	55.08713995288342	547.9522411358506	-1439.83620217338	-1792.01830484404	-2257.4675312295167
2060000	-6095.984576853964	-5489.429404336997	-606.5551725169671	0.49421407336851114	0.20691093378191766	0.1251945068758429	0.17368048597372987	0.3298543107718653	0.4130863034154755	0.0991601369212521	0.1578992488914074	0.3301514757395081	0.38614565408200247	0.0558748817847511	0.22782798839373855	8.8974434121474	11.631073455268716	10.480819462153875	0.6737382051242444	0.8847044324090094	1.4400037348721069	0.0020524444345638286	40.98581339974643	60.45897412592006	586.9398315875022	-1447.2647127336938	-1787.8481249208412	-2254.3165666824625
2070000	-6071.093193426676	-5470.762333912493	-600.3308595141838	0.48914521869675237	0.22785277619367342	0.10044482787049955	0.1825571772390763	0.29929964156877964	0.4442035480951741	0.08850559457882096	0.1679912157572256	0.3302055844770482	0.39338351937929894	0.07584355104737375	0.20056734509627938	7.862648635054543	12.693773788405897	11.772481626542461	0.6544287554924004	0.9782987775940731	1.3656268895587356	0.002285549608222301	31.81587400901263	55.898424542312476	556.224732191683	-1436.8603516840963	-1775.4041061468042	-2258.497876081593
2080000	-6076.500551911172	-5490.833762597656	-585.6667893135163	0.4783540706859961	0.23360117236650532	0.10820400787255088	0.17984074907494932	0.3183410137951282	0.3807832936608828	0.0869152106504713	0.2139604818935179	0.3273473839918835	0.41026082245286755	0.0633408238062313	0.199050969749018	5.597060951143557	10.189226375723395	9.721101718996644	0.6608759742517399	0.8771212227250225	1.4603879267101574	0.0023542889003432574	32.25611417545628	56.16647305457419	541.619657996142	-1441.5999361139893	-1782.077434308699	-2267.1563921749676
2090000	-6079.093333843699	-5494.100365506929	-584.9929683367696	0.46932240962442784	0.2140242900247672	0.10577859970118646	0.21087470064962013	0.3341981064592364	0.3833842841668422	0.09572531698397023	0.1866922923899513	0.29167733268887797	0.38525576880131324	0.08347487464708299	0.2395920238627262	6.256852328679691	9.59665696418926	8.568135749664881	0.7064620855825531	0.8588767177245702	1.4332633971004194	0.002416368282981976	31.001995514291966	56.67883074318829	539.1441986995189	-1448.2738844425053	-1785.0909978517655	-2260.7354832126584
2100000	-6058.422412732397	-5470.267936529101	-588.1544762032966	0.47810299828471975	0.2343316875003437	0.11862739845378595	0.1689379157611522	0.35592948351640635	0.41533972677225695	0.07704674957652331	0.15168404013481335	0.31896033621758485	0.3868645793717082	0.08713668217354947	0.20703840223715794	6.5338346647349965	10.850975576505975	10.41986001704462	0.6738235864656179	0.8941975419424831	1.4304256505750745	0.0023701779784348967	32.873506818220235	53.855485112635556	531.9712011089223	-1432.3434535219892	-1781.8774793763866	-2256.047003630725
2110000	-6063.9635135381295	-5471.861719501729	-592.1017940364009	0.4845257196528744	0.2544599253091776	0.09951791254081412	0.16149644249713557	0.33103833575552594	0.3806718080081813	0.10769154773226376	0.18059830850402903	0.3128205578861151	0.3772532330054982	0.09703602560250846	0.2128901835058787	6.233672772679745	8.625198756772212	11.020491760747971	0.755311714023407	0.9709720696994002	1.272551033963025	0.002410752548221863	38.223449897031095	55.845077051862084	550.9373204569275	-1438.6287456264201	-1778.0415395271625	-2255.191434348146
2120000	-6070.081950635277	-5474.147298510941	-595.9346521243358	0.5256724492561548	0.21371596383403385	0.09438585565648028	0.16622573125333276	0.3001695475684992	0.44817068084198236	0.0780673135798704	0.1735924580096481	0.2979400113949076	0.37491884443454015	0.08524098317978118	0.2419001609907715	7.29833081858324	10.63374315275577	9.829353336684274	0.5795201714739757	0.9741588415473059	1.4443187020809822	0.0022505129950291065	32.07421687952623	57.14165604965388	557.0462932579579	-1440.7330331388619	-1777.5949723337615	-2255.8192930383175
2130000	-6081.419575946118	-5483.47223387835	-597.9473420677682	0.5020163911559689	0.24547675600006624	0.10558348779915576	0.1469233650448109	0.3033928889999398	0.41996987656376883	0.09310587805508957	0.18353135638120177	0.323603225005192	0.3848384733986778	0.0724159680235751	0.21914233357255555	6.174168842024626	9.187103593334436	11.512883385946335	0.6278028962259038	1.0693921336652246	1.3010326029480495	0.002365461121645567	34.47496943540759	55.86542153335941	557.8154983835692	-1442.5251529127665	-1793.8884232421483	-2247.058657723435
2140000	-6069.279871753781	-5482.9513077888005	-586.3285639649798	0.4777225614769683	0.2234386408949936	0.09598308963058907	0.20285570799745084	0.3094599278158589	0.4435683461659389	0.0861079626955164	0.16086376332268582	0.3224091886105267	0.36482094095793177	0.08964467329298925	0.2231251971385529	5.857159009774526	11.131687140367545	10.117122823194338	0.6974604149100825	0.9898493676097687	1.3112495527892516	0.0024015547877183382	34.702349795608086	54.017324516637956	529.6148259947097	-1433.8087037636847	-1793.924642493352	-2255.217961531763
2150000	-6073.766950684099	-5493.081920428391	-580.6850302557085	0.45298988713790544	0.25947164489437863	0.10277036742198128	0.18476810054573642	0.2849960563088493	0.44078437849399726	0.08612094640357154	0.18809861879358197	0.3342928985598267	0.3491883863687428	0.07885640575991053	0.23766230931152055	6.32538661155939	13.027055666950282	9.383885476591225	0.6030508082049487	1.0089242552186808	1.3861347023297346	0.00248851659952366	33.885237970372636	51.791880188515826	510.99260492086904	-1443.1045948273609	-1794.9201548917845	-2255.057170709246
2160000	-6072.506238191815	-5483.420075376613	-589.0861628152027	0.45969975350980985	0.24906361272152727	0.09668477230835945	0.19455186146030526	0.3307177891688179	0.3812786678113067	0.09153160352737519	0.19647193949250027	0.33120891193275953	0.32613222976779704	0.09330864834480743	0.24935020995463658	5.6883460510489385	10.33172702686731	9.813578530487524	0.6422039488149494	1.006355837631647	1.3497364228334825	0.0023389305407428276	36.654261039165895	56.131762034444	539.1890581141539	-1437.0908984188795	-1783.0510096370904	-2263.278167320643
2170000	-6079.975417513842	-5482.004339154222	-597.9710783596199	0.47174917620614726	0.22440696636398633	0.1245248842088632	0.1793189732210051	0.30187666838917837	0.38301408143896454	0.10614154778902675	0.20896770238283044	0.3197493916563589	0.4024110726255566	0.09225104801812241	0.1855884876999626	7.678997512554705	9.951328216762619	12.942587936274728	0.6304991166212467	1.0396997913026642	1.3280415640600078	0.0022771654945523486	33.98712869007792	56.74950005154693	545.191235959887	-1441.295190443515	-1793.5671221467626	-2247.142026563944
2180000	-6077.151196462324	-5490.214551435651	-586.9366450266738	0.4776730524151693	0.2507842242305045	0.11055103481508471	0.16099168853924328	0.3068378404084346	0.4205250365229187	0.09470634139453152	0.1779307816741153	0.32762306960918536	0.38681165301980275	0.07439715858425269	0.21116811878675962	6.128650997781703	7.5348203396118665	13.861756587382235	0.6818990873338273	0.9005519988121147	1.416034147603275	0.002622222204657879	37.99324526156848	53.88589788411406	518.3464258092413	-1440.8993185463503	-1792.7721467093231	-2256.543086179977
2190000	-6064.271437269071	-5475.462305924699	-588.8091313443722	0.50240727562136	0.236127372356725	0.10277158673049144	0.15869376529142526	0.3198673986331808	0.42820131000700035	0.08785569605031462	0.16407559530950436	0.3006365294377179	0.39412014499638637	0.08027479373661216	0.22496853182928395	6.672848505514218	10.05183227659619	8.666950468808867	0.6538068429830175	0.9850722760503889	1.3594723421236639	0.002371048713983454	30.04960463429482	55.13087244729774	540.9689310667599	-1437.3033403812979	-1779.7181490278847	-2258.440816515517
2200000	-6060.8738471047545	-5474.539681041021	-586.3341660637333	0.4986023941275566	0.24667920598454013	0.08046542896642117	0.17425297092148387	0.3369909325248681	0.39912416611000023	0.08370060495569219	0.18018429640943961	0.3113176675378152	0.37593325531900323	0.08424191319669272	0.2285071639464892	6.793270237693111	9.212125407038465	8.253110352831639	0.6953530981121488	0.8814423002118212	1.4217539021432388	0.002383821101071047	36.35824068635697	57.46062955233963	537.2868261166217	-1436.832117121082	-1782.3390497819346	-2255.3685141380047
2210000	-6062.451047787842	-5468.760705805687	-593.690341982155	0.46932737222145365	0.26730184136886587	0.08693632558226755	0.17643446082741468	0.32078682240984335	0.4064613091108479	0.0940913996472741	0.17866046883203485	0.33360927765073256	0.34795203191342927	0.07784514295762654	0.24059354747821204	7.2748615945216795	8.740678000770416	9.694940155623843	0.6437431278288409	0.885978246293447	1.468582164581667	0.002315060649437011	35.074732175839586	57.68591374035512	551.1284014262885	-1431.4698108216494	-1779.6982604839707	-2257.5926345000676
2220000	-6061.9233244803345	-5485.1307897199185	-576.7925347604162	0.4152670715323262	0.2829687881085851	0.09345863392133893	0.20830550643775148	0.261107280518981	0.4846775135868909	0.10211486514549549	0.1521003407486328	0.3373233780259535	0.40191983161896805	0.08684034565687473	0.17391644469820414	7.232163011782345	9.254045053435371	11.095772132113993	0.6180781614068304	0.9719222658392442	1.4081808973320613	0.0024777994562880765	31.65107161574875	55.02401707033837	503.8793808083734	-1440.387965358309	-1782.1326741687615	-2262.6101501928474
2230000	-6100.973323228325	-5496.2299076216495	-604.7434156066753	0.5116980582261577	0.22189806336577644	0.10147028426069642	0.16493359414737124	0.28955338621325544	0.4509453211114166	0.10221963859770444	0.15728165407762365	0.33029417953102214	0.34892148005700613	0.0855786444722543	0.23520569593971793	6.800325636464075	10.739290809436914	10.852934554401243	0.65959799867094	0.9299972360396814	1.4087838033782962	0.0023156547325280494	38.74601868054399	52.27618328388242	558.6425003913466	-1440.4330378756906	-1791.5097074949188	-2264.28716225104
2240000	-6070.210816068302	-5468.963361801816	-601.2474542664861	0.46173948487000777	0.2418260541225057	0.10480255601329885	0.19163190499418944	0.31875017030704084	0.4127047704327139	0.0940700884835843	0.17447497077666113	0.3669572947743303	0.3571814882600014	0.08300621475453916	0.19285500221112953	6.1123586854773215	11.042489049729463	9.925222214872896	0.6724187066048743	0.9856723766641045	1.3403490058101004	0.0021813410183662454	38.66926585930185	54.962667008488154	555.5282305859241	-1432.015778945062	-1777.5657340909006	-2259.381848765854
2250000	-6073.2449930077555	-5476.499136437542	-596.7458565702133	0.5160802926926311	0.21902204640337886	0.08605139874364946	0.17884626216034238	0.29740811447779936	0.4160149117337278	0.10990153355225286	0.17667544023622012	0.3352140038356261	0.38614996923620964	0.08427632007869786	0.19435970684946682	7.221917992712223	8.195575814122327	10.178578313548387	0.6693923971950617	0.9407742356934305	1.3882590451933974	0.0023058787291698486	34.50766181299362	56.392405414622694	555.7646345131537	-1447.8248619167323	-1773.2951552943387	-2255.3791192264703
2260000	-6070.241956746337	-5471.514990534582	-598.7269662117549	0.4635123566948429	0.2419936699552843	0.10666357891533644	0.18783039443453814	0.3084328780792575	0.40188567465898234	0.09008026952602585	0.19960117773573435	0.37066508024624534	0.3423705096722212	0.07878319397734129	0.2081812161041926	10.330924893844697	9.389279056606515	12.164617993169392	0.7152340922191898	0.9723660427291976	1.311043836919332	0.0022907335468738818	35.38726779288445	53.027594065785486	537.8907521745427	-1442.6876416874024	-1775.3556188285806	-2253.4717300185985
2270000	-6076.306668621677	-5479.321880923548	-596.984787698129	0.4948934991578414	0.2290638859360361	0.0917969354871483	0.18424567941897596	0.33213458216697334	0.3987150572659228	0.07130658944117844	0.19784377112592552	0.31683989458082895	0.3836813549014602	0.058525955039034475	0.24095279547867676	7.470535748412283	9.282571742102688	9.742737321964901	0.6495155815245934	0.8970794638401314	1.451735981213972	0.0024409186347691737	36.057344686495775	56.79424789591375	552.3658478487761	-1436.3506228964457	-1779.04323767457	-2263.928020352532
2280000	-6079.015809503686	-5471.214391336719	-607.801418166967	0.5020457776095453	0.23001380367045707	0.1132121487667824	0.154728269953217	0.3322478000592621	0.3935127441271517	0.07752094236447653	0.1967185134491098	0.3167064628312605	0.4019938218816699	0.08060041069524047	0.2006993045918295	8.578936728179183	10.102073258734375	11.08552788714461	0.6708192088664258	0.9098748361611281	1.417738427395628	0.0021793324003856413	38.79825278872965	53.06148186126183	546.4674760462417	-1433.1567289882514	-1785.2184045195488	-2252.8392578289186
2290000	-6079.220533107429	-5476.883580421835	-602.3369526855938	0.5040681619936095	0.21294341603227634	0.10024940637720794	0.18273901559690794	0.3310825318883402	0.378373485067554	0.10635917214443495	0.18418481089967081	0.3385759556573314	0.34916258892152857	0.07382393527705122	0.23843752014408925	8.416395729358467	10.839263643210181	11.597275603390221	0.7073028843886097	0.9346848934305371	1.356618426392236	0.0022196507376947717	39.49086454350186	56.35899467052303	557.0743433315	-1431.6783824583956	-1789.346657188923	-2255.8585407745168
2300000	-6074.648070542107	-5484.92555143856	-589.7225191035471	0.4721590067501518	0.2147986663890072	0.10222436737868047	0.2108179594821622	0.2962036664254367	0.4074175745863595	0.11412318638550481	0.18225557260269895	0.32502035086215775	0.41068063786250875	0.07658522197134165	0.18771378930399227	6.36434016485559	12.002691527547228	7.409409901657586	0.6647473663370094	0.9558839441649186	1.3777722483853991	0.002376866358603242	37.52205233210459	55.21217595169213	530.3776828286203	-1430.7634403082911	-1788.0314377977154	-2266.1306733325537
2310000	-6086.742947057818	-5489.458051473368	-597.2848955844504	0.4511674237745426	0.20567573126209515	0.13048524758974536	0.21267159737361852	0.266331552301659	0.40300395333586597	0.11776699954285988	0.21289749481961495	0.32000251455500295	0.3708588829647022	0.08564808384612801	0.2234905186341672	6.723626449955454	9.00149576899129	8.212415328287436	0.734815637767489	0.962135375925755	1.3017862036294665	0.00221072345041681	45.65543820369049	56.86186258957575	549.6881142684001	-1449.8640842950197	-1787.0905104590286	-2252.5034567193193
2320000	-6062.949975589138	-5468.199256464146	-594.7507191249922	0.5032422474150128	0.247873612456893	0.07857459518298136	0.17030954494511447	0.33311614832579317	0.4008218807563205	0.08667778196228032	0.1793841889556057	0.2881536901861983	0.38865811481793405	0.08999538538347879	0.2331928096123892	6.543277657823359	12.647512040796844	12.474054365619146	0.6082635435903596	0.9797466543880151	1.4101243903244447	0.002414360950745926	40.146819134826934	56.22648360916714	529.1419046969958	-1437.78322335133	-1783.4387217994515	-2246.977311313364
2330000	-6074.1612541294635	-5490.861198458222	-583.3000556712418	0.49047026757266005	0.22377036909672124	0.10479146645254947	0.18096789687807088	0.31904401159614676	0.39011566991211377	0.09523288426840443	0.19560743422333482	0.31065354686360885	0.3674020362301672	0.09852738420400853	0.22341703270221566	6.591958047387484	9.474116677499435	10.150061804122926	0.6405334343521955	0.9821732815050525	1.3755815385920562	0.0023912755441975937	30.635370216439036	56.11432656419578	520.4830563474395	-1436.1031566281226	-1774.3468122061722	-2280.4112296239273
2340000	-6063.5513224024335	-5479.380491952157	-584.1708304502762	0.4824856983055195	0.2485606748071771	0.08193582963398839	0.18701779725331655	0.284354235808084	0.4184754414916957	0.09538603126434535	0.2017842914358747	0.3383453265454178	0.3825369132065141	0.07193448768268727	0.20718327256538102	5.96265876074512	9.096195703245497	10.961430830110944	0.597125897014902	1.0783610827524268	1.3225945721232257	0.0024588960922959035	33.15275815620995	50.47047940558593	505.20788732484584	-1441.1158663818667	-1775.2678912878796	-2262.9967342824116
2350000	-6057.102464234457	-5475.581816807698	-581.5206474267596	0.4963854077090761	0.26303649804447965	0.07649023200755484	0.1640878622388909	0.2966466419939307	0.4208261063763367	0.10184666797600281	0.18068058365372966	0.33493377664756313	0.359977865087746	0.08102322457251636	0.22406513369217482	8.931103581794511	6.249283810351935	11.402234598803146	0.7213567129392945	0.9706818654173045	1.3066345488478814	0.0025112111033044325	32.7502590373045	52.97010358500097	503.35064035573515	-1432.810678777819	-1791.3226962872745	-2251.448441742604
2360000	-6063.303586513961	-5472.851635122667	-590.4519513912934	0.4749564416106914	0.2522440149633364	0.09539397807211712	0.17740556535385657	0.3383704680384728	0.3955424348886283	0.09273637791878925	0.1733507191541095	0.29861815627260924	0.36428174200205077	0.1088999907367823	0.22820011098855797	8.99719310212759	12.237060799102219	11.725009768853441	0.6484965899673999	0.9216313840600515	1.4281982002104963	0.00246185335723416	33.50801927590325	54.540391891528216	524.1232923166722	-1440.3305911868506	-1779.0351100293444	-2253.4859339064724
2370000	-6081.37463393966	-5484.053915993379	-597.3207179462812	0.4665483544725608	0.2207210101466907	0.1321937367440645	0.18053689863668565	0.33128569310479905	0.41235015563466	0.09313064630111198	0.16323350495942882	0.2683545029388811	0.42686497427684666	0.08116740112947851	0.22361312165479402	6.954240887609496	14.31412798873646	12.304936284810912	0.6857888838553405	0.9343328402504806	1.3783820324839742	0.002439708419887147	35.35337782327869	56.99570350446095	552.9959081924458	-1443.9162150191726	-1782.52630332066	-2257.611397653546
2380000	-6082.084467042848	-5478.111442965852	-603.973024076996	0.5131595839510027	0.22355930841310548	0.10773434569934748	0.1555467619365461	0.3304157706519163	0.4234786161758846	0.0862998496071192	0.1598057635650797	0.3312140008491661	0.3710176275512844	0.07097143750707832	0.22679693409247148	7.161384549566015	8.612794453071773	10.042119138720818	0.6892233060193103	0.9429059149205068	1.3663908900412354	0.0022256914417165532	33.48259129186098	55.247235910220006	574.6508286817588	-1443.470197823601	-1776.9471915892973	-2257.6940535529543
2390000	-6074.1016672969445	-5473.066010588433	-601.0356567085116	0.49596326020557374	0.23639186191243666	0.09974268421406755	0.16790219366792378	0.29097917953859576	0.4369190215465343	0.08524650221200467	0.18685529670286516	0.30388305205877775	0.3654093739409094	0.08750169160232119	0.24320588239799204	6.847579043026394	10.814566946058273	11.211267230242587	0.6767288187887425	0.9617106986799245	1.3600210959541443	0.002295908689097574	38.13178604128468	55.99124373540806	559.702067522321	-1434.1656517450438	-1785.8691485915308	-2253.0312102518587
2400000	-6093.817886911471	-5486.2065313446565	-607.6113555668146	0.5132490791104547	0.24949148068708882	0.10765029599311823	0.12960914420934	0.26229854282509935	0.49886337091647015	0.08235891046910557	0.15647917578932485	0.35919676396112643	0.3537148151032706	0.07727550592345646	0.20981291501214688	7.3089157063850685	13.434727393387202	10.92879249230099	0.722052595109649	0.9139285842480952	1.362695261571357	0.0021833666909014345	37.87796482955031	55.381918844621886	565.5063299100136	-1443.9107642344195	-1787.0595981128213	-2255.236168997416
2410000	-6097.0715938260255	-5495.810507798207	-601.2610860278179	0.5130361178240858	0.27003117819802636	0.0742548220181279	0.1426778819597619	0.3151885083092846	0.3913011907118219	0.10764039701659503	0.18586990396229838	0.3830628407883801	0.3276158769110772	0.0771266816496963	0.21219460065084672	6.871158579025496	9.197607050764681	10.324670428260694	0.6256745986559944	0.9962022868238889	1.3763406126089623	0.0022105880955629723	32.97207236698754	55.71130009196457	553.1229646684397	-1442.2321716852275	-1802.632747622243	-2250.945588490737
2420000	-6085.331323844831	-5474.0162720788985	-611.3150517659325	0.4589632853569088	0.2514818502298513	0.1259491211379798	0.16360574327526203	0.29383722460958167	0.43454176066436884	0.08944184965202695	0.18217916507402246	0.3518616089005088	0.3620616871907239	0.07057149746533892	0.2155052064434287	5.4370303333314975	9.383672532597847	11.316642396437198	0.6837599684189365	0.9601075819390841	1.3546265447296961	0.0021684010474616656	45.18524547519442	55.99233646897736	584.7009603476147	-1442.4623510578251	-1776.5618004754003	-2254.992120545673
2430000	-6083.469739246553	-5474.50317577615	-608.9665634704032	0.4558682939051494	0.2341783077293743	0.13450255743129094	0.17545084093418734	0.30129921849442026	0.4025998889720269	0.0924896032184769	0.20361128931507577	0.3272280342975999	0.3735839214384183	0.0877959468060615	0.21139209745792056	5.036549065012113	9.072666968614755	8.091892695286864	0.7123651525320608	0.9185549892248338	1.3677101684932653	0.0021266284593075137	44.289003844508386	56.4334454879314	590.7687939741202	-1447.4379993480047	-1779.460193115313	-2247.6049833128322
2440000	-6089.425392595005	-5487.520599369465	-601.90479322554	0.496058522132757	0.23206428986370112	0.10979077737249962	0.16208641063104431	0.3217995940207795	0.3968369090692543	0.09512642415537693	0.18623707275458912	0.30487434852210743	0.3727668053582932	0.0935029178923856	0.22885592822721412	6.385027030049649	7.54137241264211	9.854905647317045	0.678901976768075	0.907250620947969	1.412318364078097	0.0022406828203648727	40.27251873843355	55.10265960310554	576.6722678650364	-1446.0269418374983	-1794.5898980011305	-2246.903759530837
