Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	clockRate	shape	b_m.Hong_Kong_New_York	b_m.Hong_Kong_New_Zealand	b_m.New_York_Hong_Kong	b_m.New_York_New_Zealand	b_m.New_Zealand_Hong_Kong	b_m.New_Zealand_New_York	Theta.Hong_Kong	Theta.New_York	Theta.New_Zealand	tree.height	Mascot	D.treeLikelihood
2316000	-1957.870728041301	-1918.1718033227394	-39.698924718561464	0.3439854246377974	0.22126102358789823	0.1968668285953726	0.23788672317893203	3.71696510124173	0.0036602551962756492	0.05138384351448345	0.7242721307309996	0.7275021141693557	0.8739476200900012	0.25566342572441525	1.2682299744823737	0.5908322746732897	1.7459206482900453	0.28850410403140664	0.5198549641281579	3.374190190780596	-38.6544721079906	-1918.1718033227394
2317500	-1951.990846610238	-1909.590629796125	-42.40021681411282	0.3667976445464013	0.20998694962922265	0.21199892791658476	0.21121647790779155	5.156675237533945	0.004298040438767456	21.74686647264789	1.069584102514981	0.7697452384185888	2.3153985170993465	0.11231492808941192	1.1354087491247595	0.1199952803068891	0.763743165322277	0.5096517891567173	0.2838402919785894	3.508153555846029	-35.06544687893048	-1909.590629796125
2319000	-1944.1598776578128	-1905.6346606410664	-38.52521701674639	0.3278687119282312	0.23535258825822453	0.19964460161884165	0.23713409819470294	5.4077512831075545	0.004043176098331814	4.871135146061085	1.16666453909059	0.27038032479398955	0.6529817659045539	0.5654388208866342	1.5862847010708914	0.79547235539694	0.348938603147995	2.286955187596615	0.9003207540474184	3.3831122520881975	-32.198882750425746	-1905.6346606410664
2320500	-1948.462079403995	-1916.7555376550445	-31.7065417489505	0.34278078956647007	0.22245920191309088	0.21063379708463204	0.2241262114358073	6.094274057018798	0.00430558622555646	0.748451842119727	0.781939195128052	0.3714892560352863	0.29964321042210085	0.9109970262706638	1.5862847010708914	0.3798374956436494	0.7904888161808149	0.8280903488751563	0.8828493319971783	3.117549766920137	-29.257720773775553	-1916.7555376550445
2322000	-1939.4610498499403	-1904.4682865164261	-34.99276333351421	0.32918861107413816	0.2102983687139229	0.2067089644302958	0.25380405578164345	6.8405315596419625	0.00515993209889001	0.2829627585835235	1.6233352284875313	0.3378148551231171	0.5676296799285999	2.13099648257673	1.5862847010708914	0.08094953587921187	0.6178632493246843	0.3560734201020245	0.5793331221166923	3.0719866606419854	-31.91810290756192	-1904.4682865164261
2323500	-1941.6105731655985	-1905.4639517637022	-36.146621401896205	0.33142832853463555	0.2305151630176869	0.2113347413448155	0.22672176710286232	4.701692463217197	0.004835114529850696	0.4544497605128427	0.2125959454421304	0.7203387966307785	1.161173282000876	0.12905073494627337	0.6343422801785046	0.6492419911364068	0.42757402212150986	1.5521734315829443	0.7290166735234316	3.1845559509192105	-35.11939672823685	-1905.4639517637022
2325000	-1950.5039946878762	-1907.935133100236	-42.5688615876402	0.34879831781827597	0.19888310340503568	0.2273591733086266	0.224959405468062	6.080239145824619	0.00367952067317789	0.24330459811144037	0.5082594192811641	0.20422568595210913	5.2425727896900325	0.4035416478605603	0.7022984237168848	0.19359098423570478	1.5290013019066349	0.5710084318163342	0.7290166735234316	4.2017557837704125	-37.311644307883434	-1907.935133100236
2326500	-1949.4325430901206	-1904.4919730918473	-44.9405699982733	0.3635160145653772	0.21032810618217765	0.20019485243305318	0.22596102681939226	7.326202902560128	0.0034767429634408858	4.457806246246943	0.5676941466270807	0.06677683141271927	5.2425727896900325	0.3876981299785409	0.4934035166435885	0.42398978887775557	1.3405039495342443	1.2732542630857981	0.6439362385173548	2.9084932430218196	-35.83339561816683	-1904.4919730918473
2328000	-1954.0830802788	-1910.6079167796108	-43.47516349918921	0.3355285849768675	0.20091036133160395	0.2064320647219564	0.2571289889695724	6.355421886655503	0.004179805297211647	0.3171221756821604	0.176431009018399	0.36738869444383687	5.2425727896900325	0.36537117536631253	0.2949160175176361	0.4434959590882768	0.6275778423703811	1.4161140323857668	1.8462251561524425	3.9259626335545312	-37.70464210752231	-1910.6079167796108
2329500	-1946.634837545366	-1909.0852225877172	-37.549614957648906	0.3500238776703483	0.23152908515805443	0.1964604391565516	0.2219865980150461	7.140451974410753	0.004523819145070265	4.047358663340414	0.07165158848063152	0.06397070233681715	1.1766228286201732	0.3058809811718395	0.2949160175176361	0.40127768814187814	0.9192799731689283	0.9706868600633287	2.3236925816266685	2.7834027929497145	-33.39403383212135	-1909.0852225877172
2331000	-1950.0160205144425	-1903.5621791042988	-46.45384141014377	0.3542152760525358	0.2072078188783699	0.22513272257151606	0.21344418249757866	3.99357040437236	0.0033198253124969283	0.6224155823948736	0.01430544265783181	0.4183660378172257	0.5438302966114271	0.401158021804811	0.019170307465826535	0.8623294960428824	0.7537269634299251	1.8546702492368627	0.7784229935084024	4.047694711651898	-45.06034850997793	-1903.5621791042988
2332500	-1949.326755622826	-1901.9867271671358	-47.34002845569037	0.3438514286591831	0.22178424859041146	0.21779143816009044	0.21657288459031535	5.889919413293883	0.0030405431623103697	1.4965323523076728	0.10954811661305053	0.09703351783671427	0.1291513563313763	0.02742571063986064	0.4467390306651875	1.0633779649308313	0.6630080742364912	2.0606340607221436	0.6122628778917001	3.8725469574275513	-44.45891644976757	-1901.9867271671358
2334000	-1944.3083130476502	-1904.8118456033958	-39.4964674442545	0.3587655503217035	0.2130604573046652	0.18987509423844331	0.23829889813518831	5.9159945606877145	0.005566114512995267	17.6287821782138	0.13646461088391898	0.13548956407548365	1.8660980685228548	0.03639881098665587	0.4278193985139167	0.9517757241092838	0.6102350214260088	2.459959511217113	0.9388826349809388	2.868880977816046	-32.11438317200037	-1904.8118456033958
2335500	-1946.9189614345062	-1901.2030664302079	-45.715895004298375	0.35904067325861816	0.2085493531679991	0.20419071485022078	0.22821925872316226	5.308111930116822	0.003792792476370922	14.807476094515556	0.4863880164586033	0.5452780053532201	1.8722942611953814	0.2610953383756104	0.788746213623117	0.3073142157034959	0.43315151842834954	4.982313629560142	0.6511379929782581	3.9633227126507227	-36.753284177215804	-1901.2030664302079
2337000	-1944.1206543257465	-1903.9410519849407	-40.17960234080587	0.36553011783089573	0.2196074663377525	0.21217233623055445	0.20269007960079766	4.123517687799966	0.0042751922718847315	1.5268372318234693	0.18735691703521104	0.5452780053532201	3.1768923154491504	0.6461202624856075	0.5007699849486192	0.16151038004759646	0.8036947415913446	5.121534621819566	0.4171256050344265	3.407217297657759	-33.8337404748436	-1903.9410519849407
2338500	-1947.0124471174204	-1905.030239906237	-41.98220721118325	0.3544182545563554	0.22485613267761062	0.21234666633689092	0.2083789464291433	6.624785328136037	0.0036831151505288696	0.4676850717148942	0.14452885416111452	0.21057023616415038	2.497602067247669	0.4103032172804876	0.5837788928666812	0.41388995583299976	1.149025913336602	0.3543757022145041	0.1476140035586382	3.010962623948468	-39.387313305290725	-1905.030239906237
2340000	-1954.4255830637821	-1914.7797782593407	-39.64580480444136	0.34412525640257324	0.2318589902198415	0.20987631155206132	0.21413944182552416	5.309497505274934	0.0035860183009695213	0.541600400707396	0.447304792822644	0.13285505283011692	1.3939908007234236	0.4103032172804876	0.24162309505835686	3.7180183622197913	1.491036890462176	0.5693366071747725	0.2046964518177146	3.597212165422686	-34.90447218385945	-1914.7797782593407
2341500	-1945.575552965138	-1906.8407116365654	-38.73484132857263	0.3491637862477063	0.2153175440491391	0.1958323389968672	0.23968633070628767	5.918002444893008	0.004341973935202223	0.4543028322938695	0.447304792822644	0.364414971681936	0.616314037280922	0.4103032172804876	0.508616737563989	3.7180183622197913	1.5065629489191907	0.605231091308262	0.2025117347901038	3.2322575407016356	-34.72761017594694	-1906.8407116365654
2343000	-1950.3784966128894	-1911.0933871344316	-39.28510947845772	0.3460289898166655	0.22723282674714101	0.20479316759696606	0.22194501583922754	4.647196741564388	0.004452474890171176	0.2777068973909192	0.2971935154624884	0.7442534486743594	0.3311143611376093	0.21239425514401805	1.2547584122370303	0.8629297299931387	0.9933916495202344	1.4809448733325976	0.24009471167631155	3.4933268381656117	-38.129507129817085	-1911.0933871344316
2344500	-1952.2043371156822	-1911.8056864403134	-40.39865067536882	0.33646106895742944	0.2227880072115368	0.22466700549060026	0.21608391834043358	6.27107961473838	0.005230267663734039	0.14500394894810428	0.28798832971240723	0.5920413904740289	2.649325264126397	0.6711585657531302	0.7340058493716172	0.41021335058590686	1.2476146845807459	1.7359991421512673	1.2070471328605943	3.169790401207139	-36.40676411750791	-1911.8056864403134
2346000	-1946.9721009364434	-1905.9980540673462	-40.97404686909732	0.33646106895742944	0.22477229467735246	0.1987939468576475	0.23997268950757067	5.0082952974227455	0.004180412561045669	0.047056475426124705	0.3859829641083812	0.30034100187494	2.649325264126397	1.658933941153859	0.5754455301565238	0.018875384334398233	0.8279320624899871	0.5901174211436533	2.375785984201248	3.1593646598689675	-37.93976793884181	-1905.9980540673462
2347500	-1955.1124402567611	-1917.763753547757	-37.34868670900408	0.33756073428194155	0.1917972948635439	0.23341220626804163	0.23722976458647302	10.447285027005561	0.004204820667429804	0.43746528403263635	0.50386449187974	0.07607856467555998	3.1177647833096174	0.45612361172212107	0.8490933640067541	0.022889035160178397	1.4011537472278202	0.4515519243837098	0.9714846810694908	3.2187116052635205	-33.33230785257307	-1917.763753547757
2349000	-1955.1452317957514	-1908.1613355867412	-46.98389620901035	0.3387850904849018	0.21228570552038117	0.21871137767426616	0.23021782632045099	10.447285027005561	0.003953503369764048	2.579316599255744	1.8757767451710377	0.04881843994232228	2.9019121680404707	1.1972412230753946	0.8062850415122055	0.44241024377390437	2.2130500249666523	0.5838328045582172	0.5574733969935727	3.3362780312280065	-38.37375584819566	-1908.1613355867412
2350500	-1943.6808953474501	-1902.460348815289	-41.22054653216116	0.34521615742697953	0.20685576150109886	0.2159257765869399	0.23200230448498183	4.396503598580484	0.0035538127737012805	3.4997378117322238	1.167614826674985	0.02887810984449336	0.28464435162312196	0.4159354895214636	0.30784748421865993	0.8723167974347646	0.9739594828414019	0.7010392056027466	0.5574733969935727	3.6705589602130826	-38.42530669997586	-1902.460348815289
2352000	-1961.7201971368838	-1905.7131707427452	-56.007026394138606	0.35513951893301254	0.2258911455421765	0.20013310903688464	0.21883622648792644	5.103328151870577	0.0028973878669319047	4.458458754067881	3.275012015163153	0.045841442020656785	3.044403581467791	1.0828485316810517	0.08428301958103732	0.43041680696175494	1.4357095410574452	0.8744712833355329	1.733171240527059	5.048719852884199	-44.80003557445735	-1905.7131707427452
2353500	-1955.85330178153	-1905.8951163256033	-49.9581854559266	0.35209652001622466	0.24113728877616727	0.1872610059047271	0.21950518530288107	6.44786444074126	0.003876719269466148	3.1217604163544124	0.6733764524454692	0.029732300238259797	1.551127181740681	0.8623611049986171	0.27441439255668165	0.6245000888022669	1.0344135155116267	0.2826697021287016	3.15164974760636	3.8519922962065407	-44.02106833223548	-1905.8951163256033
2355000	-1955.9726102545908	-1901.9038342795402	-54.06877597505054	0.3213307834621778	0.23401780469253297	0.2079485461799238	0.23670286566536558	6.1609404504237	0.003913063195521541	19.241160703825017	1.0178675228681657	1.2192856749139391	1.3207133547331833	0.20738576738468453	0.17385644894537544	1.5100466123188108	0.516962821936929	1.6061683973733736	3.15164974760636	3.6812490614735975	-43.53030076261797	-1901.9038342795402
2356500	-1965.1248242488057	-1903.99008653272	-61.13473771608582	0.3408452819432391	0.23432650972940502	0.20474943962834338	0.2200787686990127	5.47634994879735	0.0034866018810566176	24.222768289453786	0.8213011665247046	1.2192856749139391	2.242985330070864	0.19588582731084073	0.5367652177035594	1.540381483927335	0.3140337758843498	0.4246335329074661	2.9528985469647298	4.030244568734227	-50.04341832012611	-1903.99008653272
2358000	-1955.5579234412066	-1901.9546576512726	-53.60326578993417	0.35682412113684864	0.20046786016174117	0.21144006644215893	0.23126795225925145	7.4017037062693065	0.0035163924075491404	26.947690893273514	0.31824006561482393	1.7776389586123413	2.6594187252191808	0.4259972316884366	1.8929075518163363	1.0471637218736578	0.7674985040878377	0.31543330896367516	1.0145035129850564	3.31148861287517	-41.69546634797625	-1901.9546576512726
2359500	-1946.492848475847	-1899.434897035557	-47.05795144029006	0.34276283101197597	0.21801834839837325	0.20344379828393644	0.2357750223057146	5.492365396507649	0.0036243048557999965	0.4010636829817327	1.8912366494808317	2.0440357667954356	1.2490383964472278	0.17114519118616348	1.8929075518163363	1.0471637218736578	0.9250510987629872	1.3588959185684597	0.7789612610030974	3.4207488250765854	-40.290362345842574	-1899.434897035557
2361000	-1952.178108525618	-1914.6894590909035	-37.488649434714596	0.34939754676558477	0.2070580892747014	0.21404325950204378	0.22950110445767027	6.290966133132343	0.003946461620617343	1.7202461773228461	0.39699741055467214	0.19134555688478316	1.1892630148708339	0.11618053847402852	1.2324590992145248	0.6222401618759483	0.5795003139372891	1.0526311533491401	0.20275256729140784	3.2001322674246655	-34.69079348242029	-1914.6894590909035
2362500	-1938.6532864521596	-1902.3171180304853	-36.33616842167426	0.3372869809519683	0.2200421706494157	0.21923481252029603	0.22343603587832023	4.915417695124159	0.004358497342590071	0.5782725132496872	0.02497247366098423	0.30201205952852417	0.3559487576312313	1.2995922139045202	1.2324590992145248	1.8601536111736923	0.7010940909320423	2.0718234205148724	0.4186124983432872	3.337815529440529	-33.00518673519401	-1902.3171180304853
2364000	-1955.616808963036	-1909.7354680666895	-45.88134089634649	0.34747714574568744	0.24878699149588057	0.19068806385092002	0.21304779890751227	5.262668689148963	0.004243716526868925	0.4680373564113711	0.041377307540317876	0.45713402003565673	0.2316605379050227	1.1128727261737692	0.33346012370158035	1.8601536111736923	1.4661136467655937	1.5729823361977362	0.5541700764161689	3.4132365359080485	-43.21251080237708	-1909.7354680666895
2365500	-1950.1325884463786	-1905.9290702165297	-44.203518229848896	0.34625143652124873	0.20642240420708555	0.2112521435364294	0.23607401573523656	5.222467597857328	0.004086105077389687	0.5911774296847014	1.0421273173273642	0.515819800835042	0.14854184965582687	2.3281430048668788	0.7589867913054856	1.5335676605424131	0.32737935056357664	1.5208548518258878	1.7125763925379498	3.1264991911923636	-38.89933997833572	-1905.9290702165297
2367000	-1958.1735030339898	-1909.7945441324566	-48.378958901533125	0.31931145837870484	0.23046281455336703	0.23232671216559103	0.2178990149023374	6.501480502885369	0.003668006970415504	0.23437451756119138	1.1787954850345783	0.4738039005465548	0.4376629473908262	2.3281430048668788	0.0858178933129742	4.42253376793243	0.7665822140845825	1.5413911811022112	0.3718218797703215	4.109251163166532	-41.45640896607996	-1909.7945441324566
2368500	-1944.9842372374205	-1903.3692334811358	-41.615003756284864	0.3460823760363937	0.22952473416738667	0.21540629050243543	0.2089865992937845	5.913787278383415	0.004626244827174993	1.386940671973913	1.1285293050279803	0.4514743037183996	1.1882019104052541	2.1018591561969004	0.20482024302448065	1.1455130976684882	0.5288404777738049	2.718904072885329	0.19275042249361338	2.9089831455317574	-35.48362333127352	-1903.3692334811358
2370000	-1953.079475178076	-1912.1606075183884	-40.91886765968771	0.298302586483765	0.24355761175878482	0.2118728201502258	0.2462669816072247	6.340934261185499	0.003761364669877802	0.1140877877763937	0.8858170430212292	0.292178873890307	0.829089940129125	2.1018591561969004	0.11561972300092098	1.0748503424594207	0.859814429837863	0.6466951812451315	0.8433225922075295	3.905287745344578	-38.6006638968278	-1912.1606075183884
2371500	-1954.5989095536104	-1909.675383432081	-44.92352612152946	0.3415239565640205	0.22192988955374413	0.21853404292463108	0.21801211095760464	11.019531342159206	0.003988283891113564	0.12332277356589003	0.22364234983512263	0.06407459696213032	0.4637045282061836	0.6054926750414781	0.17713386437633832	0.6309736301733254	2.069305172288504	0.3823447448192207	0.7135565662278083	4.050418534442741	-44.03763719651728	-1909.675383432081
2373000	-1941.3629754519297	-1900.1759911502645	-41.18698430166515	0.3389599478087968	0.22632357293929847	0.2025640770698566	0.23215240218204852	6.814004053685475	0.0036965575818799193	0.5732821833519142	0.46135942101358135	0.008110221150336352	2.7707741504661763	0.6485368978616274	0.8910091408774181	0.43660874868056604	2.069305172288504	0.8635518872818552	0.42799186433936315	3.9874556317739924	-36.65772002333439	-1900.1759911502645
2374500	-1943.757710317241	-1906.373370552339	-37.38433976490178	0.34199376529511055	0.21185692751921364	0.1990388096820815	0.2471104975035947	5.127295357279163	0.004330643783550813	3.384533431049203	0.7514060525080589	0.04232955029149071	1.1849683212378788	0.07979024374090003	0.3339047064667805	0.19214355848833467	1.2139512769168799	1.2714908092864614	0.31687142725311007	3.276040649938764	-34.75909388364715	-1906.373370552339
2376000	-1957.33950528332	-1914.277082302866	-43.062422980454144	0.33331460866241563	0.20220780145648562	0.21850890961398184	0.24596868026711735	4.569094255164339	0.004737076958068052	2.184157798304217	0.7514060525080589	0.04232955029149071	0.75005372801339	0.2879139080427549	0.3339047064667805	1.7753285588331975	0.5524082753047838	2.2597411221007264	1.109863166775285	3.15128441211825	-39.008123624816925	-1914.277082302866
2377500	-1954.5269295357637	-1918.5367043884678	-35.99022514729578	0.34350553587852095	0.22845110367571692	0.2025460268542913	0.22549733359147134	4.368618805268407	0.004438616424012575	0.17687045719266112	0.924867168363976	0.05612922515082218	0.38891005430286024	0.7727503488304075	1.1693501501506312	0.902096733546971	0.32329470229113844	1.7277865184253314	0.6896822927475632	4.071587293043489	-34.83831256724972	-1918.5367043884678
2379000	-1956.8783944310185	-1912.2018519873527	-44.67654244366587	0.35089643988955693	0.22621648371104114	0.18896751517656257	0.23391956122283988	6.856709147851044	0.0035735935247039217	0.22812042014595188	0.8779139940415527	0.018751781239866705	0.3376191514723026	0.9816653053057082	1.2488045507275778	1.309481084669451	0.5698121334908511	0.9917622754984062	0.5250155281482899	3.149685145181886	-42.31634655142956	-1912.2018519873527
2380500	-1965.0718707246801	-1914.6268894432417	-50.44498128143845	0.348542774997988	0.23379808966677135	0.18858106480468625	0.2290780705305549	4.5420944934484675	0.0038281027150528484	0.14338131699789608	0.4275518022086783	0.7519420628739059	0.18091624027864994	0.21122723978071561	0.7258325091807813	0.4111753301830147	2.2715271537274315	1.1248903406015098	1.5238704851029485	4.938807763665902	-48.64344479661692	-1914.6268894432417
2382000	-1962.5909175902802	-1915.0724620588621	-47.5184555314182	0.3428836237334428	0.21800630843305055	0.22203796043718008	0.21707210739632712	9.58514584540367	0.0044733452029348236	0.35847709220954754	2.5612709609624926	2.3796236670079947	0.4330154441412333	0.7666874046764929	0.5481065380421967	0.9955947040399377	0.2251066391165116	0.9644460461068349	1.7734152151194524	3.6060537557536665	-40.80342394751844	-1915.0724620588621
2383500	-1951.720581037684	-1915.6402330362585	-36.080348001425584	0.3469301266676363	0.24435334946961257	0.1912511238506536	0.21746540001209816	4.713201653395492	0.004687596739141534	0.07148260538611824	3.3697010062181616	2.668567919484297	0.42331433608965846	1.2444657320110324	0.4620575581147883	1.2058537347880531	0.14146455730967547	1.5819985946562187	0.38200248098709294	2.7036328988847593	-29.969114406983035	-1915.6402330362585
2385000	-1948.979714205199	-1910.8687572712906	-38.1109569339083	0.3496669837370388	0.24130830175957968	0.20195915235251152	0.2070655621508706	3.612355804429227	0.005163088732383943	0.6173503450374818	3.330188808557074	0.7033534978118385	0.6560958839730089	1.3667281440793118	1.1457491640833506	0.7139815305024655	1.453784522737599	0.980156195960369	0.38200248098709294	3.2755680033003918	-32.505635988516886	-1910.8687572712906
2386500	-1945.6337972072163	-1905.030387374757	-40.60340983245921	0.3456273678304163	0.23402015471746093	0.20505180469973075	0.21530067275239265	5.875164994713756	0.004553888527475243	0.4760791547679632	2.4480985914521614	0.08653504982906424	0.3376614315143177	0.8387819539802001	1.3724903724103839	0.4824735486102213	4.71818983384186	0.48804794227380455	0.5469164656967057	3.4833234747386177	-35.04441310699864	-1905.030387374757
2388000	-1945.9409208296524	-1902.5515339595863	-43.38938687006609	0.31643941547438525	0.22403585176422178	0.2157185627067955	0.2438061700545981	6.503398153688521	0.0037437858856646253	0.8590301368125621	1.5938286948250149	0.14724508806098258	0.19754428786464573	0.9537453139934998	0.7098533833719756	0.04897783086365966	6.611781759985182	0.18925676382465748	0.43808436944599166	3.38725560249543	-37.668802368654966	-1902.5515339595863
2389500	-1953.7917597446813	-1912.3309670255599	-41.46079271912133	0.3392688941510228	0.23143301365944616	0.22127241913424356	0.20802567305528816	8.804744907125325	0.0048530669216274745	0.26905197404215403	1.072958417545365	0.3351616872551414	0.48599066362822435	0.9537453139934998	0.28350377738769666	0.04897783086365966	11.851370899342506	0.3283217240547952	1.2847353710548595	4.189075636111845	-34.62273231827494	-1912.3309670255599
2391000	-1952.6092859492817	-1904.2170379448858	-48.39224800439598	0.3290846758810841	0.23623475547123496	0.21739244280609865	0.21728812584158302	8.192532775177558	0.003498929912307061	0.49309531539674106	1.537403280092183	0.26769867338560943	0.08033163732148743	0.9842804676135689	0.28350377738769666	0.6388835711454082	13.791115063370457	0.23574255271956462	1.40510774391555	3.938291446389063	-39.196849488721455	-1904.2170379448858
2392500	-1961.1890969011004	-1905.141239915	-56.047856986100356	0.33173772722486633	0.23210030602688633	0.20287333160670815	0.2332886351415399	6.29568686113746	0.0041362385606156845	2.3294244273713947	1.537403280092183	0.5534274573538093	0.11682062519035112	0.5593025536016145	0.4903994025717773	0.507511562447072	10.779610569993645	0.350804476813627	3.114434316773896	3.6701250762396924	-45.86179156286309	-1905.141239915
2394000	-1954.5336910828307	-1906.7185649382893	-47.81512614454143	0.3338962956321156	0.22014734157007732	0.20354249210957717	0.2424138706882306	6.275773741764354	0.003068934818153827	1.0322759117058509	2.1802818310513836	0.6224861073278626	1.3696397691448277	0.3611458269452871	0.524820065815164	0.11446250793093536	8.256840312908755	0.340027001644881	0.7613513971540853	4.400459958601257	-38.68289592336257	-1906.7185649382893
2395500	-1970.951704553502	-1914.2776312976107	-56.67407325589133	0.37602652459481545	0.20797538420418504	0.21067685652725196	0.2053212346737482	6.434885914538971	0.003539178614374163	0.7193965402578455	2.1297219786818244	0.6125129352693094	0.6886434030318984	0.41059571354509994	0.6954961221726538	0.024201656998959625	4.740548587398714	0.49380691959923423	1.0354497458810241	3.930547274866258	-50.462987689849946	-1914.2776312976107
2397000	-1944.8433930911112	-1907.3948887456027	-37.44850434550866	0.3418229950597194	0.22795595222004572	0.22485429722054207	0.20536675549969344	5.47877249532493	0.004258554124121179	0.13713000486541735	0.7022331924514178	0.17116080024569305	6.336052907148421E-4	0.2533373940776469	1.3972636354590113	0.058436167935890834	1.6760912464359419	0.38546120575622866	0.43144804108765406	3.8232041020166214	-37.943244731200174	-1907.3948887456027
2398500	-1953.0174327639766	-1906.3964316523427	-46.62100111163382	0.3663965934720008	0.2103385979395178	0.20972626306223516	0.2135385455262469	4.075680749398122	0.0038753165968792506	0.4031525767406688	0.1360846112986926	0.43909550945442527	0.34917310364928983	2.8213675590595675	1.8556528268250148	1.0387926236652847	1.8344259718139346	0.8031067733142853	0.6368890717986644	4.1292642943219535	-41.92737799832574	-1906.3964316523427
2400000	-1944.2507219963418	-1903.4236451738568	-40.82707682248503	0.35532586608198646	0.194941773641648	0.19999933479425688	0.24973302548210935	5.554882281249081	0.004422500941565342	0.3763743567495774	0.8588661377431305	0.7378944908142016	0.18233557618183321	0.7872103102866654	2.1386174686279147	0.4202515200083368	1.373337968476956	0.6854798111543102	0.5801958374633505	3.4062033912408256	-38.131442936672	-1903.4236451738568
2401500	-1957.2240062897035	-1910.7553227719961	-46.4686835177073	0.3397837428158713	0.2282506209858482	0.19490999089332348	0.23705564530495765	5.318496238632506	0.00327353734854907	0.4824102787056689	0.7133775608240325	0.3590608472009308	0.5417708646662228	0.26122273230150567	1.4983447902105895	0.7394955420907152	0.6463375072796945	1.9661608407066518	1.007879283704601	3.9176286246687573	-42.76585056147822	-1910.7553227719961
2403000	-1941.44921024802	-1908.7193132123434	-32.729897035676764	0.35194636532358425	0.20875759198024382	0.2161335486132099	0.22316249408296263	5.5233665748787	0.004226769090983519	0.449274363513069	0.41043281242954177	0.05424454627726095	0.17249689560043027	0.09317551771004304	0.34937953239757014	0.32402727229516687	0.6905568205420664	1.2505196639928418	0.5686787215475101	3.738015002919226	-33.71333808506692	-1908.7193132123434
2404500	-1947.0952846835828	-1906.4632155760728	-40.632069107510056	0.3553188551146009	0.22575434989102536	0.19092108770360552	0.22800570729076883	9.360755826892943	0.00422818259630991	3.3133075542193398	1.1391019648536118	0.016973353053695982	1.477640338956633	0.4782455067434743	0.7014739580025781	0.028453430902034536	0.3610920153291962	4.340914607191707	0.5686787215475101	3.4338701389782353	-34.11073548053559	-1906.4632155760728
2406000	-1947.8823251787069	-1903.5326489012793	-44.349676277427605	0.3363846763909356	0.21810325563770275	0.22482233853149325	0.22068972943986898	7.026465673163252	0.004570046499938047	15.707623771977719	0.6673021670516553	0.004585328637051223	1.9788782307892778	0.22545594334080296	0.8218697261712199	0.050340987292995444	0.9940477840309241	1.344149659040611	0.8451488821454929	3.155344803251792	-37.67008621405739	-1903.5326489012793
2407500	-1953.5811622213776	-1907.1748469410593	-46.40631528031827	0.32265707463853815	0.23260699224056472	0.22727381161200932	0.21746212150888825	5.773886567055308	0.00431678086829192	3.9029803828251555	1.1138103615262347	0.15797348318590684	2.77545978736942	0.01551648026925425	0.7641059664623989	0.024306355295387935	1.0948400175036612	0.4145863555143661	1.1856321545160096	3.617986067589419	-41.39645501893546	-1907.1748469410593
2409000	-1947.8927847452665	-1903.5120448154275	-44.38073992983893	0.31552866882759883	0.25130029459485054	0.20202360558373	0.23114743099382104	6.6888294382116795	0.0036788683330176344	0.9051841772966521	1.7488065761128684	0.15987731950332007	2.19614066538613	0.014176174279907907	0.6686307441771279	0.03124861820792631	0.6888509699781535	8.046420010604729	0.6833430481968578	3.3122516730834586	-36.585838835134915	-1903.5120448154275
2410500	-1944.7145748291337	-1905.7350375298697	-38.97953729926397	0.3256940420550534	0.23773255515651195	0.20967324769946824	0.22690015508896677	4.671479794844547	0.003992461263445928	0.12915163881935796	0.8985027097970033	0.17313995387403885	1.1488456191927103	0.019899146529634114	0.4116743598414797	0.08074975225987766	0.8845915799353248	0.982356041178474	0.4360554067505601	3.926079696832197	-39.747612326064875	-1905.7350375298697
2412000	-1947.5684861938337	-1905.6545829715642	-41.913903222269504	0.3135897478861028	0.2215219742000053	0.2244810501200424	0.2404072277938499	3.9159802609691043	0.0033929974105880393	0.14263815826590634	1.997896564373006	0.07136235394076589	0.5568577238737753	0.16292901372529225	0.4707112161975829	0.09063562547261131	0.7924938793366461	0.7824143691208064	0.9259405058042474	3.5563680080490054	-41.500630091449345	-1905.6545829715642
2413500	-1960.6317545693248	-1915.2791507349837	-45.352603834341224	0.3530563555373084	0.23280877719137105	0.1916695607572291	0.22246530651409185	7.285232716910736	0.0036282947699173853	0.12395298249457674	2.5235783606359927	0.045680049947151004	2.122717750383888	0.05635289138997138	1.5804795368633595	0.3151908420890217	2.690573382464625	0.4242719161851138	0.7675719542535928	3.364074425224294	-39.817119426453914	-1915.2791507349837
2415000	-1947.1715555044198	-1903.5703272423098	-43.60122826210989	0.32918077188582134	0.20767743612515868	0.21211277402129994	0.2510290179677205	5.826960975227156	0.004588786196952088	0.18431234712580458	3.2915068231994353	0.3481606591908692	1.186520629896647	0.5834000943382799	0.3294636409694086	0.022933202148989765	8.651347951550393	0.5487490749437947	0.6291458824830114	3.242827571508316	-36.705396773758665	-1903.5703272423098
2416500	-1948.1932678804562	-1908.06539834825	-40.1278695322063	0.3472827236356533	0.23663713881267015	0.20400309222887184	0.21207704532280527	6.581215123898489	0.0042082851317329206	1.913449713031395	0.4082329898682555	0.7650001059546764	1.089013315089751	0.47038047392108917	1.4881842558102725	0.17979700107508614	1.5994966686331482	0.3617392467109052	0.40669513411458963	3.9188682590388466	-36.380505773191736	-1908.06539834825
