Sample	posterior	likelihood	prior	pi.0.A	pi.0.C	pi.0.G	pi.0.T	pi.1.A	pi.1.C	pi.1.G	pi.1.T	pi.2.A	pi.2.C	pi.2.G	pi.2.T	kappa.0	kappa.1	kappa.2	mu.0	mu.1	mu.2	clockRate	Theta	psi.height	codon.0.treeLikelihood	codon.1.treeLikelihood	codon.2.treeLikelihood
9262500	-6054.509638625493	-5468.796010772288	-585.7136278532047	0.5299505630852187	0.20768701407428614	0.09084958728545614	0.1715128355550351	0.3021110315119315	0.426101419847012	0.09868224810964536	0.17310530053141374	0.31617673945289015	0.39597402435488155	0.0875231049279937	0.20032613126423623	9.808667374217722	1.634598215320675	3.2129803597369535	0.7322366191305151	1.0055006549642103	1.260987662186844	0.0022078098312024565	37.648599909149034	58.48274823165651	-1438.3802449148736	-1772.585784147556	-2257.829981709858
9270000	-6091.2026071434875	-5495.874618208631	-595.3279889348571	0.5009978959933388	0.25047633965316235	0.06436187455985663	0.1841638897936384	0.29927453601764403	0.4447114360244905	0.0821508292159103	0.17386319874195774	0.2836975663929154	0.4112296530333498	0.08572202626164954	0.21935075431208695	9.300611057211231	5.914915427307454	3.0201589839029026	0.5709574098133735	0.9662211227306459	1.4607784075027064	0.002449063545850382	35.80740334478035	56.93447468503804	-1444.0817504517875	-1791.248964084127	-2260.5439036727166
9277500	-6077.303088840454	-5462.283348618835	-615.0197402216189	0.5043601429585381	0.22903378045850914	0.08699836456899743	0.17960771201395143	0.3047712704962178	0.4163289470025578	0.10328197371545383	0.17561780878577316	0.3133858457667136	0.36427635976726613	0.10231208238349582	0.2200257120825262	11.782515960031748	5.620311909877385	2.941261346903632	0.5842501072533475	0.9575160255131596	1.456254105839457	0.002097265939842177	37.19440990880277	53.126666499889936	-1439.1600608264307	-1777.166296523126	-2245.956991269278
9285000	-6069.97559609667	-5466.953060859099	-603.0225352375708	0.4655039807909218	0.2540303482313614	0.11412337540470285	0.16634229557301008	0.327727029784153	0.4297873277722786	0.1004606779251095	0.1420249645184614	0.3233750924764993	0.3670470663669059	0.08532659727557561	0.22425124388102097	10.219247189577061	1.8384119024044012	3.1635377546523746	0.7154419645741799	0.9329893539578837	1.3502136432039997	0.0021098838037515526	35.699845729827445	57.37223034056031	-1430.0272962976508	-1789.5903107577	-2247.335453803749
9292500	-6074.238359351618	-5466.6973260802515	-607.5410332713665	0.4544920159911156	0.23026238827203271	0.11414509200173234	0.2011005037351155	0.29991133247825796	0.4226120996124957	0.08170296921085438	0.19577359869839447	0.3410846620969681	0.3630131142379466	0.07030643950351637	0.2255957841615708	10.255857094840144	4.457145447594371	4.853192377042641	0.6874511736139979	1.0202731896400739	1.2907873090012285	0.002283887296980565	38.36193018090178	54.172326045425244	-1433.4026636055091	-1781.0813950244958	-2252.2132674502463
9300000	-6078.715783222505	-5490.376385171847	-588.3393980506579	0.4593909192556544	0.2396976871496658	0.12198234318575439	0.17892905040892154	0.3169968994004884	0.41940636799830827	0.10106577545523981	0.162530957145966	0.3100890213502227	0.38799737005797014	0.0887944242674307	0.21311918432437835	10.255857094840144	0.9341486477231582	2.258477579136469	0.7398883209772925	0.9548717857736373	1.3040012662061007	0.0023713593952527385	37.001780872392224	55.799750695796455	-1437.140306150212	-1788.6377419679434	-2264.598337053692
9307500	-6078.72547947379	-5478.939533661642	-599.7859458121486	0.486566138246886	0.23008334915972087	0.0837635863102958	0.1995869262830935	0.3286593421848952	0.3877657872990387	0.09903797145964788	0.1845368990564207	0.3158901019448696	0.38919722063642287	0.08762546583507244	0.207287211583637	10.146926507633582	6.898784255573298	3.8654325206512445	0.6600489466207804	1.0222595222720592	1.3160727165672552	0.0022658698164599997	44.90641423981948	54.71403631208912	-1445.6200725224862	-1783.1654872441927	-2250.153973894963
9315000	-6058.768469950015	-5472.01811281571	-586.7503571343051	0.49929808598614966	0.19572879534848558	0.10514094534938322	0.19983217331597772	0.33355000576784377	0.407202613249248	0.10522186679908364	0.15402551418382707	0.3237661608530249	0.3681416077839887	0.09505812348150039	0.21303410788148788	9.46293879344023	1.1896378219326462	2.784320952567304	0.7851353254321694	0.8971989411242037	1.3166425683266327	0.0024166418090381847	33.81937190469183	53.2076380484793	-1443.269949689142	-1782.4152853043415	-2246.3328778222262
9322500	-6069.043672796824	-5472.6003714496865	-596.443301347137	0.4975094644823143	0.24081373213977378	0.09724802315625972	0.16442878022164853	0.26863769635151824	0.4487419963287067	0.09866496998653904	0.18395533733323832	0.3189561235727768	0.35281255285242064	0.07286188149181926	0.2553694420829852	9.700760873201999	1.705561621959027	4.256892063921257	0.66128875036522	1.0136038784226902	1.3234944604995387	0.0022295220255400287	38.693298750278174	60.36790287052001	-1440.6175020159842	-1777.8516700237753	-2254.1311994099274
9330000	-6060.359554946349	-5477.705678845377	-582.6538761009713	0.4763831463367684	0.258549465295049	0.08802269546721044	0.17704469290096836	0.31096790483194797	0.42886955437890073	0.0872329877799287	0.17292955300922486	0.3198030553550478	0.4035371938253681	0.07651666768467837	0.20014308313490756	9.526054734002496	3.007584347122443	1.4226911000644544	0.6763232145812075	0.941993106112159	1.3801423612808252	0.0023213040415618106	32.11230853260137	56.63402494235329	-1443.0579150168387	-1783.9574851825073	-2250.690278646031
9337500	-6057.978168262497	-5478.075140011459	-579.9030282510383	0.44498588504457703	0.24393346644189298	0.12722435946679914	0.18385628904672716	0.2952123919021314	0.44379891130010346	0.0828038991343526	0.17818479766341475	0.32602344973527714	0.3613602627924666	0.0849334686291659	0.22768281884309233	10.374136348496432	1.955222717910303	2.3817318292813385	0.6307632803560064	1.0302716080463945	1.337206841504052	0.002539292907491552	37.2046107748371	57.16152864897918	-1431.7098172332671	-1797.9234608214056	-2248.4418619567864
9345000	-6059.644885412164	-5476.69849670265	-582.9463887095133	0.5212500607415669	0.21681985856810698	0.09672344889542904	0.16520663179489342	0.3349692296883378	0.41338805557823927	0.08641121399587384	0.16523150073755122	0.35361472282191553	0.38954661627399007	0.07635324034446522	0.18048542055963115	10.633201352700182	1.6051874172319354	1.3570355142366146	0.6698952918468548	0.9224241492006805	1.406108631770779	0.002334511915692306	39.37983533233696	55.88971073565614	-1438.2632708880053	-1792.5142696347002	-2245.920956179945
9352500	-6071.5870538685485	-5481.206479253544	-590.3805746150042	0.4994784856996099	0.23386525345976658	0.10545001260182915	0.16120624823879068	0.29281042414568087	0.4092964577947647	0.1006802627792291	0.19721285528032748	0.3229756982692066	0.37464933184120913	0.07852797209709508	0.2238469977924912	9.758343560952301	4.012194983499395	1.4807029843036827	0.646454797684464	0.9451476896601645	1.4067139640729125	0.002168140787876809	36.105461256936756	55.97265102632531	-1438.2267249035888	-1785.933365751505	-2257.04638859845
9360000	-6078.460945528567	-5493.186590021268	-585.2743555072996	0.45991896558233697	0.2817946078351452	0.07199519788814196	0.18629122869437223	0.29870546564211137	0.4507787251610242	0.09755458216809221	0.1529612270287744	0.2839823499224074	0.40367347516493823	0.0836606512017287	0.22868352371092773	10.650441907688885	2.5403028718847267	1.7212978317394303	0.6877405766767413	0.8118213259683297	1.4989511477200523	0.0023597601546809788	33.13521973133251	53.09388939999973	-1441.0981510768997	-1784.3727411739476	-2267.715697770421
9367500	-6047.947358947931	-5463.738947888165	-584.2084110597657	0.48837975449132565	0.24792796370859432	0.09389179191217942	0.16980048988789698	0.3114217399402574	0.43816280943319547	0.09708779984946794	0.1533276507770813	0.3337367306804475	0.3858862250409711	0.08373795421935455	0.19663909005922886	9.869343343071689	2.733386941061947	3.4299552314260833	0.6904493211567975	0.9754791346083644	1.3325974933832	0.002263026232724748	34.61631720786301	53.38203904551364	-1429.7996776129087	-1778.7652114123052	-2255.174058862951
9375000	-6075.389792964716	-5498.312966147401	-577.0768268173151	0.4365552913844484	0.2938105559320646	0.08371931077077152	0.1859148419127118	0.3181356709155742	0.43627190500001417	0.06639213069319234	0.17920029339122145	0.288004914447432	0.41122478609309177	0.07861870520086198	0.22215159425861616	9.571373620944081	3.486734476743306	2.7549461954799686	0.5352897464404339	1.0309137134838964	1.4315836341063346	0.0025349820792025766	28.998649143583854	54.34579840246479	-1442.0932117767718	-1787.2777170137922	-2268.942037356837
9382500	-6050.894292949346	-5474.144903972203	-576.7493889771429	0.5020116891834809	0.2223360107595473	0.09641499712161009	0.17923730293535792	0.2884259627031179	0.43531804202811375	0.10620228541186523	0.17005370985690535	0.2898302905162355	0.41845976514600297	0.06166454182029098	0.23004540251747235	10.6549540316771	4.672752076476042	2.2534267694487826	0.6631024497857044	0.8439297900886094	1.491363486077043	0.00246634088701445	34.0086184649172	56.72620416203723	-1434.720484338867	-1779.1311953461668	-2260.293224287169
9390000	-6059.474688969622	-5473.151046200106	-586.3236427695155	0.5087068477510495	0.24156081645845753	0.08461394113614955	0.16511839465433975	0.29977661456029564	0.3824971294838481	0.1184410285586233	0.19928522739723514	0.3112940044561158	0.3804449130035425	0.07376954447606462	0.23449153806427886	9.53106216413057	2.7237013977248705	1.7802781977884876	0.6531376246648231	0.9999569912188571	1.3452536585194823	0.0024656384033936098	31.351101767048387	56.40712688911297	-1435.8180107676355	-1794.2252909537933	-2243.107744478677
9397500	-6057.3594750056545	-5470.5696221672915	-586.7898528383633	0.45854889705349117	0.2604234870027957	0.08483874932847137	0.196188866615238	0.3430918001365111	0.41672043135951986	0.08601513877481483	0.15417262972915635	0.29380140698866114	0.38272032008154416	0.08522285664948116	0.2382554162803153	9.639348999728933	1.965545391442027	3.81291463314286	0.6657448934643813	0.9258929150397498	1.4067705005123625	0.0023045079680939795	38.15227086040175	60.50137081162638	-1434.8695019033898	-1780.671544156666	-2255.0285761072355
9405000	-6055.77731302956	-5468.804472470329	-586.9728405592315	0.46198113386122996	0.24911569009443388	0.10519574665224102	0.1837074293920914	0.26877273076946334	0.4418327845312108	0.09826498102557153	0.19112950367375645	0.2872434536670306	0.38539173556801637	0.08203276631699538	0.2453320444479594	9.639348999728933	2.1838206403389693	3.038203277395474	0.6709524639089081	0.918573444343737	1.4089071987183466	0.002504544916330681	42.086090776657386	52.5572605036055	-1436.3524939779263	-1779.776826197936	-2252.6751522944664
9412500	-6072.150273235801	-5487.929198674287	-584.2210745615142	0.47732500442210646	0.2175388985902132	0.10379465675275737	0.20134144023491923	0.355477361767007	0.3706796286591899	0.10444723948674148	0.1693957700870637	0.3086830269661995	0.38830094299926726	0.07360156215556511	0.22941446787896977	9.639348999728933	1.4355484443237305	2.1717131468274857	0.6753019116000712	0.9183750887000035	1.4047768183265892	0.0021664664683439887	36.58262945556917	55.48510011855969	-1439.4820960540683	-1782.688378136707	-2265.758724483512
9420000	-6063.094330041875	-5477.238340590653	-585.8559894512221	0.45832832587763017	0.27570681102365147	0.10593960199273016	0.16002526110598447	0.3072621825432068	0.4118304331377607	0.07799564557866037	0.20291173874037427	0.3079857189640168	0.3768348548388656	0.0865604898503395	0.22861893634677982	9.639348999728933	4.803520927918509	2.4361630901725913	0.6828498033325563	0.843923990168649	1.4717159674670421	0.0023807700285880555	37.09591204059625	54.84985558340381	-1436.226723025254	-1776.3767930619056	-2264.6348245034937
9427500	-6051.766059070311	-5464.727254842537	-587.0388042277739	0.4790719100587853	0.22918181420585762	0.10154865780575255	0.19019761792960083	0.3405822645009009	0.40470133172041817	0.08176625126374475	0.17295015251493834	0.3085895147738764	0.38306720184536575	0.08347459302486178	0.22486869035589774	10.801615365482022	1.8998857772080808	1.0994500195770605	0.65543011688361	0.8792470945855242	1.4636819795636422	0.0023913873310105684	31.665589526836953	57.677684286293854	-1430.3137537208593	-1793.223703249702	-2241.1897978719753
9435000	-6079.616069104974	-5484.725324455907	-594.8907446490665	0.4704220557712351	0.24540330684615733	0.11861089056924821	0.16556374681335573	0.31375485273890774	0.4347888715888642	0.09398175157992807	0.15747452409230212	0.30603763455963495	0.3947943254827744	0.08766359370807858	0.21150444624951378	9.55619965004112	1.2837086546720597	1.451670648389444	0.7172438604721318	0.8835857887352838	1.3978238929853062	0.0021877816895961057	36.460356086846204	62.484287915126046	-1445.3970092768325	-1789.744655921776	-2249.5836592572987
9442500	-6102.0655511789255	-5492.103648158183	-609.961903020742	0.5010209189334713	0.24039898424506603	0.06652263650167074	0.19205746031978824	0.2887648058447392	0.4481461372987518	0.09877278802403554	0.1643162688324754	0.27091078368276844	0.3826851946051655	0.11064823335435392	0.23575578835771388	9.55619965004112	2.5699350956546194	1.5063685068722088	0.6655079584050061	0.9990849027937634	1.3338143195555372	0.002119965371812689	37.48264071305431	57.19598109579867	-1450.1665497671966	-1784.1927186909054	-2257.7443797000815
9450000	-6097.38681426963	-5493.212918943987	-604.173895325644	0.4478242984208745	0.21813866590180178	0.1212479488504904	0.21278908682682968	0.2708904121840663	0.4281683288276342	0.09448457946274406	0.20645667952555738	0.2660077414986503	0.44532404069471054	0.07620543328195868	0.21246278452468223	9.234822950768006	4.840523464344123	5.8151040703094115	0.7314495644612374	0.9762965969075706	1.2909750270333855	0.0022349641523010627	45.16882852333727	55.624119227716136	-1441.1530010254276	-1791.1915074733179	-2260.8684104452414
9457500	-6068.583356738057	-5474.678482363372	-593.9048743746854	0.44873979719683055	0.2275553200011263	0.09776014764284696	0.22594473515919256	0.28377488324367234	0.4155524328596077	0.09554868956015551	0.20512399433656642	0.29091669395455566	0.40786091979738803	0.10363002095006692	0.19759236529799118	9.59416392488892	1.4134068360820506	2.5410039390073123	0.5839449090802256	1.0750114604463101	1.339062415754796	0.0022243191411410123	41.56307820791082	55.75279414029016	-1438.6202264575259	-1784.573740833136	-2251.48451507271
9465000	-6065.868494555172	-5479.118443123438	-586.7500514317339	0.5079940311687717	0.2507255475762956	0.08501080750050481	0.15626961375442422	0.34378339689413584	0.4277188232879562	0.07265832856108291	0.15583945125682702	0.3060802889553823	0.39159316661552424	0.07086282400087082	0.23146372042822438	9.566554302509347	5.092990937812898	2.0563552353047503	0.5999294565657837	0.9564368129075282	1.441728632700808	0.0023507761800811208	33.93720448443099	50.78055015368779	-1439.9418324840042	-1778.4400314133418	-2260.7365792260916
9472500	-6053.442306120662	-5480.724523473145	-572.7177826475166	0.5171493197389709	0.24464182265802867	0.09688114980518851	0.1413277077978082	0.28245483141518124	0.435462895838839	0.10891483027141001	0.17316744247457164	0.29868097735237376	0.3978340809124874	0.07513208978976849	0.2283528519453722	9.467348881356306	4.080710880254139	4.486489379029436	0.5824805975194421	0.9887958956947206	1.4267353191549745	0.002517741548733854	30.57383994061949	51.60400868953468	-1444.7247675154413	-1775.3706318447282	-2260.6291241129757
9480000	-6057.676828510329	-5481.314126409738	-576.3627021005913	0.45170075199669796	0.2712222231530459	0.09012053678688804	0.1869564880633643	0.3154468608332057	0.4157193315021379	0.07936730551111054	0.18946650215354774	0.33929824105922385	0.3427880467952611	0.0799145717716531	0.23799914037386374	9.635932027559715	1.7317851485140392	2.3544508507729014	0.7106134707103002	0.924587037333927	1.363421460863914	0.002332250418629716	31.41401417457613	53.49049306746066	-1434.6212027110068	-1774.3283819200092	-2272.3645417787216
9487500	-6073.654642841656	-5485.64510447792	-588.0095383637365	0.4610787784960886	0.2693279389430182	0.11737241792978481	0.15222086463110465	0.24953409980372668	0.4588110291455636	0.09300312070678993	0.19865175034392177	0.3457427913773439	0.3508557174537864	0.07859635134916426	0.22480513981970723	10.454045565747426	2.4968019781682282	6.175750932512869	0.6689883526914778	1.0788998281836584	1.2505355731852963	0.0024162777663762616	34.63089267186362	53.97197717788839	-1437.84216857629	-1779.9898961314636	-2267.813039770166
9495000	-6067.972345989981	-5484.2091665945445	-583.7631793954364	0.46873219354784845	0.23544631118610845	0.09537237045406423	0.2004491248119751	0.3029163248355665	0.4426910214205835	0.09447484033775838	0.15991781340609357	0.3123453731894558	0.3531496270113431	0.08759811030858974	0.24690688949061307	10.241910316765633	1.1461166300666275	3.1646632452142724	0.7282627877255609	0.9693795184480252	1.3010637071012945	0.0023596111103504672	35.05633251248424	54.24412320789338	-1433.2979637381857	-1778.6493545795415	-2272.2618482768166
9502500	-6068.856783213179	-5482.500264886333	-586.3565183268466	0.45277854985978144	0.2343359659071485	0.13348197223737182	0.17940351199569451	0.3039120071446256	0.4499388025759821	0.09615694780440928	0.14999224247498494	0.3219242975275469	0.3825531938171477	0.09339109774174699	0.20213141091356016	9.953640707137076	6.242799996344905	2.73896822155035	0.6428055161084214	1.0398945328111358	1.3155990249666702	0.002263562859049708	30.524141135363088	55.66937152526644	-1434.497139628485	-1781.6404028972577	-2266.3627223605904
9510000	-6071.912055514165	-5485.259923797194	-586.6521317169722	0.49022380344235506	0.22097239920520945	0.1079641429693479	0.18083965438308378	0.31804685468328514	0.3899267878892996	0.11514344255298371	0.17688291487443347	0.30025035561155683	0.4149102914357871	0.0703147009758086	0.21452465197684917	11.351846136935304	1.966354448772321	8.893826412055517	0.712924969875464	0.8433156766014449	1.4423923295701142	0.0023940310221282884	38.808834326253915	55.03648166274659	-1439.9149537796575	-1786.230891721484	-2259.1140782960524
9517500	-6074.215557566318	-5475.025422650184	-599.1901349161342	0.49887951173910755	0.2333669963087018	0.08335061984765099	0.18440287210453588	0.3153511849304149	0.45007912963413865	0.07961915917080285	0.15495052626464556	0.3083433477413817	0.411605150754824	0.0832554718397006	0.19679602966409532	11.678477940644687	1.884720274289306	2.2439572109216415	0.6449379286740061	0.9152805148038864	1.4380907847538855	0.0022663407676231347	46.280955379535015	56.43020242955754	-1431.8321406889656	-1787.5733508981934	-2255.619931063025
9525000	-6071.712479963778	-5489.116923455792	-582.5955565079859	0.4303866717892876	0.29568933468312536	0.10404781152200043	0.1698761820055828	0.34122031165080885	0.41583791022621447	0.07656270552439921	0.16637907259857948	0.30420917612744897	0.3679959598231248	0.08848291999696005	0.23931194405246786	10.770890533874935	5.331584160018988	1.6173186289085706	0.6607093443375123	0.9364164755713444	1.401258510302271	0.002439805604769196	35.680153703318815	53.22139110448035	-1453.8993727555828	-1785.9116318372173	-2249.305918862992
9532500	-6053.0063825100315	-5475.372381651514	-577.634000858518	0.4766779406513795	0.23309582151628874	0.09916841945902047	0.19105781837330746	0.29470347107943273	0.43882270374375615	0.0930184500315609	0.17345537514525222	0.301191732799991	0.39906697414101344	0.09773151905019717	0.20200977400880005	12.33536421114073	2.5098370032080934	2.204471597625513	0.6482980320586543	0.97857062946066	1.3714565672047712	0.0025789256492086718	34.17085173715905	53.224889790665856	-1433.808314917431	-1788.6752413971994	-2252.8888253368827
9540000	-6062.345723815175	-5478.722509908331	-583.6232139068438	0.4737252027849091	0.28817726545381817	0.08727366996449834	0.1508238617967706	0.26874491780821885	0.42727210456869763	0.0965694490327154	0.20741352859036996	0.32433727305673493	0.3815686526200887	0.07637179698689571	0.21772227733628233	9.24540259076301	0.8667124348912932	2.3099039326359385	0.687756204868207	0.9517588557173473	1.358998064199529	0.0025614474821125935	36.1678322684146	55.01848457072977	-1433.0732961443034	-1788.9210082936663	-2256.728205470361
9547500	-6081.294622142771	-5482.654877088813	-598.6397450539578	0.48679351681924793	0.24392781182848247	0.10654572527339223	0.1627329460788735	0.2939795562757426	0.40886040467010437	0.12127057873359344	0.17588946032056132	0.3424075475031568	0.3764538978738643	0.07668710531441066	0.20445144930857004	9.49670979211253	1.6039121608961258	4.767835732646436	0.7978688590550147	0.9333116569817254	1.2678569547206615	0.002344827524584746	44.99367345395573	56.67872402286759	-1435.5328504952104	-1785.0657694567751	-2262.0562571368278
9555000	-6065.147189563074	-5476.303995257938	-588.8431943051352	0.46722022895453774	0.26717213837943693	0.0904373832143321	0.17517024945168944	0.2984547509388014	0.42951367683758207	0.10345381300521773	0.16857775921840049	0.34344640736776283	0.36369973413749523	0.08442321233573748	0.20843064615900625	11.87136022778313	2.444276960045529	2.127974690087341	0.7045993937109115	0.8973218487154988	1.3966720880198287	0.002400220660726199	36.44524870438426	54.59694133006896	-1447.3907613696397	-1773.4114805420545	-2255.501753346244
9562500	-6071.548248286606	-5473.738773974797	-597.8094743118093	0.44436342191017236	0.2581633645510669	0.12618429064135603	0.1712889228974009	0.33199104775869703	0.42897408635608697	0.0883746740878772	0.1506601917973405	0.31296914168219425	0.3994356272352437	0.07917450324391792	0.20842072783864599	9.88643522921245	1.860766348322027	1.157307340246022	0.7037056715672787	0.9016429106501391	1.3932404924090898	0.002257008787243333	46.27533884241116	53.69639261655135	-1433.7136374932447	-1784.3813213713875	-2255.6438151101647
9570000	-6066.619594536782	-5478.449533075289	-588.1700614614924	0.4704955024529983	0.2527846901111231	0.115159273370208	0.16156053406566684	0.3239768729662581	0.403611947473658	0.09670979327419772	0.17570138628588797	0.30934666608767625	0.39228654508518934	0.08264738441199834	0.21571940441513796	9.88643522921245	1.9407777670486765	2.501325484553923	0.6720910605460431	0.9683090951266641	1.3580383731870325	0.002347442784370202	33.92248570205667	55.27270345167028	-1438.7387441262845	-1780.838050417606	-2258.872738531398
9577500	-6063.417490287268	-5471.123943289497	-592.2935469977712	0.4792305709857297	0.23113181758635584	0.09710720012724779	0.19253041130066295	0.30643618246377263	0.43533690439030626	0.08219307401925692	0.176033839126666	0.29764692232719436	0.37734676117344607	0.07820384304769523	0.24680247345166625	12.039103508425761	2.207391389364877	1.4715492780767268	0.6735425088641089	0.902763234783475	1.4221396968708133	0.0023826735185922474	38.33579727244975	54.92915447422499	-1437.3057009438185	-1782.9568621743706	-2250.861380171308
9585000	-6078.460009111878	-5490.223599784511	-588.2364093273673	0.4462675877328962	0.27424791891309075	0.10281487294210546	0.17666962041190387	0.30195666609028826	0.4292261672016882	0.09400387863307652	0.17481328807494884	0.32031172670438635	0.38553440736494815	0.08338309466186282	0.2107707712688047	11.012164959356566	4.265850588578611	2.8552705876410385	0.702370161441699	0.935569819747238	1.3606427338655442	0.0023106092089227545	33.567599835290466	54.87254433472086	-1444.8767299090732	-1782.7823357148193	-2262.5645341606187
9592500	-6074.215079506956	-5473.11619691188	-601.0988825950753	0.44163544928777576	0.2213799967539442	0.1283592407208099	0.20862531323746647	0.2934369949498321	0.4290668792587413	0.10229536414861623	0.17520076164281223	0.2915691494134801	0.3879560124736864	0.08277675815322416	0.23769807995961145	9.490519305476914	2.5088404106986566	1.6410895425378158	0.6703479058222658	0.9915571944946006	1.3365251278060937	0.002353873227176609	44.41582502076633	55.47978312688244	-1438.074123145685	-1778.8967064696799	-2256.145367296515
9600000	-6073.837914642917	-5470.941525098022	-602.8963895448951	0.5189281896447101	0.21570526569223986	0.07665437928921177	0.18871216537383448	0.30248851463148246	0.4048322783920536	0.0974236481115855	0.19525555886488027	0.2920477993950779	0.4007711618305298	0.08133829716427401	0.2258427416101204	10.040595098346362	4.698208398111392	2.6806030947478754	0.6817694789712146	0.895845147061139	1.420869990534173	0.002249629586057426	37.13249775301638	55.253296337832026	-1435.9547216461626	-1775.3471331608766	-2259.639670290983
9607500	-6069.175444016688	-5482.1010248503235	-587.0744191663647	0.47179511081853964	0.2567635081270993	0.09498612348208499	0.17645525757227226	0.3233774625559787	0.39969437431641186	0.11678940962620409	0.1601387535014072	0.3269163512743471	0.40367540434808274	0.06850842024148919	0.2008998241360832	10.648676917507245	3.2869659159133016	3.6538461050130886	0.6327785671468196	1.0301768913467262	1.3352958680166744	0.002362924478718619	30.951900448716682	53.5499700997057	-1452.0519456836387	-1785.7989357110935	-2244.250143455591
9615000	-6064.323939282079	-5475.857222890647	-588.4667163914319	0.470972170699263	0.24267077478922713	0.10892673758484475	0.17743031692666125	0.3009978219310979	0.41899047688131985	0.0923502276751709	0.1876614735124131	0.31157556208620363	0.37756834354723234	0.09066634146029613	0.2201897529062702	10.218967079138945	1.7702552301106997	3.488512820422012	0.6519798968216821	1.0021903103708187	1.344172554220933	0.0023948675695407208	35.578327200463114	59.33757457654879	-1439.0676250798297	-1785.7568172784258	-2251.0327805323914
9622500	-6070.22939489455	-5483.268435175503	-586.960959719047	0.5114194582474713	0.24244368431526744	0.08609770220292298	0.1600391552343344	0.33188754174644947	0.3889139793903083	0.09938003874111288	0.1798184401221312	0.324572805650507	0.39751716658140496	0.0671093347639546	0.21080069300413573	9.817834769704703	4.704621121238706	2.0682896860226654	0.6286718989950278	0.8887585622678179	1.4808013096847472	0.0023034842038750316	34.00970447351307	57.09098623600364	-1445.3104399376232	-1776.8835182152748	-2261.0744770226047
9630000	-6069.458354440371	-5472.347782614832	-597.1105718255391	0.47393301241589153	0.24856969904536466	0.09319115920011882	0.18430612933862117	0.28094045436883697	0.42506378868540945	0.1251311230332207	0.16886463391253473	0.33312746059017495	0.37787654566085865	0.08499994585158521	0.20399604789738343	9.971140309590812	2.9659792423824345	2.8978897436089825	0.7849345976354292	0.8748987175482157	1.3391425638527121	0.00229220743816331	35.699780219112505	54.60069578211392	-1441.8875082151364	-1774.7428932630658	-2255.71738113663
9637500	-6058.311259538019	-5477.252317209739	-581.05894232828	0.498653855567684	0.23718201880472664	0.09712554960511316	0.1670385760224724	0.32718444888467246	0.42337979914854523	0.07947279763282639	0.1699629543339578	0.3036008122865768	0.3745555871102383	0.10040523310061755	0.22143836750256962	9.241211700995132	3.078910670086485	1.8025860157171365	0.6247664247156612	0.9500574342330822	1.4233893145022811	0.0022925320166879027	29.621099754400916	54.4769999386885	-1437.4269872721782	-1778.245681251568	-2261.579648685993
9645000	-6061.559650840324	-5489.993774738202	-571.5658761021224	0.47652787455155066	0.25291710769108944	0.09243573939053065	0.17811927836682556	0.31771398228872577	0.3969121229537592	0.10743755403992832	0.17793634071758857	0.34112211965058314	0.38194425958621103	0.06495278567190199	0.21198083509130608	9.99530181899439	2.197902500557279	2.4607392677928375	0.6812317724485345	0.9599450769256045	1.3573052066851372	0.0026345001292008437	32.93718924530067	51.88299489525313	-1439.9828545064663	-1789.7154368472618	-2260.2954833844738
9652500	-6053.903504098351	-5473.274259626153	-580.6292444721976	0.5187441736293429	0.2475141626512082	0.07318387748789688	0.16055778623154832	0.33342478466816156	0.39616680799172777	0.08281140706868062	0.18759700027143195	0.29626717778336	0.40250408471947646	0.06519548079319565	0.23603325670397024	10.280496095550527	2.0314407131067456	1.571917508188266	0.6010749243868497	0.8907160165684734	1.5063094158274692	0.0022887565477082046	37.134522426872444	54.21360642076656	-1441.3120107224156	-1786.8692091707808	-2245.0930397329566
9660000	-6073.690699057261	-5494.447195801043	-579.2435032562182	0.4669063678230554	0.2768457759894836	0.0950965836685329	0.1611512725189243	0.30788356864651684	0.3820525528589676	0.10557555795260366	0.20448832054191388	0.33980710754338395	0.3502697118667102	0.08297388742342739	0.22694929316648074	10.656380500934347	6.106195262735914	2.287745112305014	0.6525382536579188	0.9629418360777732	1.3828653305198195	0.0023855973827380432	29.570129436136043	52.82514952659457	-1451.220070298819	-1785.4892709810695	-2257.737854521154
9667500	-6054.2718148332815	-5468.205809135339	-586.0660056979419	0.5514070035569771	0.18606873969376136	0.09390944636138615	0.16861481038787166	0.3099914109992789	0.41794344139074235	0.0906461128717914	0.18141903473818938	0.3039506396865731	0.407178874290731	0.06287350627719152	0.22599697974550656	9.690984972299288	1.1079752899872093	4.172359140090728	0.6203495205367634	0.8665282835246964	1.5113143365125226	0.0022283697263889932	30.56548005373557	54.95455297944469	-1440.301997728735	-1774.7179736288244	-2253.1858377777803
9675000	-6067.993467051762	-5485.152550617746	-582.8409164340161	0.4511977608283972	0.2489598477582817	0.10836878686569171	0.19147360454762552	0.32581933053105017	0.3956002860556153	0.09751421470246678	0.1810661687108698	0.32986020320514553	0.3703077623687722	0.0834465420737925	0.21638549235229185	9.462824573534533	2.9705034630698655	3.6252523745348806	0.6681723229448573	0.8867790190617406	1.443468526197899	0.0024909343471558173	34.70375322868506	54.52598696936839	-1441.4124725284653	-1786.885368467626	-2256.8547096216544
