Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	gamma	Theta	pi_trait.0	pi_trait.1	pi_trait.2	pi_trait.3	pi_trait.4	I1	I2	I3	I4	I5	I6	I7	I8	I9	I10	R_trait.0	R_trait.1	R_trait.2	R_trait.3	R_trait.4	R_trait.5	R_trait.6	R_trait.7	R_trait.8	R_trait.9	mu_trait	psi.height	D.treeLikelihood	svs.relGeoRate_Fujian_Guangdong	svs.relGeoRate_Fujian_Guangxi	svs.relGeoRate_Fujian_HongKong	svs.relGeoRate_Fujian_Hunan	svs.relGeoRate_Guangdong_Guangxi	svs.relGeoRate_Guangdong_HongKong	svs.relGeoRate_Guangdong_Hunan	svs.relGeoRate_Guangxi_HongKong	svs.relGeoRate_Guangxi_Hunan	svs.relGeoRate_HongKong_Hunan	D_trait.treeLikelihood
4170000	-5943.754784183665	-5830.522432666894	-113.23235151677127	0.3468020383102771	0.18060905583409112	0.22011736679676544	0.2524715390588658	10.20867960324578	0.4202089371173572	5.610216631690045	0.19983170085314736	0.10864112097574914	0.40460081274195614	0.17007577804580215	0.11685058738334408	1	1	0	1	1	1	0	0	1	0	0.045157126853908734	0.0024510689878666884	0.14573564158531138	0.09265120611036355	0.02658791972077779	0.0455467587360498	0.24995326072067015	0.08429085374218971	0.15061138304576271	0.15701478049710066	0.31229011713908167	10.826023392654744	-5784.3117932391415	0.045157126853908734	0.0024510689878666884	0.0	0.09265120611036355	0.02658791972077779	0.0455467587360498	0.0	0.0	0.15061138304576271	0.0	-46.21063942775237
4185000	-5943.151031648301	-5825.368364433186	-117.782667215115	0.33004009530459494	0.1950283758555358	0.22541612262559588	0.24951540621427304	9.383003823568968	0.40101307881698256	6.484828556909731	0.17805631875331007	0.2765621856410744	0.25652934894078316	0.17452642875277327	0.11432571791205795	1	1	1	1	1	1	0	1	0	0	0.2426887044740425	0.12214529559871684	0.01910371611385283	0.09020279037941915	0.23966265338123405	0.08687508561120849	0.02641693469991388	0.05469289478409785	0.04402458681547822	0.07418733814203729	0.5606635266050989	10.665060647655038	-5777.845135494815	0.2426887044740425	0.12214529559871684	0.01910371611385283	0.09020279037941915	0.23966265338123405	0.08687508561120849	0.0	0.05469289478409785	0.0	0.0	-47.52322893837076
4200000	-5951.432105578147	-5831.723935420604	-119.70817015754254	0.32144870369991774	0.18941572418277386	0.22690807426564572	0.2622274978516624	8.091647383764737	0.4517467452390409	7.800253534098237	0.18350000456595167	0.43892478314695327	0.09873258562364103	0.10044011676905684	0.17840250989439593	1	1	1	0	1	1	1	1	1	1	0.12533525806546578	0.13730183107465188	0.05918537120922811	0.05519638408358622	0.17609576962944323	0.03477417967232557	0.138384856213639	0.08500106860551235	0.12455160407505074	0.06417367737109803	0.2064651734701077	11.405080223631531	-5784.871545150308	0.12533525806546578	0.13730183107465188	0.05918537120922811	0.0	0.17609576962944323	0.03477417967232557	0.138384856213639	0.08500106860551235	0.12455160407505074	0.06417367737109803	-46.85239027029659
4215000	-5953.280401290569	-5832.9881986732735	-120.2922026172958	0.33299821176756256	0.1917174049050203	0.22391537958393382	0.25136900374348303	8.51634726986742	0.5320872403133449	9.409540546819938	0.3342102267917335	0.29061321791984235	0.028587064263408797	0.20549664257425365	0.1410928484507607	1	1	0	1	1	0	1	1	0	0	0.018173217918716317	0.06381333580855145	0.02291075426293103	0.22812411084615683	0.1231697777480667	0.04068313047609139	0.23161847825191065	0.09318360932808534	0.07244011942260778	0.10588346593688339	0.18103232549477355	11.827443716850464	-5784.344434736561	0.018173217918716317	0.06381333580855145	0.0	0.22812411084615683	0.1231697777480667	0.0	0.23161847825191065	0.09318360932808534	0.0	0.0	-48.643763936712396
4230000	-5944.47131453871	-5824.521602681425	-119.94971185728542	0.32453463627974244	0.2058146307455853	0.2278128876222664	0.24183784535240554	8.940011676039534	0.2658632026979594	8.052453238387296	0.28947586377628626	0.38473097287520164	0.19492448408292876	0.05137703931350682	0.07949163995207559	1	1	0	0	1	0	0	1	1	0	0.13684871925129383	0.020703195270678182	0.10009818451744691	0.016889876836664475	0.04663975199998405	0.21808015769421715	0.023376344514692088	0.024864043080642714	0.03800497226162752	0.3744947545727539	0.41145696103810026	10.98351485494652	-5775.434391244309	0.13684871925129383	0.020703195270678182	0.0	0.0	0.04663975199998405	0.0	0.0	0.024864043080642714	0.03800497226162752	0.0	-49.08721143711576
4245000	-5949.55783996321	-5827.37862679967	-122.17921316354014	0.353003272695823	0.18110105576136745	0.20924985313327935	0.25664581840952994	9.006803294546247	0.44857232004709646	5.517851768374387	0.16799730978325553	0.3578538395518625	0.2279772400912447	0.14395044161818818	0.10222116895544811	1	1	0	1	1	0	0	0	1	1	0.22686614888077244	0.06424723865747456	0.04729538699343104	0.09877773212511523	0.02780917065165374	0.16134420477176203	0.06294771246571776	0.015409455276448283	0.1937571260770219	0.1015458241006038	0.5204956050314107	10.552781044914015	-5780.439770420672	0.22686614888077244	0.06424723865747456	0.0	0.09877773212511523	0.02780917065165374	0.0	0.0	0.0	0.1937571260770219	0.1015458241006038	-46.93885637899796
4260000	-5940.745047586499	-5827.905788416762	-112.83925916973689	0.3448494611623319	0.18916609310434193	0.2114211117856989	0.25456333394762715	10.00686325104006	0.3506015761412462	5.302925101011832	0.1184840848403457	0.13544522641236162	0.17022577645375192	0.30291748451206124	0.2729274277814785	1	1	0	1	1	1	0	0	1	1	0.19310046227870606	0.008027841019761464	0.009849687555099837	0.01142528908522678	0.16219381000671945	0.05941707297837773	0.2110164483182645	0.2593498219270657	0.07305944121282557	0.012560125617953848	0.18788045524206343	10.57613828318963	-5783.883591170861	0.19310046227870606	0.008027841019761464	0.0	0.01142528908522678	0.16219381000671945	0.05941707297837773	0.0	0.0	0.07305944121282557	0.012560125617953848	-44.02219724590122
4275000	-5945.103432422389	-5827.013287475767	-118.09014494662208	0.3571575971215212	0.2056290495700182	0.20511752258136245	0.23209583072709805	9.251251928041668	0.3442751482686115	10.103304298475205	0.08378063336221853	0.20739974726733268	0.08797978789892513	0.34123058899340014	0.27960924247812247	1	1	0	1	1	0	0	1	1	0	0.22515114960633226	0.036967328592191845	0.1729077246217981	0.004692564301637919	0.14882806427569684	0.10655639233368332	0.06126813808094204	0.061487218920831685	0.018237588470528643	0.16390383079635826	0.2595630826250935	10.544769965555	-5782.609146644229	0.22515114960633226	0.036967328592191845	0.0	0.004692564301637919	0.14882806427569684	0.0	0.0	0.061487218920831685	0.018237588470528643	0.0	-44.404140831537575
4290000	-5944.680603142331	-5832.701252225875	-111.97935091645626	0.34583571314515565	0.19359382916628148	0.2026766547846977	0.25789380290386493	9.780840231626792	0.42591714327584024	6.438700423070565	0.09739487602322602	0.25387979472008165	0.21537802617796087	0.26524351912810884	0.16810378395062164	1	1	0	0	1	1	0	1	1	1	0.16297342484958147	0.016781032560854878	0.16550662356608584	0.19833110061089052	0.17456651160310555	0.03710683581106176	0.05003693597582026	0.03575137297377423	0.15560277387473062	0.003343388174095796	0.7948516743990858	11.137742131199087	-5785.473051610659	0.16297342484958147	0.016781032560854878	0.0	0.0	0.17456651160310555	0.03710683581106176	0.0	0.03575137297377423	0.15560277387473062	0.003343388174095796	-47.22820061521553
4305000	-5955.204328001624	-5836.726582865338	-118.4777451362858	0.3385221640370459	0.19921616289920835	0.23618827872222847	0.22607339434151702	7.383640032930213	0.2772982675317597	5.984118503110342	0.10796042821431354	0.23238749966532768	0.16591613217957013	0.4070459810536107	0.0866899588871771	0	0	1	1	0	0	1	0	1	0	0.27767992003280983	0.1492570518902642	0.0025551845793069404	0.044386195431526304	0.03602494956973849	0.1150355498377709	0.048847538608281046	0.29239140175856054	0.009718046031846103	0.02410416225989656	2.195771449519953	10.99180015433396	-5786.964080580647	0.0	0.0	0.0025551845793069404	0.044386195431526304	0.0	0.0	0.048847538608281046	0.0	0.009718046031846103	0.0	-49.76250228469179
4320000	-5946.62941519659	-5832.8248743670765	-113.80454082951351	0.3543301598899522	0.19897471636112127	0.2030410262679706	0.2436540974809558	9.529972221722335	0.3532808549574295	7.736413118926145	0.1910550950979082	0.19706891148612526	0.3627224213094258	0.14550784143568224	0.10364573067085772	1	0	0	1	1	0	0	1	1	0	0.13860780639084463	0.07039608151724804	0.15924453867268826	0.0584101060993818	0.09428009714558863	0.09820775248600377	0.05922909119728841	0.018603957234315707	0.032134968423864055	0.27088560083277746	0.3644706093821059	10.376009117636274	-5786.411556870646	0.13860780639084463	0.0	0.0	0.0584101060993818	0.09428009714558863	0.0	0.0	0.018603957234315707	0.032134968423864055	0.0	-46.41331749643063
4335000	-5944.648415493525	-5832.798036722952	-111.85037877057297	0.3478198725461686	0.18944075919860684	0.21072391971450158	0.25201544854072283	10.359735866540296	0.38079026913907327	5.807626623825178	0.10015454459209426	0.2736143125246702	0.29272446421364023	0.19440170830245032	0.13910497036714417	1	1	0	0	0	0	1	1	1	0	0.17189100286678802	0.3667305136500068	0.024650915856306133	0.01025410015271351	0.00951426721248707	0.03101492065173292	0.09053545813551195	0.0483862761127007	0.05052560691846414	0.19649693844328964	0.9021251426560583	10.686533757900872	-5785.664158215658	0.17189100286678802	0.3667305136500068	0.0	0.0	0.0	0.0	0.09053545813551195	0.0483862761127007	0.05052560691846414	0.0	-47.1338785072939
4350000	-5951.005787651895	-5829.960990121481	-121.04479753041383	0.33321908299351727	0.2102698052734773	0.21700007665901755	0.2395110350739878	8.688287956211687	0.3722320712160833	5.60372927773836	0.1656762952806504	0.485373804191207	0.11919905837547652	0.07870302452824124	0.15104781762442399	1	1	1	0	1	1	1	1	1	1	0.09986726790690126	0.2947182324470675	0.025178480549953627	0.04053939292697613	0.0723976404104772	0.03198333035032601	0.15241215941460926	0.06507979147559234	0.09463114061877849	0.1231925638993189	0.3970728794881555	10.84315806773873	-5781.651194111763	0.09986726790690126	0.2947182324470675	0.025178480549953627	0.0	0.0723976404104772	0.03198333035032601	0.15241215941460926	0.06507979147559234	0.09463114061877849	0.1231925638993189	-48.30979600971733
4365000	-5953.804473353262	-5836.9503163484915	-116.85415700477108	0.34123389329424925	0.1926289459238858	0.20883472273120726	0.25730243805065756	9.087347452277037	0.3897535808364223	6.256224522336343	0.11315553923916546	0.2073408865345226	0.2593947211984408	0.22925899292440172	0.19084986010346852	1	1	1	1	1	0	0	1	0	1	0.14406763555019975	0.1136221259169654	0.027966982625367866	0.22369293257311332	0.2833534592041148	0.020220479814022942	0.07739878706636585	0.06979836681445914	0.004739066538684123	0.035140163896707446	0.37225245728054723	10.70213687726231	-5789.90472764361	0.14406763555019975	0.1136221259169654	0.027966982625367866	0.22369293257311332	0.2833534592041148	0.0	0.0	0.06979836681445914	0.0	0.035140163896707446	-47.045588704881375
4380000	-5959.551603713655	-5847.891481313678	-111.66012239997711	0.3387662348873315	0.1873672696081827	0.2304197013469281	0.2434467941575575	7.930198633723509	0.24499452256869042	7.946274500297172	0.24989713669061567	0.2028051811677114	0.15160158313039043	0.22382327089204157	0.17187282811924004	1	1	0	1	1	0	1	1	1	0	0.1028690831169137	0.22189257324157607	0.1267072734406859	0.04530074692019247	0.06977696994091384	0.08493776236885213	0.055602999578558236	0.045095064786665265	0.0881015310127795	0.15971599559286337	0.526789416342872	10.622859290248128	-5798.761194784973	0.1028690831169137	0.22189257324157607	0.0	0.04530074692019247	0.06977696994091384	0.0	0.055602999578558236	0.045095064786665265	0.0881015310127795	0.0	-49.13028652870524
4395000	-5949.452851444682	-5835.6630520985955	-113.7897993460861	0.35751624332432963	0.18979943552953735	0.20137480679360747	0.25130951435252535	9.524283567779026	0.3649148775502262	7.7898140545970485	0.1626078488604576	0.21430034702700362	0.2368072566549982	0.2251635939008378	0.1611209535567018	1	1	0	0	1	0	0	1	1	0	0.109917692799298	0.04980350457462329	0.061997141536187045	0.06498356541423123	0.17344203770353778	0.002340985770767361	0.31129428242732043	0.08057085507381906	0.11042578619692713	0.035224148503289296	0.41140961587240615	10.891182223054432	-5790.288345260392	0.109917692799298	0.04980350457462329	0.0	0.0	0.17344203770353778	0.0	0.0	0.08057085507381906	0.11042578619692713	0.0	-45.374706838203146
4410000	-5964.436670747476	-5848.969605773912	-115.46706497356394	0.350203292466757	0.18462996198570938	0.21587667951276854	0.24929006603476492	7.996278890338727	0.43237746954987394	7.706471199229977	0.16714296102108134	0.27574905944525174	0.2307946586739711	0.18244513574382615	0.14386818511586885	1	1	0	1	1	1	1	0	1	0	0.13086354986273918	0.02300237994424212	0.02466446578084446	0.022533968723572953	0.18752116779191325	0.03374215385319386	0.21231382010194588	0.049515002251364654	0.13665550559030373	0.17918798609988043	1.4576184907286573	11.317492850414624	-5800.688470234571	0.13086354986273918	0.02300237994424212	0.0	0.022533968723572953	0.18752116779191325	0.03374215385319386	0.21231382010194588	0.0	0.13665550559030373	0.0	-48.28113553934123
4425000	-5939.92058621422	-5825.608535743531	-114.31205047068886	0.34016579190435925	0.18094390938049282	0.22751855696550752	0.2513717417496403	9.349879904787546	0.3122518658105342	7.403805889834023	0.25176164312402194	0.16676440488713262	0.1505210481486946	0.277943533414915	0.15300937042523488	1	1	0	0	1	1	0	1	1	0	0.1934703409905244	0.00498187326526095	0.20421966484497128	0.12564086701919863	0.19267829107650725	5.787522109886867E-4	0.07149608503093399	0.048444214044386785	0.14964112666703575	0.008848784850192772	0.2781086777872805	11.32128366072936	-5781.440835109035	0.1934703409905244	0.00498187326526095	0.0	0.0	0.19267829107650725	5.787522109886867E-4	0.0	0.048444214044386785	0.14964112666703575	0.0	-44.1677006344965
4440000	-5953.637892011457	-5832.376426291237	-121.26146572021949	0.3196520382047568	0.19357209162609715	0.22339046625858838	0.26338540391055754	10.09638781865386	0.3434906331076447	8.814136989450313	0.14307991617314794	0.32801534819633626	0.16214991703240678	0.24740164480555685	0.11935317379255099	1	1	0	0	1	0	1	1	0	0	0.11099919510264655	0.02737948047087344	0.05265896619466644	0.31245802630186503	0.05287235149639049	0.06605705080022062	0.08508928925184756	0.01637493263432931	0.1169341231970285	0.15917658455013262	0.5197561203944023	11.24211418966192	-5786.869012443635	0.11099919510264655	0.02737948047087344	0.0	0.0	0.05287235149639049	0.0	0.08508928925184756	0.01637493263432931	0.0	0.0	-45.50741384760176
4455000	-5951.131935790833	-5831.545029303202	-119.58690648763178	0.33320548900168717	0.20261205852984102	0.21940355744848766	0.24477889501998407	8.800110480060942	0.2734382283421853	8.829321978203822	0.09828616822361955	0.12553643877705042	0.3567336292776062	0.24057341912746594	0.17887034459425652	1	0	0	0	1	1	1	0	0	1	0.17544600505229435	0.05196126332669719	0.05644224360290803	0.021597440339544027	0.3573879955965655	0.016297464497511602	0.10605760114492048	0.10324725884326678	0.09657221469165762	0.014990512904634773	0.5399083529164721	11.295156813843246	-5781.941575086092	0.17544600505229435	0.0	0.0	0.0	0.3573879955965655	0.016297464497511602	0.10605760114492048	0.0	0.0	0.014990512904634773	-49.60345421710968
4470000	-5964.6796721449455	-5845.325040647863	-119.35463149708232	0.3355117570148343	0.20322102340992107	0.22748185978696167	0.23378535978828277	8.487759183275076	0.42491878191401833	4.719457461736763	0.1588976926610116	0.21675646685402386	0.2450169355160297	0.1629242587330901	0.2164046462358432	1	1	0	0	1	0	0	1	1	0	0.009897555559781904	0.1329755995744552	0.10746492601950439	0.07002132974054004	0.2724158651477293	0.03286608770824255	0.10910958536224738	0.08705816221253287	0.07863893219191534	0.09955195648305142	0.3210853122087527	11.303156405234262	-5798.444679124172	0.009897555559781904	0.1329755995744552	0.0	0.0	0.2724158651477293	0.0	0.0	0.08705816221253287	0.07863893219191534	0.0	-46.88036152369076
4485000	-5944.666104513492	-5825.412669652144	-119.25343486134774	0.344793036495073	0.20159681927403808	0.2170237759243295	0.23658636830655916	8.311557694861209	0.3674780304430715	4.792335092624104	0.31056320292496614	0.16108251197640666	0.20384817641038394	0.17378343965337134	0.1507226690348703	1	0	0	1	1	0	1	1	1	1	0.2247294289594736	0.0549315341724343	0.03474103463818735	0.2206216044334371	0.1463963268077918	0.07845763220625597	0.04603391585228428	0.07688284602421988	0.08497861840042288	0.03222705850549325	0.44551963896331775	10.661366405440917	-5778.932575417235	0.2247294289594736	0.0	0.0	0.2206216044334371	0.1463963268077918	0.0	0.04603391585228428	0.07688284602421988	0.08497861840042288	0.03222705850549325	-46.480094234909075
4500000	-5952.285741888565	-5832.738047068383	-119.5476948201823	0.35248312510916713	0.1933996822319409	0.22208122922203907	0.23203596343685268	8.720449850241053	0.3672379807515255	7.604029086859042	0.08850389271606193	0.1984149914991389	0.2123004742561459	0.3084089438073785	0.19237169772127333	1	1	1	1	1	0	0	1	1	0	0.046363515142062564	0.35537958444243967	0.017995889694363082	0.006498261260139231	0.03309054112468745	0.2625653729727672	0.14706520379494972	0.011736153431805611	0.0026507606509439535	0.11665471748584193	0.6679946090830928	11.363218938247147	-5785.752103996389	0.046363515142062564	0.35537958444243967	0.017995889694363082	0.006498261260139231	0.03309054112468745	0.0	0.0	0.011736153431805611	0.0026507606509439535	0.0	-46.985943071993816
4515000	-5941.666332804677	-5825.246437704783	-116.41989509989439	0.32856577548058813	0.19133225457702094	0.21640341892253118	0.26369855101985945	8.855960912607113	0.3299754779592611	6.674109944120324	0.1761878041569133	0.3739516738991575	0.04446026775999318	0.20191355262033728	0.20348670156359724	1	1	0	1	1	1	1	1	0	1	0.22900889609694208	0.06925793081642374	0.038416538160766574	0.058048029445919705	0.0434586092808952	0.004232752706274927	0.31234108103932784	0.07691552520947549	0.05741574362785928	0.1109048936161156	0.6970301718178421	10.465878876518168	-5778.226573830277	0.22900889609694208	0.06925793081642374	0.0	0.058048029445919705	0.0434586092808952	0.004232752706274927	0.31234108103932784	0.07691552520947549	0.0	0.1109048936161156	-47.01986387450603
4530000	-5955.913025051124	-5838.485362263405	-117.42766278772002	0.3486200666938928	0.1835245816946643	0.21246344966259353	0.2553919019488493	9.505452034960712	0.43523624408980743	9.077959607736402	0.24335703073170345	0.11883171212305535	0.3216439792078182	0.2780342659153721	0.03813301202204923	0	1	1	0	1	1	1	0	1	0	0.12585565290635903	0.2834279813492232	0.047966499818053475	0.33295196397531257	0.09297761049901108	0.01886339729683953	0.035076380321163336	0.005139413633281251	0.022430318229768542	0.03531078197098825	0.6726260731800974	11.813764179479998	-5786.5570004913225	0.0	0.2834279813492232	0.047966499818053475	0.0	0.09297761049901108	0.01886339729683953	0.035076380321163336	0.0	0.022430318229768542	0.0	-51.92836177208168
4545000	-5947.854295626581	-5828.1856199341855	-119.66867569239517	0.33329178256287206	0.1881914143995595	0.22218025083739523	0.2563365522001733	9.475869434499847	0.47619594704656876	9.308930549732747	0.09425761133343347	0.26377143438724027	0.23965469715290605	0.3040221179062771	0.09829413922014141	1	1	1	1	1	1	1	0	1	0	0.11411991495742438	0.15169451211847668	0.016594147713997885	0.16463454384894888	0.13863887157347377	0.04686376438791731	0.0033423463738357826	0.11197993308367446	0.187701275431877	0.06443069051037406	0.37396861774939233	10.88828149295817	-5784.63833302155	0.11411991495742438	0.15169451211847668	0.016594147713997885	0.16463454384894888	0.13863887157347377	0.04686376438791731	0.0033423463738357826	0.0	0.187701275431877	0.0	-43.547286912635506
4560000	-5946.375616693916	-5833.851766210912	-112.5238504830043	0.3392665243837837	0.1948442320688268	0.22585607743348332	0.2400331661139062	9.84566888425973	0.26593788248199546	6.276777167810532	0.18526158498333584	0.23377856474525943	0.21428978673461982	0.12885139227228032	0.2378186712645028	1	0	0	0	1	0	1	1	1	0	0.2760547369938129	0.1377978466183026	0.02137611425674187	0.01295172124274762	0.026683123987932933	0.02615778728596918	0.23769921404768352	0.06361283204951629	0.14266059898114372	0.05500602453614942	1.097850472252123	10.286717911782922	-5785.577293947079	0.2760547369938129	0.0	0.0	0.0	0.026683123987932933	0.0	0.23769921404768352	0.06361283204951629	0.14266059898114372	0.0	-48.2744722638324
4575000	-5951.6329676929445	-5837.234479511516	-114.39848818142853	0.3462863266228727	0.2087436111519776	0.21323730060870785	0.2317327616164419	9.306600960446076	0.3752199910900294	6.274955560485306	0.13066253800611263	0.2456292743171076	0.16368507333807367	0.18882497641690876	0.2711981379217956	1	0	0	0	1	0	0	1	1	0	0.1085413942175362	0.1308984577982091	0.029975585283585376	0.16657382369963022	0.01890512597759313	0.16263320317413876	0.11147167395091734	0.011759036155529921	0.008668250748829487	0.2505734489940303	0.691534056817958	11.54806294481382	-5793.174691373676	0.1085413942175362	0.0	0.0	0.0	0.01890512597759313	0.0	0.0	0.011759036155529921	0.008668250748829487	0.0	-44.059788137839746
4590000	-5936.394712061114	-5823.495374435839	-112.89933762527454	0.3520987051514518	0.18563062846916212	0.2159041834291251	0.24636648295026103	10.494805421109305	0.4724413397106858	5.989600400903185	0.20806502853163156	0.2790844818675037	0.18667659434019862	0.2441275624195194	0.0820463328411452	1	1	0	1	1	0	0	1	1	0	0.1589247352797164	0.1310630132796981	0.12019061564144862	0.04846104675121768	0.12212858264782446	0.02958431040579823	0.018767405073723393	0.07495981331912789	0.21346114705575248	0.08245933054569256	0.5673640936731537	10.964283043273646	-5777.72986613342	0.1589247352797164	0.1310630132796981	0.0	0.04846104675121768	0.12212858264782446	0.0	0.0	0.07495981331912789	0.21346114705575248	0.0	-45.765508302419036
4605000	-5946.138709724661	-5830.557773333669	-115.58093639099168	0.31813878838230875	0.19827620524932243	0.22044310306861573	0.2631419032997532	9.769002856898206	0.37661675800283717	7.230081788989084	0.1990226145099099	0.14391081184621665	0.22490510382396509	0.3378839971298795	0.09427747269002733	1	0	1	0	1	0	0	1	1	1	0.19881603802276088	0.04470298427686259	0.022459280076047923	0.0361403753524792	0.2573278571616404	0.0960439673299507	0.027128728242342	0.23116872664869817	0.06032682564832509	0.02588521724089287	0.4782258267211751	10.650868661012739	-5782.248981026423	0.19881603802276088	0.0	0.022459280076047923	0.0	0.2573278571616404	0.0	0.0	0.23116872664869817	0.06032682564832509	0.02588521724089287	-48.30879230724558
4620000	-5945.562219294391	-5828.3413651934925	-117.22085410089892	0.3289092669786598	0.21001333950087045	0.21645696050254942	0.24462043301792022	8.461022335730057	0.31667186585254714	6.833133094765834	0.20308178759125617	0.3177179349034207	0.10457863787878541	0.05242919638866182	0.32219244323787427	1	1	0	0	1	0	1	1	1	0	0.118304989398346	0.08464915270660271	0.14523036765829547	0.023839069111424107	0.14612961912176536	0.11561659512767636	5.75247194986972E-4	0.09259346730377169	0.027178156301439486	0.24588333607569166	0.22872557873315888	11.030682331708775	-5780.883626835118	0.118304989398346	0.08464915270660271	0.0	0.0	0.14612961912176536	0.0	5.75247194986972E-4	0.09259346730377169	0.027178156301439486	0.0	-47.457738358374215
4635000	-5944.784095520617	-5829.935076999259	-114.84901852135795	0.34397649349972664	0.19890610430717914	0.2085515107741734	0.24856589141892077	6.969729229211599	0.4591417252166741	7.001396044631222	0.0878461817035352	0.40518894290290863	0.15082514181731937	0.24736614691511313	0.10877358666112216	1	1	1	1	0	0	1	1	1	0	0.09287879186228451	0.20407979811627303	0.060458840489828816	0.07581875608501945	0.014686941676360615	0.0011140429019845105	0.026067231406206218	0.10592125427622293	0.30356003231099904	0.1154143108748207	0.3397490707084834	10.880108858274072	-5781.688324778526	0.09287879186228451	0.20407979811627303	0.060458840489828816	0.07581875608501945	0.0	0.0	0.026067231406206218	0.10592125427622293	0.30356003231099904	0.0	-48.24675222073259
4650000	-5941.983867970968	-5826.319622925496	-115.66424504547184	0.33154163609177945	0.19959347181479412	0.22197552046042918	0.24688937163299732	8.516193448811682	0.36066297219750837	7.605592270913808	0.17814912471420186	0.27950606777318115	0.15694113723004222	0.243936408560689	0.14146726172188434	1	1	1	0	1	1	0	1	1	1	0.2034571396984855	0.005044562635355021	0.010705628328365503	0.09339257642176	0.3094716559314957	0.07787322592686542	0.09817726472453837	0.05785806610392459	0.08016593478147517	0.06385394544773462	0.45730585506223964	10.680935293294	-5781.603613032588	0.2034571396984855	0.005044562635355021	0.010705628328365503	0.0	0.3094716559314957	0.07787322592686542	0.0	0.05785806610392459	0.08016593478147517	0.06385394544773462	-44.71600989290787
4665000	-5959.901221588307	-5849.848462234081	-110.05275935422561	0.3547601034193832	0.19363918716283704	0.20281348278053082	0.24878722663724895	10.26921082492871	0.35688661293929835	5.724824256522883	0.20196851202495933	0.23630378836037183	0.2693180873203947	0.19002374131601768	0.10238587097825481	1	1	0	1	1	0	0	1	1	1	0.11178635682245489	0.12819768366209497	0.047960290645233876	0.07976646306845514	0.024433244587681188	0.06819489283184299	0.012552555536933532	0.44668973617731883	0.004659692532189175	0.07575908413579528	0.6731249698445936	10.725064376689199	-5797.114677858436	0.11178635682245489	0.12819768366209497	0.0	0.07976646306845514	0.024433244587681188	0.0	0.0	0.44668973617731883	0.004659692532189175	0.07575908413579528	-52.73378437564522
4680000	-5949.658972945074	-5829.8139901807435	-119.84498276433115	0.3422777019885304	0.18695977051767634	0.2143251037339391	0.25643742375985407	8.336333296636937	0.3268006818341738	10.130010321776481	0.1225747732557815	0.1581830627420583	0.2597131718398642	0.35168909881555993	0.10783989334673448	1	0	1	1	1	0	1	0	0	0	0.37075279345192724	0.010670932265668454	0.05623818125327986	0.02371494242475286	0.052379467307472255	0.0710888983835912	0.22291404641164964	0.16097728530452582	9.131424160652157E-4	0.030350310781067286	1.1437482239372136	10.426921754095387	-5783.095885362753	0.37075279345192724	0.0	0.05623818125327986	0.02371494242475286	0.052379467307472255	0.0	0.22291404641164964	0.0	0.0	0.0	-46.71810481799109
4695000	-5961.514800778341	-5844.421933927464	-117.092866850877	0.3288411246873919	0.19155702617483455	0.22201537956325268	0.25758646957452086	8.532527673125033	0.2907197547104381	7.626692265154805	0.18890552594380908	0.47394968198430276	0.07099803871302347	0.16094878783486746	0.10519796552399559	1	0	0	1	0	0	1	1	1	1	0.23751139779390854	0.10302169468831521	0.10225115106487842	0.03576418432299282	0.08535680320035235	0.22744060397919127	0.05670811434430505	0.027422652231494368	0.11736580364649213	0.00715759472806958	1.9129003816295993	11.033235943650402	-5797.464380650063	0.23751139779390854	0.0	0.0	0.03576418432299282	0.0	0.0	0.05670811434430505	0.027422652231494368	0.11736580364649213	0.00715759472806958	-46.9575532774017
4710000	-5943.42087940679	-5826.141709282971	-117.27917012381911	0.3444878465986841	0.20200300404868646	0.22261642083283065	0.23089272851979875	8.948216116204794	0.3047245691508222	7.828038946818712	0.2847373135670823	0.24198627366366357	0.14575338877388092	0.22743184333204758	0.10009118066332401	1	0	0	0	1	1	0	0	1	0	0.16752294919295063	0.05016768393636166	0.016512866333148732	0.12161569018939797	0.174914870994929	0.05067745362683584	0.18444111671029145	0.010652646662925494	0.19288210815712276	0.03061261419603616	0.8057354661267377	10.939804597580814	-5779.416602129763	0.16752294919295063	0.0	0.0	0.0	0.174914870994929	0.05067745362683584	0.0	0.0	0.19288210815712276	0.0	-46.725107153207496
4725000	-5943.72537218202	-5827.656419556832	-116.06895262518839	0.34989588588483084	0.19338535980361332	0.2116872453287413	0.24503150898281453	9.122683961692506	0.41149992144395586	6.1555366694150155	0.1639769397215886	0.28698518636002196	0.23539021384374492	0.19404513703880677	0.11960252303583598	1	1	1	0	1	0	1	0	0	0	0.12758763940125034	0.02633151820427565	0.01481698192898218	0.18036287169409787	0.009495947189855317	0.10173085786751498	0.015419203586075302	0.1428020735584552	0.3300960892221805	0.051356817347312414	0.8863561616096883	11.104189759612842	-5781.976067669733	0.12758763940125034	0.02633151820427565	0.01481698192898218	0.0	0.009495947189855317	0.0	0.015419203586075302	0.0	0.0	0.0	-45.680351887098645
