Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	gamma	Theta	pi_trait.1	pi_trait.2	pi_trait.3	pi_trait.4	pi_trait.5	I.1	I.2	I.3	I.4	I.5	I.6	I.7	I.8	I.9	I.10	R_trait.1	R_trait.2	R_trait.3	R_trait.4	R_trait.5	R_trait.6	R_trait.7	R_trait.8	R_trait.9	R_trait.10	mu_trait	psi.height	psi.treeLength	D.treeLikelihood	svs.relGeoRate_Fujian_Guangdong	svs.relGeoRate_Fujian_Guangxi	svs.relGeoRate_Fujian_HongKong	svs.relGeoRate_Fujian_Hunan	svs.relGeoRate_Guangdong_Guangxi	svs.relGeoRate_Guangdong_HongKong	svs.relGeoRate_Guangdong_Hunan	svs.relGeoRate_Guangxi_HongKong	svs.relGeoRate_Guangxi_Hunan	svs.relGeoRate_HongKong_Hunan	D_trait.treeLikelihood
1074000	-5957.661538035731	-5836.349445907552	-121.31209212817909	0.34676061757021887	0.19821846044326644	0.22717995651309944	0.227840965473416	7.886303381510946	0.25371723075105657	6.4146562067623165	0.1328531625896151	0.09028138644698916	0.12323005991192736	0.3896036335732517	0.2640317574782154	1	1	0	0	1	0	0	1	1	0	0.0867620181202292	0.0915625777290453	0.13253997855912164	0.012168002206825394	0.17722254185271064	0.013975561122195649	0.1521158940535707	0.03311743678481383	0.07378081485270496	0.22675517471878323	0.25888467576899815	10.950646620175437	76.52188900351481	-5787.546211726209	0.0867620181202292	0.0915625777290453	0.0	0.0	0.17722254185271064	0.0	0.0	0.03311743678481383	0.07378081485270496	0.0	-48.803234181343356
1075500	-5959.598141025587	-5841.971572792412	-117.62656823317492	0.34676061757021887	0.19821846044326644	0.22717995651309944	0.227840965473416	8.990397967732767	0.3128615609707478	7.1348044753891635	0.1328531625896151	0.1831102428479377	0.23295146737757444	0.1583518413719581	0.29273328581291336	1	0	0	1	1	1	1	0	0	0	0.10260685783274037	0.04508577531765322	0.13192365738582126	0.012168002206825394	0.11594349969957568	0.04460752382107655	0.103043988796928	0.03311743678481383	0.11312038180455763	0.2983828763500086	0.2906561922381884	10.685811448545808	72.47017142346444	-5791.956044931272	0.10260685783274037	0.0	0.0	0.012168002206825394	0.11594349969957568	0.04460752382107655	0.103043988796928	0.0	0.0	0.0	-50.01552786114002
1077000	-5951.785021320734	-5828.92034111461	-122.86468020612357	0.34649662999291636	0.1947925763602218	0.22717995651309944	0.23153083713376313	9.437793643185355	0.37610024034620276	7.1348044753891635	0.1328531625896151	0.1831102428479377	0.23295146737757444	0.17919694727317004	0.27188817991170144	1	1	1	1	0	0	0	0	0	0	0.14936443128253196	0.19816942088683184	0.04082513899836851	0.012168002206825394	0.20656481757222847	0.04460752382107655	0.11435733203362361	0.059486820698162045	0.07018754506304838	0.10426896743730382	0.5684436855610452	11.019054244944314	77.15324703666565	-5782.606112086043	0.14936443128253196	0.19816942088683184	0.04082513899836851	0.012168002206825394	0.0	0.0	0.0	0.0	0.0	0.0	-46.31422902856701
1078500	-5958.873464147101	-5839.151445842973	-119.72201830412797	0.3429116052618783	0.19767105422314077	0.20737763589586738	0.25203970461911424	9.967245698305923	0.37610024034620276	6.1902310402530984	0.19858904277575826	0.2817401765989193	0.09999116827886875	0.21352731262089414	0.2061522997255583	1	1	1	1	0	0	0	1	0	0	0.13033931210136857	0.0823816751285314	0.04082513899836851	0.07480818114097257	0.2652259790499474	0.05179264105460497	0.12128497610596953	0.04513644221642271	0.07018754506304838	0.11801810914076653	0.7444913920215722	11.149874217120715	74.02490010643115	-5792.027663794736	0.13033931210136857	0.0823816751285314	0.04082513899836851	0.07480818114097257	0.0	0.0	0.0	0.04513644221642271	0.0	0.0	-47.12378204823694
1080000	-5949.212481656996	-5826.1242004955075	-123.08828116148844	0.3335653336633522	0.21672725220937483	0.21239098472973847	0.23731642939753514	9.796066819095895	0.32124131556332713	7.010554650231487	0.151300406764702	0.18742850088371493	0.1617767116203917	0.32356209111862616	0.17593228961256396	1	0	0	0	1	1	0	0	1	0	0.043139005767720826	0.05010384512258974	0.15365376477496154	0.021723887582998723	0.1717879485648588	0.05160367438280509	0.01128849569398721	0.29945825834070805	0.02104346801140128	0.1761976517579693	0.25008032105528905	10.605175968234095	77.97349440156522	-5780.157630535991	0.043139005767720826	0.0	0.0	0.0	0.1717879485648588	0.05160367438280509	0.0	0.0	0.02104346801140128	0.0	-45.966569959516235
1081500	-5962.91667542285	-5842.202472588899	-120.71420283395112	0.3214954795063444	0.2125371660700548	0.1984368248904072	0.26753052953319423	8.604424352818674	0.340888330523563	7.169076888822255	0.09356546624855173	0.2439134045589978	0.23801915462972456	0.24730827953771967	0.177193695025005	0	1	0	1	1	1	1	0	1	0	0.19160341303940062	0.07797450432541675	0.11214185153591391	0.016615817689711737	0.10188185824544102	0.05160367438280509	0.35975119743036194	0.06033427572980797	0.02104346801140128	0.00704993960974018	0.7755821304849888	10.54773766855306	74.20226435704899	-5793.429308161192	0.0	0.07797450432541675	0.0	0.016615817689711737	0.10188185824544102	0.05160367438280509	0.35975119743036194	0.0	0.02104346801140128	0.0	-48.773164427706654
1083000	-5961.05126707157	-5840.495354100529	-120.5559129710405	0.343223426313802	0.1844828706234966	0.23073987284086211	0.24155383022183996	8.85196321886527	0.36627350237233436	6.96396092857005	0.20096726406721444	0.25510675470046473	0.12509020046300265	0.24730827953771967	0.17152750123159727	1	1	1	1	1	1	1	1	1	1	0.36537472089546896	0.06588350062428436	0.07665927322783302	0.007647938117618455	0.10188185824544102	0.03479807424236371	0.14902698627291017	0.06033427572980797	0.02104346801140128	0.11734990463287158	0.5895796295629614	10.745733148060983	75.35262191649986	-5793.68573811023	0.36537472089546896	0.06588350062428436	0.07665927322783302	0.007647938117618455	0.10188185824544102	0.03479807424236371	0.14902698627291017	0.06033427572980797	0.02104346801140128	0.11734990463287158	-46.80961599029863
1084500	-5954.158015512138	-5832.331576159688	-121.82643935245093	0.34030240933449135	0.20126166982891308	0.21709902247653293	0.24133689836006328	7.846934734730048	0.3627905067113737	6.96396092857005	0.20096726406721444	0.25510675470046473	0.12509020046300265	0.24730827953771967	0.17152750123159727	1	1	0	1	1	1	0	1	1	1	0.39038622072640833	0.06588350062428436	0.22672226332731066	8.069950563084983E-4	0.07687035841450165	0.04163901730367367	0.06617146568722487	0.05535734690980968	0.07350904145235668	0.002653790498122116	0.5759719792967887	10.850675258088707	78.34682249625037	-5788.420408352882	0.39038622072640833	0.06588350062428436	0.0	8.069950563084983E-4	0.07687035841450165	0.04163901730367367	0.0	0.05535734690980968	0.07350904145235668	0.002653790498122116	-43.91116780680527
1086000	-5953.568241600511	-5827.472080443847	-126.09616115666438	0.3283158599411234	0.19268377807580134	0.2244332938128739	0.254567068170202	9.985499753763182	0.43169308930700173	5.992054035563389	0.05035995582133704	0.23286017201742837	0.12509020046300265	0.4201621704666334	0.17152750123159727	1	1	1	1	1	1	1	1	1	1	0.14393065732172244	0.24755737200483513	0.025258815605724738	8.069950563084983E-4	0.07687035841450165	0.04163901730367367	0.2527189012431381	0.010390613559717737	0.11847577480244861	0.08235149468792986	0.35535730990541164	10.798846731243378	79.07002030540279	-5782.309469382973	0.14393065732172244	0.24755737200483513	0.025258815605724738	8.069950563084983E-4	0.07687035841450165	0.04163901730367367	0.2527189012431381	0.010390613559717737	0.11847577480244861	0.08235149468792986	-45.162611060873964
1087500	-5953.935021187401	-5827.062861409128	-126.87215977827265	0.343139200387161	0.1952437540412135	0.21747784477899354	0.2441392007926326	8.634136815198941	0.31701827628440027	7.235764983818143	0.050028892393255815	0.3543953192323499	0.12509020046300265	0.4204932338947146	0.04999235401667573	1	1	1	1	1	1	1	1	1	1	0.03238040633581693	0.21627880948002823	0.025258815605724738	0.024122060928041478	0.1536096857684123	0.12503967917029052	0.1559505579518896	0.04166917608452464	0.20098096219506195	0.02470984648021011	0.30890700335768145	11.039062800664473	79.96076471437101	-5780.865603782147	0.03238040633581693	0.21627880948002823	0.025258815605724738	0.024122060928041478	0.1536096857684123	0.12503967917029052	0.1559505579518896	0.04166917608452464	0.20098096219506195	0.02470984648021011	-46.19725762698056
1089000	-5960.9601194157485	-5836.83058068443	-124.12953873131806	0.3486083551368395	0.19062737180501277	0.22209422701519427	0.2386700460429541	9.13556780806328	0.352276649247075	6.597108774466003	0.050028892393255815	0.4329602209405733	0.08578958887058744	0.3419283321864912	0.08929296560909095	1	1	1	1	1	1	1	1	1	0	0.03238040633581693	0.1724488865196549	0.25859279551048475	0.024122060928041478	0.1470671247287584	0.12503967917029052	0.11121732411591442	0.04166917608452464	0.06275270012630432	0.02470984648021011	0.15590788282873713	10.768200644919762	76.34752047768944	-5785.84527938452	0.03238040633581693	0.1724488865196549	0.25859279551048475	0.024122060928041478	0.1470671247287584	0.12503967917029052	0.11121732411591442	0.04166917608452464	0.06275270012630432	0.0	-50.98530129990973
1090500	-5948.818044497586	-5823.3739344672	-125.44411003038613	0.345273201064974	0.19062737180501277	0.21996253512796526	0.24413689200204855	10.263542191521742	0.4221901821262904	8.18393654787719	0.1271166500369131	0.12215604820692305	0.09753470659054417	0.3419283321864912	0.3112642629791272	1	1	0	1	1	1	0	1	1	1	0.13317420390104862	0.1724488865196549	0.25605500233868594	0.05008403277784692	0.08526814621867945	0.04182156009431365	0.15785389120982068	0.03781603475943293	0.04076839570030728	0.02470984648021011	0.22565032085232714	10.770814397601141	79.78676284948764	-5776.914247837541	0.13317420390104862	0.1724488865196549	0.0	0.05008403277784692	0.08526814621867945	0.04182156009431365	0.0	0.03781603475943293	0.04076839570030728	0.02470984648021011	-46.45968662965955
1092000	-5976.126535237648	-5848.717792679183	-127.4087425584645	0.30902828226752066	0.19062737180501277	0.2170379776137864	0.2833063683136808	8.655955315570761	0.3450777921374009	10.541026914713504	0.18271996844363148	0.12215604820692305	0.12184008196455454	0.4487692988879145	0.12451460249697516	1	1	1	0	1	0	0	1	0	1	0.13317420390104862	0.09251775454113723	0.10622799737174925	0.05008403277784692	0.12764885837056816	0.06804718738047749	0.23751243855986376	0.03781603475943293	0.03549866469765999	0.11147282764021615	0.4556082693549797	10.368822331944504	77.7567984592603	-5798.845138626261	0.13317420390104862	0.09251775454113723	0.10622799737174925	0.0	0.12764885837056816	0.0	0.0	0.03781603475943293	0.0	0.11147282764021615	-49.87265405292156
1093500	-5952.314173634505	-5824.573253001039	-127.74092063346578	0.31995550201751144	0.18548488876214858	0.230926678402412	0.2636329308179286	8.348093135186375	0.3663775603808336	7.157131120625836	0.18319261770395956	0.20595731215234858	0.2195562304468698	0.26180719412305853	0.12948664557376227	1	0	1	0	1	0	0	1	1	0	0.2777692151044525	0.12766749515020842	0.018310092800066735	0.11138841635546229	0.12217035840606627	0.028942242449983356	0.08892876961188322	0.03781603475943293	0.030847651553378458	0.15615972380906634	0.32757674213297994	10.713497525125746	84.24746606071852	-5780.403551008444	0.2777692151044525	0.0	0.018310092800066735	0.0	0.12217035840606627	0.0	0.0	0.03781603475943293	0.030847651553378458	0.0	-44.169701992594995
1095000	-5954.000811029059	-5823.7224452675055	-130.27836576155337	0.3336622801839072	0.19302222019851856	0.2201637833178417	0.25315171629973326	8.348093135186375	0.4399020704201313	8.42809358040071	0.11627484685283769	0.15382009888899784	0.22090147278078393	0.42794373818678955	0.08105984329058975	1	0	0	0	1	1	1	0	1	0	0.1779118530612662	0.12766749515020842	0.023530887179026017	0.21338377633563455	0.06680321429812479	0.028942242449983356	0.24663920417455154	0.03577740613198746	0.04163862408752326	0.03770529713169486	0.494399728029375	11.405811354096883	85.9351597231567	-5779.402346005058	0.1779118530612662	0.0	0.0	0.0	0.06680321429812479	0.028942242449983356	0.24663920417455154	0.0	0.04163862408752326	0.0	-44.32009926244786
1096500	-5965.817166810986	-5835.627600254858	-130.1895665561276	0.3336622801839072	0.19302222019851856	0.2201637833178417	0.25315171629973326	7.979809608820197	0.45746847587577105	7.900643028097277	0.1653641541372461	0.2134748142894757	0.21867910151943568	0.2999428601473735	0.10253906990646781	1	1	1	0	0	1	1	1	1	1	0.05568387535831703	0.1816572458892887	0.16389087029149368	0.12024936916027842	0.06680321429812479	0.004031850113793204	0.2838662847492905	0.03577740613198746	0.07941394527862196	0.008625938728804725	0.33779662594740534	11.361207364429061	86.89714027347374	-5784.565381982226	0.05568387535831703	0.1816572458892887	0.16389087029149368	0.0	0.0	0.004031850113793204	0.2838662847492905	0.03577740613198746	0.07941394527862196	0.008625938728804725	-51.062218272631725
1098000	-5959.202839157794	-5829.934277219627	-129.2685619381674	0.33896744737102225	0.1822701339866802	0.22561070234256503	0.25315171629973326	7.979809608820197	0.43975404800294593	8.139039562682257	0.1653641541372461	0.3194151776204468	0.11273873818846458	0.2999428601473735	0.10253906990646781	1	1	1	1	1	1	1	1	1	0	0.3447471731002317	0.05343663662112348	0.02188215164971641	0.09982504507476775	0.04484540176960789	0.030422693326056162	0.27006648415665463	0.03049808854936091	0.08653190410086312	0.017744421651618488	0.3494831779574258	11.291777075455531	84.75425271814429	-5785.642264452979	0.3447471731002317	0.05343663662112348	0.02188215164971641	0.09982504507476775	0.04484540176960789	0.030422693326056162	0.27006648415665463	0.03049808854936091	0.08653190410086312	0.0	-44.2920127666476
1099500	-5957.451601601932	-5825.580966688008	-131.8706349139251	0.3423987531590942	0.1955816658160664	0.2194674854183807	0.2425520956064595	9.700761825660177	0.29590815434421136	8.770299426582111	0.08693153694790623	0.15921380059321355	0.33421629367233174	0.23700756742930057	0.18263080135724669	1	0	1	0	1	1	1	0	1	1	0.4736627191846078	0.05343663662112348	0.02630490409024718	0.005689398638159232	0.040422649329077125	0.030422693326056162	0.03191131429789141	0.23198419445478813	0.08842106840643152	0.017744421651618488	0.39431806860113233	11.030491363876955	86.2605285137508	-5780.334204918268	0.4736627191846078	0.0	0.02630490409024718	0.0	0.040422649329077125	0.030422693326056162	0.03191131429789141	0.0	0.08842106840643152	0.017744421651618488	-45.246761769739095
1101000	-5959.990431051148	-5827.963358458639	-132.0270725925091	0.3367248603245411	0.19966590287016228	0.2194674854183807	0.24414175138691674	8.523194386402029	0.4099209113296887	10.616538876538543	0.17295234312497107	0.15921380059321355	0.3697411397828394	0.11546191514172804	0.18263080135724669	1	0	0	1	1	1	0	0	0	0	0.3505747398923131	0.015234302624016184	0.023816530568418884	0.028384785684564533	0.040422649329077125	0.027342877651091058	0.014465297843449625	0.3004043990549736	0.05852201640818315	0.14083240094391317	1.5184782728263793	10.766066258284118	83.99496042908729	-5779.35708184882	0.3505747398923131	0.0	0.0	0.028384785684564533	0.040422649329077125	0.027342877651091058	0.0	0.0	0.0	0.0	-48.606276609819204
1102500	-5962.039889842928	-5836.073032548729	-125.96685729419843	0.3528363055898906	0.19317448637808957	0.2146060943006178	0.2393831137314028	7.595353196452325	0.4181200872871721	7.892559178035955	0.2409480654792675	0.1685290096115897	0.18947613629519033	0.11546191514172804	0.28558487347222317	1	1	0	0	1	1	1	0	1	1	0.16193210697902197	0.015234302624016184	0.2135869358849874	0.07919022192534196	0.034818753666686554	0.11804757448537559	0.017649962714416968	0.3004043990549736	0.03474196116730181	0.02439378149787833	0.23456371427612346	11.830668933346292	83.87870681950858	-5787.197746640137	0.16193210697902197	0.015234302624016184	0.0	0.0	0.034818753666686554	0.11804757448537559	0.017649962714416968	0.0	0.03474196116730181	0.02439378149787833	-48.87528590859235
1104000	-5961.077425593241	-5836.833605536973	-124.24382005626855	0.33725830692534065	0.2031569217050156	0.21062649468231756	0.24895827668732698	8.187625110168923	0.36000502685279717	6.234123178614771	0.0681879803094208	0.22782981074768796	0.3452533491831849	0.2309844096499693	0.12774445010973576	1	1	1	1	1	1	1	1	1	0	0.41604109096540876	0.0420390645386054	0.09853024562676328	0.07919022192534196	0.10220433344761132	0.11471222577124195	0.017649962714416968	0.019490653153997617	0.08882838927402184	0.021313812582591303	0.5383971326878558	11.366664034315628	79.51864239695443	-5790.880109137791	0.41604109096540876	0.0420390645386054	0.09853024562676328	0.07919022192534196	0.10220433344761132	0.11471222577124195	0.017649962714416968	0.019490653153997617	0.08882838927402184	0.0	-45.95349639918144
1105500	-5964.698634712409	-5835.491427124331	-129.20720758807886	0.34414459088637556	0.196192999287262	0.20861355172577278	0.2510488581005904	7.958534217241712	0.4010433511247998	6.3764796652607805	0.1310958470204066	0.4018835941954255	0.13811481387530086	0.2452141367704391	0.08369160813842667	1	1	1	1	1	1	1	1	1	1	0.2760603626387551	0.024916564492853583	0.09853024562676328	0.20961461425022088	0.1797214847608778	0.004418917770780281	0.014641378435751532	0.07104016735627791	0.08882838927402184	0.03222787539369821	0.49586019816358545	11.35515806896313	84.17961445321309	-5788.886435978081	0.2760603626387551	0.024916564492853583	0.09853024562676328	0.20961461425022088	0.1797214847608778	0.004418917770780281	0.014641378435751532	0.07104016735627791	0.08882838927402184	0.03222787539369821	-46.604991146249745
1107000	-5956.059895782648	-5828.95383754411	-127.10605823853794	0.36077988545779816	0.18965401103459828	0.2008951922019793	0.24867091130562505	8.398879554526879	0.33705533584532105	6.9997656860518775	0.1348587874925023	0.28781522394368964	0.09084000896733946	0.40279437145804076	0.08369160813842667	1	1	1	1	1	1	1	1	1	0	0.18800309689138378	0.21921310431231777	0.09853024562676328	0.135036811766287	0.14392953202271566	0.004418917770780281	0.017843975969177257	0.07104016735627791	0.08882838927402184	0.03315575901027563	0.17514653339182948	11.302977565191325	82.23238464562982	-5785.177043540355	0.18800309689138378	0.21921310431231777	0.09853024562676328	0.135036811766287	0.14392953202271566	0.004418917770780281	0.017843975969177257	0.07104016735627791	0.08882838927402184	0.0	-43.776794003754766
1108500	-5956.16758476853	-5825.684253049788	-130.4833317187421	0.3472364823375112	0.1839557133636611	0.21439706521154184	0.25441073908728673	10.20845908528891	0.38386773923897616	9.572098188134623	0.146811336758717	0.2734313092390188	0.31690465813694485	0.14835181537152553	0.11450088049379259	1	1	1	1	1	1	1	1	1	1	0.26105515085490033	0.22870709562942448	0.03034444563965212	0.19400096568234682	0.050375978817963116	0.03217702618839305	0.04160093673624453	0.06362586268219762	0.029864235357962052	0.0682483024109163	0.39657878935799407	10.969391037116827	84.67527535005095	-5780.025735931804	0.26105515085490033	0.22870709562942448	0.03034444563965212	0.19400096568234682	0.050375978817963116	0.03217702618839305	0.04160093673624453	0.06362586268219762	0.029864235357962052	0.0682483024109163	-45.658517117984395
1110000	-5957.910242910555	-5829.458283050399	-128.45195986015614	0.3416651091155508	0.19240002265585457	0.21180731578699666	0.2541275524415988	8.679364092510086	0.41090502604449913	8.188549129718007	0.146811336758717	0.2734313092390188	0.31690465813694485	0.14835181537152553	0.11450088049379259	1	1	1	1	1	1	1	1	1	1	0.4049991888983066	0.0674916239170307	0.05802531742156125	0.15623596134230028	0.08008872116251504	0.07262365285170072	0.04160093673624453	0.04081446111140252	0.03760297790021967	0.04051715865871909	0.479106158831333	10.396350803278303	82.12537609617877	-5784.839949581457	0.4049991888983066	0.0674916239170307	0.05802531742156125	0.15623596134230028	0.08008872116251504	0.07262365285170072	0.04160093673624453	0.04081446111140252	0.03760297790021967	0.04051715865871909	-44.618333468941614
1111500	-5955.518303965773	-5829.368747623299	-126.14955634247457	0.3416651091155508	0.19240002265585457	0.21180731578699666	0.2541275524415988	10.319605995198199	0.38754819685364905	6.868515464946391	0.1601328574502996	0.2029982041470142	0.11028318286552516	0.19653243765684267	0.33005331788031717	1	1	1	1	1	1	1	1	1	1	0.3543243875778937	0.10105310047125025	0.05802531742156125	0.1062666256741826	0.08008872116251504	0.17326778984023128	0.020297056001261707	0.057403332351288604	0.008756510841096857	0.04051715865871909	0.630238061007917	10.30758959251262	80.04317186167413	-5779.523469091231	0.3543243875778937	0.10105310047125025	0.05802531742156125	0.1062666256741826	0.08008872116251504	0.17326778984023128	0.020297056001261707	0.057403332351288604	0.008756510841096857	0.04051715865871909	-49.84527853206799
1113000	-5952.524797704289	-5828.334665649175	-124.19013205511393	0.3531330711303823	0.18963083234971093	0.21895504132735671	0.23828105519255088	11.77303345206927	0.35150160181976203	8.25636678889261	0.09402870894038966	0.1966472358385121	0.1504570342789541	0.2288137030618257	0.33005331788031717	1	1	1	0	1	1	1	1	1	1	0.4169836120645201	0.10105310047125025	0.21109800391737388	0.020121893752039446	0.0941281981061745	0.017419077977251174	0.020297056001261707	0.04336385540762916	0.03127305491718127	0.04426214738531894	0.44537268090363413	10.92853409371086	79.30590621316256	-5781.489062619188	0.4169836120645201	0.10105310047125025	0.21109800391737388	0.0	0.0941281981061745	0.017419077977251174	0.020297056001261707	0.04336385540762916	0.03127305491718127	0.04426214738531894	-46.845603029986584
1114500	-5956.9447896920765	-5831.299204128374	-125.6455855637023	0.34070607723038043	0.1979549964056329	0.22305787117143655	0.23828105519255088	10.804250387287002	0.35150160181976203	10.166396926285342	0.10377080540462812	0.1966472358385121	0.1504570342789541	0.2288137030618257	0.3203112214160787	1	1	1	1	1	0	1	1	1	1	0.4112931433042942	0.11615835641518632	0.21109800391737388	0.020121893752039446	0.05402868451520168	0.017419077977251174	0.05846509478201392	0.030190074273913674	0.03696352367740721	0.04426214738531894	0.5010221618061161	10.85527109654019	78.28938326750897	-5783.229955834687	0.4112931433042942	0.11615835641518632	0.21109800391737388	0.020121893752039446	0.05402868451520168	0.0	0.05846509478201392	0.030190074273913674	0.03696352367740721	0.04426214738531894	-48.06924829368762
1116000	-5961.224652933752	-5837.113724344672	-124.11092858907938	0.35130422816544	0.1880908756106803	0.22355943225485217	0.23704546396902829	9.1727841422899	0.40197890306293693	7.296023984578032	0.1773573343724546	0.16406603365640954	0.2075106533470495	0.31724421821426196	0.13382176040982316	1	1	0	0	1	1	0	1	1	0	0.24327795065063393	0.11615835641518632	0.22289134589303478	0.001097231828137481	0.07911212909328556	0.18543427063091142	0.05846509478201392	0.030190074273913674	0.011880079099323329	0.051493467333560014	0.5542396711710178	11.74121237515859	80.73335907013849	-5788.148930038549	0.24327795065063393	0.11615835641518632	0.0	0.0	0.07911212909328556	0.18543427063091142	0.0	0.030190074273913674	0.011880079099323329	0.0	-48.96479430612317
1117500	-5949.204136734933	-5826.348787700141	-122.85534903479217	0.3547128246040188	0.1888033842272157	0.21483325856581512	0.24165053260295113	9.1727841422899	0.40739536335192683	6.28985515433204	0.1773573343724546	0.21675184882555576	0.1786000693905737	0.2934689870015915	0.13382176040982316	1	1	1	1	1	1	1	1	1	1	0.121139666173363	0.09016700108729461	0.016599488014159246	0.001097231828137481	0.07911212909328556	0.31151796115158814	0.0832526903117744	0.030190074273913674	0.15762751073497666	0.10929624733150767	0.41902404158256806	10.522420016451898	76.94477696826584	-5777.3861264343395	0.121139666173363	0.09016700108729461	0.016599488014159246	0.001097231828137481	0.07911212909328556	0.31151796115158814	0.0832526903117744	0.030190074273913674	0.15762751073497666	0.10929624733150767	-48.96266126580096
1119000	-5953.211263189549	-5828.00330464576	-125.20795854378866	0.3493762615553562	0.18926735806959877	0.22139892668575262	0.2399574536892932	9.1727841422899	0.3652481736051306	8.763103716963991	0.17641744055089717	0.19255153154428611	0.17953996321213114	0.31766930428286116	0.13382176040982316	1	1	0	1	1	1	1	1	1	1	0.20354615712912838	0.03227813065369217	0.12581994794738194	0.12909385859465314	0.10406628190823887	0.029785727464708242	0.16498299836325633	0.010192554111643923	0.10681447199380706	0.09341987183349035	0.2879192177157844	10.82767252854562	79.69639550314731	-5782.755985699777	0.20354615712912838	0.03227813065369217	0.0	0.12909385859465314	0.10406628190823887	0.029785727464708242	0.16498299836325633	0.010192554111643923	0.10681447199380706	0.09341987183349035	-45.247318945983075
1120500	-5951.53364811434	-5826.236876516096	-125.2967715982443	0.34047798900369536	0.18094187641719814	0.23275731530302426	0.24582281927608307	8.538958892503887	0.42426754534972094	7.881433071844783	0.17048482207896243	0.2024706396028988	0.2062719943985679	0.24078886695869134	0.17998367696087833	1	1	1	0	1	1	1	1	1	0	0.2642767788988983	0.01846535323775551	0.0012223873665866136	0.21192211149719833	0.14274282840353292	0.029785727464708242	0.03806653128253348	0.09570786407498358	0.10681447199380706	0.09099594577999637	0.2636960530120937	10.730883301146111	80.7045157130906	-5782.172206416705	0.2642767788988983	0.01846535323775551	0.0012223873665866136	0.0	0.14274282840353292	0.029785727464708242	0.03806653128253348	0.09570786407498358	0.10681447199380706	0.0	-44.06467009939148
1122000	-5950.870616813309	-5827.4703914659885	-123.40022534732105	0.3346550176045908	0.19504750268320672	0.21615012340633155	0.2541473563058718	10.539344785445778	0.3243676670656182	8.24457039478524	0.17048482207896243	0.22011790270910628	0.18778395790621172	0.24375953704920827	0.1778537802565101	1	0	0	0	1	1	1	1	1	0	0.2642767788988983	0.028291545092509918	0.033402254481316215	0.13036927071591758	0.24788512023944512	0.009447763995219863	0.05855243140390891	0.13510670923489332	0.0016721801578948592	0.09099594577999637	0.4609783470457699	10.998812669467924	80.3742023914027	-5781.582723933326	0.2642767788988983	0.0	0.0	0.0	0.24788512023944512	0.009447763995219863	0.05855243140390891	0.13510670923489332	0.0016721801578948592	0.0	-45.88766753266255
1123500	-5948.887068470486	-5822.961193848655	-125.92587462183138	0.3246455393407127	0.1909108913972793	0.21841494085573673	0.2660286284062722	7.791265411019563	0.37651685706703875	10.3528564002672	0.1212063484829542	0.22134610338773197	0.1298833984704894	0.32803419928457567	0.1995299503742475	1	1	1	1	1	1	0	1	1	0	0.2642767788988983	0.028291545092509918	0.033402254481316215	0.14486127427661305	0.23339311667874965	0.009447763995219863	0.05855243140390891	0.06970273518765675	0.06707615420513142	0.09099594577999637	0.3566527243076566	11.194339287290811	80.83756246448786	-5778.0023904976515	0.2642767788988983	0.028291545092509918	0.033402254481316215	0.14486127427661305	0.23339311667874965	0.009447763995219863	0.0	0.06970273518765675	0.06707615420513142	0.0	-44.95880335100347
1125000	-5948.142833655687	-5822.845066656901	-125.29776699878663	0.33226107058158055	0.20154821193327058	0.21635775290334175	0.24983296458180812	9.839190383402725	0.37651685706703875	6.919570366097494	0.13208565037185843	0.2612839052504218	0.13319912184869523	0.13474870451503404	0.33868261801398925	1	1	0	0	1	0	1	1	0	1	0.3046798530631608	0.01839898560913044	0.029079602268841133	0.047337750104023434	0.23771576889122473	0.009447763995219863	0.14474647344151662	0.06970273518765675	0.06707615420513142	0.07181491323409524	0.32851227259719373	11.069781116252434	81.93996026949011	-5775.681863494842	0.3046798530631608	0.01839898560913044	0.0	0.0	0.23771576889122473	0.0	0.14474647344151662	0.06970273518765675	0.0	0.07181491323409524	-47.163203162058544
1126500	-5953.902458062684	-5832.323229636936	-121.57922842574807	0.35279510978122625	0.1834730717200514	0.21635775290334175	0.24737406559538164	7.4421047892091545	0.5073720922927167	7.509640650600097	0.06116739107264152	0.2612839052504218	0.1881589908831628	0.26339972039631143	0.22598999239746115	1	1	1	0	1	0	0	1	1	0	0.05623851891066922	0.13084403018007318	0.27752093642133274	0.047337750104023434	0.125270724320282	0.009447763995219863	0.11471044709641995	0.0997387615327534	0.06707615420513142	0.07181491323409524	0.18827304661733157	10.99955292723473	78.00009671532456	-5784.80464867821	0.05623851891066922	0.13084403018007318	0.27752093642133274	0.0	0.125270724320282	0.0	0.0	0.0997387615327534	0.06707615420513142	0.0	-47.51858095872649
