Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	codon_0.treeLikelihood	codon_1.treeLikelihood	codon_2.treeLikelihood
18000	-6928.60731249152	-5898.718584346832	-1029.888728144688	0.4794597347794889	0.2307123612769032	0.09357784206831382	0.19625006187529415	0.3400059350571474	0.41154188957110405	0.06331912619164698	0.18513304918010157	0.34133755742354394	0.3729325241658577	0.069138958793332	0.21659095961726638	6.101822148447512	10.136354699297636	10.294459639358834	0.6259582888207079	0.9928240817703766	1.3794364784032993	2.470851665002598E-4	1004.1433991816805	292.48069440677153	5556.5516811331145	-1515.1672588048455	-1968.6570699427446	-2414.894255599242
18500	-6910.631710708737	-5879.135145569159	-1031.496565139578	0.4794597347794889	0.2307123612769032	0.09357784206831382	0.19625006187529415	0.3400059350571474	0.3979485535553608	0.07691246220739023	0.18513304918010157	0.34133755742354394	0.3729325241658577	0.069138958793332	0.21659095961726638	6.35162433977482	10.785868398518092	11.045300410694292	0.6259582888207079	0.9928240817703766	1.3794364784032993	2.3426520365712238E-4	1004.1433991816805	293.69355122707543	5533.184208024907	-1511.0704097684004	-1951.9629608309922	-2416.101774969766
19000	-6893.117298348822	-5865.143910765581	-1027.973387583242	0.4794597347794889	0.27401921876070945	0.09357784206831382	0.15294320439148787	0.24967804814136102	0.48827644047114716	0.07691246220739023	0.18513304918010157	0.34133755742354394	0.3729325241658577	0.069138958793332	0.21659095961726638	5.973434895550479	10.785868398518092	11.296549389316612	0.5788436244049485	0.9976824263972447	1.4214684426473536	2.3946285597159787E-4	1004.1433991816805	287.29737227525595	5420.033605978313	-1513.5705224346216	-1943.7383165890071	-2407.8350717419517
19500	-6875.459140050953	-5856.626152271032	-1018.8329877799204	0.4794597347794889	0.27401921876070945	0.09357784206831382	0.15294320439148787	0.36272110818920333	0.3752333804233048	0.07691246220739023	0.18513304918010157	0.33821957827803867	0.3638930323932249	0.069138958793332	0.22874843053540442	5.973434895550479	9.895876933675078	11.296549389316612	0.5788436244049485	0.9976824263972447	1.4214684426473536	2.480562365066452E-4	1039.904325966147	273.259204202189	5126.372010533679	-1514.8560166951022	-1937.8413091568018	-2403.9288264191277
20000	-6867.819196002528	-5847.835663413236	-1019.983532589292	0.4794597347794889	0.2409758850628107	0.09357784206831382	0.18598653808938662	0.36272110818920333	0.3752333804233048	0.07691246220739023	0.18513304918010157	0.33821957827803867	0.37849485582255515	0.069138958793332	0.2141466071060742	7.098469852065028	11.138377461021308	11.341239055615656	0.5788436244049485	0.9838433331224108	1.4353075359221876	2.5373338579663283E-4	836.6631174007705	273.48968940456103	5108.463112137926	-1512.7664646916	-1926.414012127574	-2408.655186594062
20500	-6855.505882690804	-5833.733863864873	-1021.7720188259318	0.4794597347794889	0.2409758850628107	0.09357784206831382	0.18598653808938662	0.36272110818920333	0.38244971694120666	0.07691246220739023	0.17791671266219966	0.33821957827803867	0.37849485582255515	0.069138958793332	0.2141466071060742	7.5875248660198995	11.613934785949045	11.576876633487352	0.5788436244049485	0.9838433331224108	1.4353075359221876	2.6460906905683974E-4	1014.5906010117075	289.2820787387323	5154.245912377078	-1506.1599127780444	-1923.8562153904882	-2403.7177356963393
21000	-6827.7379885236305	-5816.358765517429	-1011.3792230062019	0.4794597347794889	0.2409758850628107	0.10248197132316841	0.17708240883453202	0.36272110818920333	0.38244971694120666	0.07691246220739023	0.17791671266219966	0.33821957827803867	0.3640935490699328	0.069138958793332	0.22854791385869655	8.362015796751189	12.679636589060472	11.576876633487352	0.6849565621636837	0.8742532067625282	1.4392900242269482	2.826692426920037E-4	801.7121967089662	291.0236089302037	4848.709350234929	-1498.5722415720118	-1920.9497725829212	-2396.8367513624958
21500	-6782.984510111187	-5771.903179386154	-1011.0813307250324	0.4794597347794889	0.2409758850628107	0.10248197132316841	0.17708240883453202	0.36272110818920333	0.38244971694120666	0.07270168370614033	0.18212749116344956	0.33821957827803867	0.3640935490699328	0.069138958793332	0.22854791385869655	8.55776505232676	12.288959818386868	11.576876633487352	0.6849565621636837	0.8742532067625282	1.4392900242269482	2.89667157270238E-4	829.3010686765006	265.6761659845501	4838.270123907877	-1497.6601789909232	-1901.5395079881628	-2372.7034924070686
22000	-6769.2485462451405	-5760.228046784749	-1009.0204994603916	0.4794597347794889	0.2409758850628107	0.10248197132316841	0.17708240883453202	0.3648775303960984	0.3802932947343116	0.07270168370614033	0.18212749116344956	0.33821957827803867	0.3619375875501007	0.069138958793332	0.23070387537852863	6.716839324415991	10.979078419155327	10.893037576452322	0.6849565621636837	0.8742532067625282	1.4392900242269482	2.882680102055771E-4	877.5121639071219	290.3997262937587	4902.718125957907	-1495.1179976847666	-1893.798101091548	-2371.311948008434
22500	-6764.366959512622	-5757.873938137578	-1006.4930213750437	0.4794597347794889	0.2409758850628107	0.10248197132316841	0.17708240883453202	0.3648775303960984	0.3802932947343116	0.07270168370614033	0.18212749116344956	0.33821957827803867	0.3619375875501007	0.069138958793332	0.23070387537852863	6.716839324415991	11.772462361851565	10.893037576452322	0.6434396496268058	0.9155724197158971	1.4392900242269482	2.580025585111227E-4	785.1175398105506	293.4181226835082	4849.286857077184	-1494.9775453438115	-1900.0856225351679	-2362.8107702585985
23000	-6757.568752816595	-5748.838593655074	-1008.7301591615211	0.4794597347794889	0.26204708993246045	0.08141076645351868	0.17708240883453202	0.3648775303960984	0.39267415585682885	0.07270168370614033	0.16974663004093232	0.3319916258653971	0.3619375875501007	0.07818997960474494	0.2278808069797572	6.013648231483296	11.772462361851565	10.893037576452322	0.6434396496268058	0.9155724197158971	1.4392900242269482	2.543194977051462E-4	912.1344888297767	301.1107664726348	4932.023247466163	-1499.109405512011	-1896.007915421586	-2353.721272721477
